i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
107089,2,237,33,0,4,0,0.0,0.0,216.0,0,-1.0,13,4
107162,3,237,69,4,10,1,0.0,23.0,1019.0,0,-1.0,19,14
107393,0,238,27,2,3,2,0.0,11.000000000000004,260.0,2,-1.2,14,5
107628,1,238,200,1,48,0,9.600000000000044,102.00000000000044,13578.0,0,1.0,20,49
107376,2,238,21,0,2,1,0.0,0.0,102.0,0,-1.0,11,2
107515,3,238,87,5,13,0,0.0,29.000000000000004,1712.0,0,-1.0,24,18
107708,0,239,26,0,3,4,0.0,0.0,273.0,0,-1.0,15,3
107883,1,239,200,1,47,1,9.000000000000039,96.00000000000038,12294.0,0,1.0,18,48
107663,2,239,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,5,1
107697,3,239,20,1,2,2,0.0,5.999999999999997,204.0,0,-1.0,12,3
108496,0,240,200,2,44,0,7.200000000000012,84.0000000000001,8508.0,0,2.0,21,46
108497,1,240,200,0,42,0,6.000000000000024,60.00000000000024,7770.0,0,1.0,18,42
108498,2,240,200,0,41,1,5.400000000000007,54.000000000000064,6630.0,0,1.0,21,41
107943,3,240,15,1,1,0,0.0,5.000000000000002,104.0,0,-1.0,11,2
108927,0,241,200,2,42,1,6.000000000000012,72.00000000000011,7512.0,0,1.0,21,44
108928,1,241,200,1,37,2,2.9999999999999893,35.99999999999989,5484.0,0,2.0,17,38
108557,2,241,15,0,1,0,0.0,0.0,87.0,2,-1.2,7,1
108558,3,241,15,1,1,0,0.0,5.000000000000002,80.0,0,-1.0,8,2
109369,0,242,200,2,50,1,10.800000000000033,120.00000000000033,13308.0,0,1.0,22,52
109010,1,242,21,1,2,0,0.0,5.000000000000002,101.0,0,0.0,10,3
109370,2,242,200,1,42,1,6.000000000000013,66.00000000000013,6378.0,0,2.0,17,43
109012,3,242,21,1,2,2,0.0,5.000000000000001,131.0,0,-1.0,10,3
109983,0,243,200,1,38,1,3.599999999999987,41.999999999999865,5184.0,0,1.0,30,39
109984,1,243,200,0,37,0,2.9999999999999867,29.999999999999865,6072.0,0,1.0,17,37
109985,2,243,200,0,40,2,4.800000000000007,48.000000000000064,6540.0,0,1.0,22,40
109430,3,243,15,1,1,1,0.0,5.000000000000002,80.0,0,0.0,8,2
110162,0,244,45,0,6,1,0.0,0.0,282.0,3,-1.2,14,6
110474,1,244,200,1,47,0,9.00000000000003,96.0000000000003,10842.0,0,1.0,17,48
110475,2,244,200,3,36,2,2.39999999999999,41.9999999999999,4860.0,0,2.0,25,39
110165,3,244,45,0,6,1,0.0,0.0,312.0,0,-1.0,13,6
110508,0,245,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,6,1
110928,1,245,200,2,48,0,9.600000000000025,108.00000000000024,9804.0,0,2.0,22,50
110929,2,245,200,2,39,0,4.2000000000000055,54.00000000000006,5886.0,0,2.0,24,41
110619,3,245,45,1,6,0,0.0,5.000000000000002,395.0,0,-1.0,17,7
111406,0,246,200,1,37,10,2.999999999999987,35.99999999999987,5088.0,0,1.0,29,38
111407,1,246,200,1,50,0,10.800000000000043,114.00000000000044,15258.0,0,1.0,21,51
111084,2,246,39,0,5,2,0.0,0.0,285.0,2,-1.2,16,5
111085,3,246,39,1,5,3,0.0,5.000000000000005,278.0,0,-1.0,18,6
111860,0,247,200,1,36,4,2.3999999999999946,29.999999999999947,3654.0,0,1.0,23,37
111861,1,247,200,0,47,0,9.000000000000034,90.00000000000033,10620.0,1,2.0,11,47
111514,2,247,27,0,3,1,0.0,0.0,177.0,0,-1.0,9,3
111515,3,247,27,1,3,0,0.0,5.000000000000003,140.0,0,-1.0,11,4
112468,0,248,200,2,43,0,6.600000000000008,78.00000000000007,6906.0,0,2.0,28,45
112469,1,248,200,0,42,0,6.000000000000001,60.00000000000001,5820.0,0,1.0,16,42
112470,2,248,200,0,41,0,5.400000000000004,54.00000000000004,5022.0,0,1.0,18,41
111897,3,248,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
113089,0,249,200,1,40,2,4.799999999999998,53.99999999999997,5832.0,0,1.0,26,41
113090,1,249,200,0,42,1,6.000000000000044,60.00000000000044,9600.0,0,1.0,20,42
113091,2,249,200,0,42,2,6.000000000000011,60.00000000000011,7122.0,1,2.0,24,42
112554,3,249,21,0,2,1,0.0,0.0,138.0,0,-1.0,10,2
113754,0,250,200,2,38,8,3.59999999999999,47.9999999999999,4740.0,0,1.0,47,40
113755,1,250,200,1,54,0,13.200000000000038,138.00000000000037,18018.0,0,1.0,33,55
113462,2,250,93,1,14,5,0.0,5.000000000000003,743.0,0,0.0,28,15
113697,3,250,171,0,27,7,0.0,0.0,1359.0,2,-1.2,41,27
113812,0,251,15,0,1,1,0.0,0.0,75.0,3,-1.2,9,1
114072,1,251,200,2,51,0,11.400000000000032,126.00000000000033,13206.0,0,2.0,22,53
113922,2,251,51,0,7,0,0.0,0.0,375.0,0,-1.0,17,7
113923,3,251,51,3,7,0,0.0,17.0,614.0,0,-1.0,17,10
114105,0,252,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,4,1
114531,1,252,200,1,46,0,8.400000000000027,90.00000000000026,9762.0,0,1.0,20,47
114532,2,252,200,1,39,0,4.19999999999999,47.9999999999999,5100.0,0,2.0,27,40
114234,3,252,51,1,7,1,0.0,5.000000000000001,566.0,0,-1.0,16,8
114589,0,253,15,0,1,1,0.0,0.0,63.0,3,-1.2,7,1
114783,1,253,200,1,47,0,9.000000000000028,96.00000000000028,10686.0,0,1.0,11,48
114604,2,253,21,1,2,0,0.0,5.000000000000001,137.0,0,-1.0,8,3
114592,3,253,15,1,1,0,0.0,5.000000000000002,74.0,0,-1.0,6,2
115414,0,254,200,1,38,7,3.5999999999999908,41.9999999999999,2994.0,0,1.0,32,39
115415,1,254,200,1,45,0,7.800000000000038,84.00000000000037,10620.0,0,1.0,27,46
115416,2,254,200,0,41,4,5.4,54.0,5808.0,0,1.0,29,41
114915,3,254,33,0,4,1,0.0,0.0,186.0,3,-1.2,14,4
115729,0,255,98,0,15,1,0.0,0.0,897.0,0,-1.0,26,15
115934,1,255,200,1,46,0,8.40000000000002,90.00000000000018,8430.0,0,1.0,24,47
115935,2,255,200,0,40,0,4.800000000000015,48.00000000000015,6012.0,0,1.0,26,40
115500,3,255,21,1,2,0,0.0,5.000000000000002,95.0,0,-1.0,8,3
115968,0,256,9,0,0,1,0.0,0.0,42.0,2,-1.2,5,0
116364,1,256,200,1,46,0,8.400000000000025,90.00000000000024,9822.0,0,1.0,16,47
116365,2,256,200,0,45,0,7.800000000000029,78.00000000000028,9306.0,1,2.0,15,45
116007,3,256,21,0,2,0,0.0,0.0,96.0,2,-1.2,11,2
116417,0,257,15,0,1,2,0.0,0.0,105.0,3,-1.2,9,1
116604,1,257,200,2,47,0,9.000000000000027,102.00000000000026,10758.0,0,2.0,12,49
116400,2,257,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
116419,3,257,15,1,1,0,0.0,5.000000000000002,104.0,0,-1.0,8,2
116687,0,258,27,0,3,1,0.0,0.0,153.0,3,-1.2,13,3
116861,1,258,200,1,53,0,12.60000000000004,132.00000000000037,14946.0,0,1.0,14,54
116663,2,258,15,0,1,0,0.0,0.0,57.0,0,-1.0,6,1
116664,3,258,15,2,1,0,0.0,11.0,110.0,0,0.0,8,3
116894,0,259,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,3,1
117308,1,259,200,2,47,0,9.00000000000003,102.00000000000028,9924.0,0,2.0,17,49
117309,2,259,200,0,44,0,7.200000000000006,72.00000000000006,6708.0,0,1.0,20,44
116987,3,259,39,2,5,1,0.0,11.000000000000004,266.0,0,0.0,16,7
117726,0,260,200,2,35,2,1.7999999999999945,29.999999999999947,3522.0,0,2.0,16,37
117727,1,260,200,0,44,0,7.2000000000000375,72.00000000000037,10734.0,0,1.0,12,44
117344,2,260,9,0,0,0,0.0,0.0,36.0,2,-1.2,4,0
117345,3,260,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
118424,0,261,200,2,37,13,2.9999999999999902,41.9999999999999,4632.0,0,1.0,38,39
118425,1,261,200,2,56,0,14.400000000000038,156.00000000000037,19944.0,0,2.0,32,58
118122,2,261,99,1,15,2,0.0,5.000000000000014,650.0,0,-1.0,23,16
118426,3,261,200,0,32,8,0.0,0.0,1716.0,1,-0.1999999999999999,37,32
118459,0,262,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
118683,1,262,200,1,47,0,9.000000000000032,96.00000000000033,10950.0,0,1.0,13,48
118510,2,262,27,1,3,0,0.0,5.000000000000005,188.0,0,-1.0,11,4
118498,3,262,21,1,2,0,0.0,5.000000000000002,131.0,0,-1.0,9,3
118988,0,263,93,0,14,3,0.0,0.0,738.0,3,-1.2,36,14
119096,1,263,200,2,50,0,10.800000000000043,120.00000000000044,15432.0,0,1.0,26,52
118910,2,263,57,0,8,2,0.0,0.0,384.0,0,-1.0,21,8
118929,3,263,63,1,9,1,0.0,5.000000000000009,452.0,0,-1.0,28,10
119153,0,264,15,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
119365,1,264,200,1,47,0,9.00000000000003,96.0000000000003,11112.0,0,1.0,15,48
119191,2,264,27,1,3,0,0.0,5.000000000000003,134.0,0,0.0,13,4
119192,3,264,27,1,3,0,0.0,5.000000000000001,236.0,0,-1.0,10,4
119422,0,265,15,0,1,2,0.0,0.0,81.0,3,-1.2,8,1
119610,1,265,200,1,49,0,10.200000000000037,108.00000000000034,13152.0,0,1.0,9,50
119424,2,265,15,0,1,0,0.0,0.0,63.0,0,-1.0,7,1
119425,3,265,15,1,1,0,0.0,5.000000000000001,92.0,0,-1.0,7,2
119643,0,266,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
120039,1,266,200,1,47,0,9.00000000000003,96.0000000000003,11004.0,0,1.0,18,48
120040,2,266,200,1,46,0,8.400000000000027,90.00000000000026,9276.0,0,1.0,19,47
119682,3,266,21,1,2,0,0.0,5.000000000000002,107.0,0,-1.0,9,3
120128,0,267,27,0,3,0,0.0,0.0,177.0,2,-1.2,14,3
120308,1,267,200,1,45,0,7.800000000000017,84.00000000000016,8298.0,0,1.0,20,46
120140,2,267,32,3,4,0,0.0,17.999999999999996,318.0,0,0.0,15,7
120076,3,267,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
120927,0,268,200,1,42,3,6.000000000000018,66.00000000000017,7152.0,0,1.0,25,43
120928,1,268,200,1,44,0,7.2000000000000455,78.00000000000044,11490.0,0,2.0,20,45
120929,2,268,200,0,40,4,4.7999999999999945,47.99999999999994,5598.0,0,1.0,30,40
120392,3,268,21,1,2,0,0.0,5.000000000000003,167.0,0,-1.0,14,3
120962,0,269,9,1,0,1,0.0,5.000000000000001,77.0,0,-1.0,7,1
121387,1,269,200,1,45,0,7.800000000000017,84.00000000000016,8508.0,0,1.0,20,46
121388,2,269,200,0,44,0,7.200000000000021,72.0000000000002,7680.0,0,1.0,29,44
121088,3,269,50,1,7,0,0.0,5.999999999999994,489.0,0,-1.0,16,8
121493,0,270,27,0,3,2,0.0,0.0,189.0,3,-1.2,15,3
121841,1,270,200,2,49,0,10.200000000000044,114.00000000000044,15558.0,0,2.0,18,51
121842,2,270,200,1,44,2,7.200000000000009,78.00000000000009,7344.0,1,2.0,21,45
121496,3,270,27,2,3,0,0.0,11.000000000000004,200.0,0,0.0,14,5
122449,0,271,200,1,41,0,5.400000000000008,60.00000000000007,7260.0,1,2.0,26,42
122450,1,271,200,0,43,0,6.600000000000013,66.00000000000013,8148.0,0,1.0,17,43
122451,2,271,200,1,43,1,6.60000000000001,72.0000000000001,7476.0,0,2.0,20,44
121878,3,271,9,2,0,0,0.0,11.0,89.0,4,-1.2,6,2
122532,0,272,21,0,2,0,0.0,0.0,78.0,3,-1.2,8,2
123029,1,272,200,1,52,0,12.00000000000004,126.00000000000038,15318.0,0,1.0,24,53
123030,2,272,200,2,38,1,3.599999999999985,47.99999999999985,6390.0,0,2.0,31,40
122946,3,272,158,0,25,3,0.0,0.0,1467.0,0,-1.0,29,25
123525,0,273,200,2,38,7,3.5999999999999863,47.999999999999865,6714.0,0,1.0,30,40
123526,1,273,200,1,53,0,12.600000000000048,132.00000000000043,19890.0,1,2.0,18,54
123264,2,273,69,0,10,3,0.0,0.0,480.0,2,-1.2,23,10
123138,3,273,27,0,3,3,0.0,0.0,165.0,0,-1.0,10,3
123837,0,274,200,1,42,0,6.000000000000039,66.00000000000038,10524.0,3,0.8,18,43
123681,1,274,45,0,6,0,0.0,0.0,252.0,0,-1.0,16,6
123609,2,274,21,1,2,1,0.0,5.000000000000003,131.0,0,0.0,10,3
123682,3,274,45,2,6,3,0.0,11.000000000000002,455.0,0,-1.0,18,8
123942,0,275,27,0,3,0,0.0,0.0,147.0,3,-1.2,9,3
124118,1,275,200,1,46,0,8.400000000000018,90.00000000000017,9144.0,0,1.0,11,47
123944,2,275,27,0,3,1,0.0,0.0,135.0,0,-1.0,10,3
123945,3,275,27,1,3,0,0.0,5.000000000000003,200.0,0,-1.0,10,4
124725,0,276,200,1,44,0,7.200000000000018,78.00000000000017,8730.0,1,2.0,28,45
124726,1,276,200,0,42,0,6.000000000000025,60.00000000000025,6972.0,0,1.0,23,42
124727,2,276,200,0,46,0,8.400000000000015,84.00000000000014,7974.0,1,2.0,20,46
124154,3,276,9,2,0,0,0.0,11.0,101.0,4,-1.2,7,2
124808,0,277,21,1,2,1,0.0,5.000000000000002,113.0,0,0.0,10,3
125228,1,277,200,1,49,0,10.200000000000031,108.0000000000003,11004.0,0,1.0,24,50
125229,2,277,200,0,46,1,8.400000000000018,84.00000000000017,8892.0,0,1.0,25,46
124991,3,277,81,1,12,5,0.0,5.000000000000001,761.0,0,-1.0,27,13
125262,0,278,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,6,1
125498,1,278,200,2,46,0,8.400000000000029,96.00000000000028,10206.0,0,2.0,11,48
125264,2,278,9,0,0,0,0.0,0.0,36.0,1,-1.2,5,0
125349,3,278,51,3,7,0,0.0,17.000000000000004,734.0,0,-1.0,15,10
126081,0,279,176,0,28,9,0.0,0.0,2052.0,3,-1.2,40,28
126130,1,279,200,1,51,0,11.400000000000045,120.00000000000044,14640.0,0,1.0,27,52
126131,2,279,200,1,42,2,6.000000000000012,66.00000000000011,6264.0,0,1.0,39,43
125726,3,279,57,1,8,0,0.0,5.000000000000007,413.0,0,-1.0,22,9
126738,0,280,200,1,41,0,5.400000000000042,60.00000000000041,11322.0,0,1.0,21,42
126739,1,280,200,0,43,1,6.60000000000003,66.0000000000003,9480.0,0,1.0,20,43
126740,2,280,200,1,44,0,7.200000000000016,78.00000000000016,7818.0,0,2.0,16,45
126167,3,280,9,2,0,1,0.0,11.0,65.0,0,0.0,6,2
126797,0,281,15,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,7,2
127051,1,281,200,1,45,0,7.800000000000031,84.0000000000003,9810.0,0,1.0,12,46
126871,2,281,39,0,5,0,0.0,0.0,195.0,1,-1.2,10,5
126908,3,281,57,3,8,1,0.0,17.0,719.0,0,-1.0,16,11
127612,0,282,200,2,37,7,2.999999999999989,41.999999999999886,4950.0,0,1.0,41,39
127613,1,282,200,1,50,0,10.80000000000005,114.0000000000005,16026.0,0,1.0,29,51
127423,2,282,105,1,16,3,0.0,5.000000000000007,725.0,0,-1.0,32,17
127279,3,282,57,1,8,1,0.0,5.000000000000003,461.0,0,-1.0,23,9
128238,0,283,200,1,43,0,6.600000000000021,72.0000000000002,9018.0,1,2.0,29,44
128239,1,283,200,0,45,0,7.800000000000042,78.00000000000041,11154.0,0,1.0,19,45
128240,2,283,200,1,41,0,5.399999999999998,59.99999999999997,5058.0,0,2.0,19,42
127721,3,283,27,0,3,0,0.0,0.0,135.0,0,-1.0,12,3
128292,0,284,15,0,1,1,0.0,0.0,63.0,3,-1.2,8,1
128663,1,284,200,1,45,0,7.800000000000029,84.00000000000028,10032.0,1,2.0,13,46
128664,2,284,200,0,42,0,6.00000000000002,60.00000000000019,7056.0,0,1.0,20,42
128276,3,284,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
129271,0,285,200,1,42,1,5.999999999999999,65.99999999999999,5088.0,0,1.0,27,43
129272,1,285,200,0,40,0,4.799999999999995,47.99999999999995,5676.0,0,1.0,15,40
129273,2,285,200,0,42,3,6.000000000000013,60.00000000000013,7122.0,1,2.0,23,42
128700,3,285,9,0,0,1,0.0,0.0,42.0,3,-1.2,6,0
129536,0,286,200,1,42,0,6.00000000000001,66.00000000000009,7266.0,3,0.8,13,43
129369,1,286,33,0,4,0,0.0,0.0,216.0,0,-1.0,11,4
129332,2,286,15,0,1,2,0.0,0.0,87.0,0,-1.0,8,1
129333,3,286,15,2,1,0,0.0,11.0,104.0,0,0.0,9,3
129708,0,287,45,1,6,2,0.0,5.000000000000002,263.0,0,0.0,18,7
130019,1,287,200,2,43,0,6.600000000000015,78.00000000000014,7428.0,0,1.0,23,45
130020,2,287,200,1,47,0,9.000000000000043,96.0000000000004,12414.0,0,2.0,30,48
129692,3,287,39,1,5,2,0.0,5.000000000000002,326.0,4,-1.2,18,6
130162,0,288,39,2,5,0,0.0,11.000000000000004,278.0,2,-1.2,20,7
130415,1,288,200,1,49,0,10.200000000000024,108.00000000000024,10320.0,0,1.0,28,50
130127,2,288,27,1,3,1,0.0,5.000000000000003,164.0,0,0.0,13,4
130344,3,288,129,5,20,0,0.0,29.00000000000001,2327.0,0,-1.0,32,25
130544,0,289,33,0,4,0,0.0,0.0,168.0,3,-1.2,11,4
130714,1,289,200,1,48,0,9.600000000000035,102.00000000000036,11946.0,1,2.0,11,49
130546,2,289,33,0,4,1,0.0,0.0,222.0,0,-1.0,11,4
130547,3,289,33,1,4,2,0.0,5.000000000000002,251.0,0,-1.0,12,5
130819,0,290,27,0,3,1,0.0,0.0,141.0,0,-1.0,10,3
131232,1,290,200,2,47,0,9.000000000000023,102.0000000000002,10002.0,0,2.0,24,49
131233,2,290,200,0,43,0,6.600000000000018,66.00000000000018,7338.0,1,2.0,28,43
131017,3,290,92,0,14,4,0.0,0.0,906.0,0,-1.0,27,14
131314,0,291,21,1,2,1,0.0,5.000000000000002,119.0,0,0.0,13,3
131829,1,291,200,1,54,0,13.200000000000031,138.0000000000003,13428.0,1,2.0,32,55
131830,2,291,200,2,37,6,2.999999999999988,41.99999999999987,5700.0,0,2.0,38,39
131782,3,291,176,0,28,4,0.0,0.0,1872.0,0,-1.0,39,28
131863,0,292,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.2,5,1
132069,1,292,200,2,49,0,10.200000000000031,114.00000000000033,12582.0,0,2.0,12,51
131865,2,292,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
131890,3,292,21,2,2,0,0.0,11.0,149.0,0,-1.0,10,4
132140,0,293,27,1,3,1,0.0,5.000000000000002,218.0,0,-1.0,14,4
132314,1,293,200,2,49,0,10.200000000000042,114.0000000000004,13944.0,0,2.0,12,51
132104,2,293,9,0,0,1,0.0,0.0,42.0,0,-1.0,3,0
132105,3,293,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,7,1
132371,0,294,15,1,1,0,0.0,5.000000000000002,116.0,0,-1.0,7,2
132625,1,294,200,1,44,0,7.200000000000023,78.00000000000023,8634.0,0,1.0,13,45
132373,2,294,15,0,1,0,0.0,0.0,75.0,0,-1.0,7,1
132506,3,294,81,3,12,0,0.0,17.0,1103.0,0,-1.0,22,15
132658,0,295,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
133102,1,295,200,2,46,0,8.400000000000023,96.00000000000024,9228.0,0,2.0,23,48
133103,2,295,200,1,40,0,4.800000000000004,54.00000000000004,5850.0,0,2.0,28,41
132841,3,295,69,0,10,2,0.0,0.0,594.0,3,-1.2,26,10
133184,0,296,21,1,2,1,0.0,5.000000000000002,155.0,2,-1.2,11,3
133378,1,296,200,2,50,0,10.800000000000036,120.00000000000036,12810.0,0,2.0,9,52
133186,2,296,21,0,2,0,0.0,0.0,96.0,0,-1.0,9,2
133211,3,296,33,1,4,0,0.0,5.000000000000004,197.0,0,-1.0,14,5
133411,0,297,9,2,0,1,0.0,11.0,71.0,0,0.0,8,2
133932,1,297,200,1,51,0,11.400000000000038,120.00000000000036,14988.0,0,1.0,29,52
133933,2,297,200,1,38,2,3.599999999999988,41.99999999999987,5310.0,1,2.0,37,39
133825,3,297,146,0,23,5,0.0,0.0,1587.0,0,-1.0,32,23
134552,0,298,200,1,41,0,5.400000000000007,60.00000000000006,6906.0,0,1.0,23,42
134553,1,298,200,0,40,0,4.79999999999999,47.9999999999999,5238.0,0,1.0,21,40
134554,2,298,200,0,42,1,6.000000000000012,60.00000000000012,6264.0,0,1.0,22,42
134017,3,298,21,0,2,0,0.0,0.0,120.0,0,-1.0,10,2
134803,0,299,63,0,9,3,0.0,0.0,411.0,3,-1.2,23,9
135090,1,299,200,1,51,0,11.400000000000048,120.00000000000044,15996.0,0,1.0,28,52
135091,2,299,200,2,40,2,4.799999999999999,59.99999999999999,5760.0,0,1.0,29,42
134839,3,299,74,0,11,2,0.0,0.0,519.0,0,-1.0,22,11
135234,0,300,45,0,6,1,0.0,0.0,258.0,3,-1.2,14,6
135390,1,300,200,1,45,0,7.800000000000024,84.00000000000023,8796.0,0,1.0,14,46
135198,2,300,27,0,3,0,0.0,0.0,141.0,2,-1.2,10,3
135199,3,300,27,1,3,0,0.0,5.000000000000002,158.0,0,-1.0,9,4
135879,0,301,200,2,36,7,2.3999999999999897,35.99999999999989,5406.0,0,2.0,30,38
135880,1,301,200,2,49,0,10.200000000000047,114.00000000000048,16104.0,0,2.0,24,51
135497,2,301,27,1,3,2,0.0,5.000000000000001,170.0,0,0.0,14,4
135606,3,301,63,1,9,4,0.0,5.000000000000004,500.0,0,0.0,29,10
136487,0,302,200,1,41,0,5.400000000000014,60.00000000000013,7212.0,0,1.0,26,42
136488,1,302,200,1,42,0,6.000000000000027,66.00000000000026,7470.0,0,2.0,15,43
136489,2,302,200,0,41,0,5.400000000000008,54.00000000000008,6264.0,1,2.0,21,41
135916,3,302,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
136522,0,303,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,5,1
136924,1,303,200,1,46,0,8.40000000000003,90.0000000000003,10440.0,0,1.0,15,47
136925,2,303,200,0,46,0,8.400000000000036,84.00000000000036,9954.0,0,1.0,18,46
136579,3,303,27,0,3,2,0.0,0.0,267.0,4,-1.2,15,3
137252,0,304,134,0,21,3,0.0,0.0,1701.0,0,-1.0,20,21
137319,1,304,200,1,45,0,7.800000000000045,84.00000000000044,11832.0,1,2.0,18,46
137032,2,304,27,1,3,0,0.0,5.000000000000003,176.0,0,0.0,9,4
137051,3,304,33,2,4,1,0.0,11.000000000000004,215.0,0,0.0,12,6
137352,0,305,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,5,1
137736,1,305,200,1,48,0,9.600000000000032,102.00000000000033,11082.0,0,1.0,14,49
137737,2,305,200,0,45,0,7.800000000000034,78.00000000000034,9762.0,0,1.0,15,45
137355,3,305,9,0,0,0,0.0,0.0,36.0,2,-1.2,5,0
138387,0,306,200,2,37,5,2.99999999999999,41.99999999999989,3990.0,0,2.0,40,39
138388,1,306,200,1,51,0,11.40000000000004,120.0000000000004,11424.0,1,2.0,33,52
138328,2,306,170,1,27,8,0.0,5.999999999999993,1599.0,0,0.0,38,28
138061,3,306,81,1,12,4,0.0,5.000000000000014,575.0,0,0.0,30,13
138859,0,307,200,1,34,2,1.199999999999991,17.999999999999908,3678.0,0,1.0,24,35
138860,1,307,200,0,40,0,4.800000000000049,48.00000000000048,11058.0,0,1.0,21,40
138538,2,307,39,0,5,2,0.0,0.0,237.0,2,-1.2,19,5
138520,3,307,33,1,4,2,0.0,5.000000000000003,233.0,0,-1.0,17,5
138941,0,308,21,2,2,1,0.0,11.0,179.0,0,0.0,10,4
139135,1,308,200,1,46,0,8.400000000000022,90.00000000000021,8940.0,0,1.0,13,47
138943,2,308,21,1,2,1,0.0,5.000000000000001,89.0,0,0.0,9,3
138968,3,308,33,1,4,0,0.0,5.000000000000001,191.0,0,-1.0,16,5
139766,0,309,200,1,46,0,8.400000000000048,90.00000000000047,13200.0,0,1.0,34,47
139767,1,309,200,0,44,2,7.200000000000023,72.00000000000023,7428.0,0,1.0,26,44
139768,2,309,200,0,44,1,7.2000000000000055,72.00000000000006,6084.0,0,1.0,24,44
139267,3,309,33,1,4,3,0.0,5.000000000000004,251.0,0,-1.0,22,5
140375,0,310,200,1,43,0,6.600000000000026,72.00000000000026,8838.0,0,1.0,28,44
140376,1,310,200,0,44,0,7.200000000000008,72.00000000000007,6462.0,1,2.0,19,44
140377,2,310,200,1,41,0,5.40000000000003,60.00000000000029,7812.0,0,2.0,19,42
139804,3,310,9,1,0,1,0.0,5.000000000000001,59.0,0,-1.0,6,1
140410,0,311,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
140646,1,311,200,1,48,0,9.60000000000003,102.00000000000028,10464.0,0,1.0,15,49
140412,2,311,9,0,0,0,0.0,0.0,36.0,0,-1.0,3,0
140497,3,311,51,2,7,0,0.0,11.000000000000004,608.0,0,-1.0,17,9
140770,0,312,39,1,5,0,0.0,5.000000000000001,248.0,0,0.0,16,6
141093,1,312,200,1,41,0,5.400000000000023,60.00000000000022,6948.0,1,2.0,23,42
141094,2,312,200,2,44,0,7.200000000000017,84.00000000000016,6972.0,0,2.0,29,46
140682,3,312,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,6,1
141701,0,313,200,1,45,0,7.800000000000026,84.00000000000024,10068.0,0,1.0,25,46
141702,1,313,200,0,41,0,5.40000000000002,54.0000000000002,7572.0,0,1.0,17,41
141703,2,313,200,0,44,0,7.200000000000021,72.0000000000002,8400.0,1,2.0,20,44
141130,3,313,9,2,0,0,0.0,11.0,65.0,0,0.0,8,2
141924,0,314,87,0,13,2,0.0,0.0,915.0,3,-1.2,18,13
142038,1,314,200,2,43,0,6.600000000000041,78.00000000000041,9408.0,0,2.0,19,45
141786,2,314,21,1,2,0,0.0,5.000000000000003,119.0,0,0.0,9,3
141805,3,314,27,1,3,1,0.0,5.000000000000004,188.0,0,-1.0,15,4
142645,0,315,200,1,43,0,6.600000000000026,72.00000000000026,9744.0,0,1.0,19,44
142646,1,315,200,0,44,0,7.200000000000026,72.00000000000026,9252.0,0,1.0,17,44
142647,2,315,200,1,40,0,4.799999999999999,53.99999999999999,6006.0,0,2.0,16,41
142074,3,315,9,0,0,1,0.0,0.0,42.0,3,-1.2,8,0
142680,0,316,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,6,1
142939,1,316,200,1,46,0,8.400000000000022,90.00000000000021,8946.0,0,1.0,23,47
142769,2,316,38,1,5,0,0.0,5.999999999999997,315.0,0,0.0,14,6
142784,3,316,45,2,6,0,0.0,11.0,371.0,0,-1.0,19,8
143546,0,317,200,1,43,1,6.600000000000005,72.00000000000004,7290.0,0,1.0,21,44
143547,1,317,200,0,41,0,5.400000000000013,54.00000000000013,7962.0,0,1.0,16,41
143548,2,317,200,0,44,2,7.200000000000013,72.00000000000013,7188.0,0,1.0,21,44
142975,3,317,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,4,1
144155,0,318,200,3,41,0,5.400000000000015,72.00000000000014,8088.0,0,1.0,25,44
144156,1,318,200,0,37,0,2.999999999999992,29.999999999999915,5736.0,0,1.0,22,37
144157,2,318,200,1,45,0,7.800000000000024,84.00000000000023,8718.0,0,1.0,20,46
