i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
225078,3,461,32,0,4,2,0.0,0.0,264.0,4,-1.1,16,4
225375,0,462,57,0,8,3,0.0,0.0,402.0,3,-1.1,14,8
225716,1,462,200,0,39,2,4.199999999999994,41.999999999999936,4704.0,0,1.0,41,39
225717,2,462,200,1,36,0,2.399999999999986,29.99999999999986,4026.0,0,1.0,29,37
225537,3,462,110,0,17,1,0.0,0.0,1479.0,0,-1.0,20,17
225829,0,463,33,7,4,1,0.0,41.0,605.0,0,-1.0,15,11
225830,1,463,33,0,4,2,0.0,0.0,258.0,3,-1.1,17,4
225776,2,463,15,1,1,0,0.0,5.000000000000001,56.0,0,-0.1999999999999999,10,2
225998,3,463,200,1,42,1,6.000000000000004,66.00000000000004,5970.0,0,1.0,28,43
226079,0,464,21,0,2,2,0.0,0.0,144.0,0,-1.0,10,2
226617,1,464,200,0,40,7,4.800000000000005,48.00000000000005,4980.0,0,1.0,34,40
226618,2,464,200,1,39,0,4.199999999999987,47.999999999999865,5634.0,1,1.8,31,40
226619,3,464,200,0,34,4,1.199999999999986,11.99999999999986,3822.0,0,1.0,29,34
226762,0,465,75,4,11,3,0.0,23.000000000000007,812.0,0,-0.1999999999999999,20,15
226690,1,465,21,0,2,1,0.0,0.0,126.0,0,-1.0,11,2
226654,2,465,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
226725,3,465,38,0,5,1,0.0,0.0,429.0,4,-1.1,14,5
227393,0,466,200,2,38,26,3.599999999999996,47.99999999999995,2868.0,0,1.8,41,40
226892,1,466,33,0,4,3,0.0,0.0,210.0,3,-1.1,18,4
227394,2,466,200,1,39,2,4.199999999999987,47.999999999999865,6030.0,0,1.0,30,40
227395,3,466,200,0,41,18,5.400000000000009,54.00000000000009,6198.0,0,1.0,32,41
227476,0,467,21,0,2,1,0.0,0.0,102.0,0,-1.0,9,2
227842,1,467,200,0,36,0,2.4000000000000035,24.000000000000032,6138.0,0,1.0,16,36
227843,2,467,200,0,45,0,7.800000000000026,78.00000000000026,9288.0,0,1.0,18,45
227497,3,467,27,1,3,0,0.0,5.000000000000001,128.0,0,-0.1999999999999999,9,4
227900,0,468,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,9,2
228296,1,468,200,1,36,1,2.3999999999999875,29.99999999999988,4590.0,0,1.8,24,37
228297,2,468,200,0,41,0,5.400000000000006,54.00000000000006,7644.0,0,1.0,25,41
227975,3,468,39,0,5,1,0.0,0.0,261.0,0,-1.0,14,5
228498,0,469,51,0,7,3,0.0,0.0,333.0,4,-1.1,23,7
228499,1,469,51,0,7,3,0.0,0.0,351.0,0,-1.0,25,7
228733,2,469,200,0,39,0,4.199999999999991,41.99999999999991,5568.0,0,1.0,26,39
228667,3,469,134,0,21,3,0.0,0.0,1983.0,0,-1.0,25,21
228910,0,470,45,0,6,2,0.0,0.0,300.0,1,-1.1,19,6
229376,1,470,200,1,35,4,1.7999999999999932,23.99999999999993,3186.0,0,1.0,44,36
229377,2,470,200,1,38,0,3.599999999999986,41.99999999999986,5070.0,1,1.8,32,39
229378,3,470,200,1,37,6,2.9999999999999925,35.99999999999992,3258.0,0,1.0,28,38
230015,0,471,200,3,41,23,5.400000000000014,72.00000000000013,8034.0,1,1.8,39,44
229532,1,471,39,0,5,2,0.0,0.0,255.0,2,-1.1,30,5
230016,2,471,200,2,47,0,9.000000000000046,102.00000000000044,12402.0,0,1.8,28,49
230017,3,471,200,0,38,25,3.6000000000000014,36.000000000000014,5802.0,0,1.0,26,38
230171,0,472,86,13,13,1,0.0,77.99999999999994,4257.0,0,-1.0,23,26
230106,1,472,27,0,3,2,0.0,0.0,249.0,3,-1.1,15,3
230052,2,472,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,8,1
230117,3,472,32,0,4,2,0.0,0.0,276.0,4,-1.1,15,4
230505,0,473,99,0,15,8,0.0,0.0,741.0,4,-1.1,21,15
230325,1,473,39,0,5,1,0.0,0.0,243.0,2,-1.1,17,5
230708,2,473,200,1,36,0,2.3999999999999857,29.999999999999854,4158.0,0,1.8,29,37
230709,3,473,200,0,38,6,3.599999999999988,35.99999999999987,3690.0,0,1.0,26,38
230869,0,474,45,4,6,2,0.0,23.0,353.0,0,-0.1999999999999999,20,10
230815,1,474,27,0,3,2,0.0,0.0,195.0,2,-1.1,14,3
231121,2,474,200,0,43,0,6.600000000000032,66.00000000000031,8472.0,1,1.8,26,43
231061,3,474,140,0,22,3,0.0,0.0,1668.0,0,-1.0,23,22
231598,0,475,200,4,46,5,8.400000000000029,108.00000000000028,11796.0,0,1.0,34,50
231336,1,475,69,0,10,2,0.0,0.0,486.0,3,-1.1,27,10
231599,2,475,200,3,44,2,7.200000000000035,90.00000000000036,10452.0,0,1.0,28,47
231157,3,475,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,5,2
231783,0,476,51,1,7,3,0.0,5.00000000000001,332.0,0,-0.1999999999999999,25,8
231729,1,476,33,0,4,1,0.0,0.0,210.0,2,-1.1,16,4
232082,2,476,200,0,35,0,1.799999999999987,17.99999999999987,4080.0,0,1.0,20,35
232083,3,476,200,0,34,1,1.199999999999986,11.99999999999986,3912.0,0,1.0,22,34
232738,0,477,200,0,34,29,1.1999999999999926,11.999999999999924,3084.0,4,0.9,43,34
232309,1,477,57,0,8,3,0.0,0.0,390.0,2,-1.1,33,8
232739,2,477,200,2,41,6,5.400000000000008,66.00000000000009,7806.0,0,1.8,40,43
232740,3,477,200,0,42,23,6.000000000000037,60.00000000000037,10938.0,2,1.9,37,42
233419,0,478,200,2,38,30,3.599999999999996,47.99999999999995,3852.0,0,1.0,43,40
233062,1,478,81,0,12,2,0.0,0.0,498.0,2,-1.1,30,12
233420,2,478,200,1,39,2,4.199999999999999,47.99999999999999,6306.0,0,1.0,43,40
233421,3,478,200,0,44,26,7.200000000000011,72.0000000000001,7248.0,1,1.8,32,44
233546,0,479,44,5,6,0,0.0,30.0,870.0,0,-1.0,19,11
233528,1,479,33,0,4,2,0.0,0.0,264.0,2,-1.1,18,4
233456,2,479,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
233541,3,479,39,0,5,0,0.0,0.0,255.0,4,-1.1,22,5
233845,0,480,99,0,15,7,0.0,0.0,783.0,1,-1.1,36,15
233773,1,480,63,1,9,2,0.0,5.000000000000011,422.0,0,-0.1999999999999999,27,10
233701,2,480,39,1,5,1,0.0,5.000000000000003,296.0,0,-1.0,17,6
233947,3,480,200,1,43,2,6.600000000000027,72.00000000000027,8436.0,3,0.9,39,44
234602,0,481,200,0,33,20,0.5999999999999973,5.9999999999999725,1890.0,0,1.0,26,33
234173,1,481,57,0,8,2,0.0,0.0,312.0,2,-1.1,21,8
234603,2,481,200,0,37,0,2.9999999999999867,29.999999999999865,3888.0,1,1.8,28,37
234604,3,481,200,0,35,17,1.799999999999987,17.99999999999987,3750.0,0,1.0,27,35
234685,0,482,21,0,2,1,0.0,0.0,84.0,3,-1.1,9,2
235223,1,482,200,0,38,14,3.5999999999999885,35.999999999999886,4980.0,2,0.9,38,38
235224,2,482,200,1,42,0,6.000000000000028,66.00000000000027,9816.0,0,1.0,21,43
235225,3,482,200,0,40,15,4.800000000000006,48.00000000000006,5328.0,0,1.0,28,40
235844,0,483,200,0,35,36,1.7999999999999925,17.999999999999922,3882.0,1,0.9,37,35
235307,1,483,21,0,2,1,0.0,0.0,102.0,2,-1.1,9,2
235845,2,483,200,3,41,1,5.4,71.99999999999999,7812.0,3,0.9,30,44
235846,3,483,200,1,44,28,7.200000000000038,78.00000000000037,11364.0,0,1.8,30,45
236119,0,484,69,0,10,5,0.0,0.0,540.0,3,-1.1,26,10
236513,1,484,200,1,36,6,2.399999999999992,29.99999999999992,4404.0,0,1.0,37,37
236514,2,484,200,1,39,0,4.200000000000024,48.00000000000024,7944.0,0,1.0,26,40
236515,3,484,200,1,39,3,4.199999999999996,47.99999999999995,5814.0,0,1.8,31,40
236782,0,485,92,0,14,14,0.0,0.0,1284.0,1,-1.1,33,14
236700,1,485,51,0,7,5,0.0,0.0,447.0,4,-1.1,29,7
236646,2,485,33,0,4,0,0.0,0.0,228.0,0,-1.0,14,4
236891,3,485,200,1,41,5,5.400000000000018,60.00000000000018,7830.0,0,1.0,36,42
237587,0,486,200,1,37,21,2.999999999999997,35.999999999999964,3060.0,0,1.0,44,38
237281,1,486,98,0,15,3,0.0,0.0,885.0,3,-1.1,31,15
237588,2,486,200,0,40,0,4.800000000000026,48.000000000000256,7500.0,1,1.8,35,40
237589,3,486,200,0,36,20,2.399999999999989,23.999999999999886,4506.0,2,1.2333333333333334,33,36
237929,0,487,93,3,14,8,0.0,17.00000000000001,827.0,3,-1.1,31,17
237839,1,487,63,0,9,2,0.0,0.0,381.0,3,-1.1,26,9
238144,2,487,200,0,39,0,4.2000000000000455,42.000000000000455,10086.0,0,1.0,26,39
238145,3,487,200,0,36,4,2.399999999999987,23.99999999999987,3540.0,1,1.8,27,36
238454,0,488,99,0,15,10,0.0,0.0,927.0,1,-1.1,30,15
238223,1,488,20,1,2,3,0.0,5.999999999999997,204.0,4,-1.1,10,3
238440,2,488,92,0,14,1,0.0,0.0,876.0,0,-1.0,25,14
238556,3,488,200,0,42,4,6.000000000000006,60.00000000000006,5928.0,0,1.0,35,42
238656,0,489,27,3,3,1,0.0,17.0,236.0,0,-1.0,12,6
238638,1,489,21,0,2,1,0.0,0.0,96.0,0,-1.0,9,2
238830,2,489,200,1,42,0,6.000000000000018,66.00000000000017,7422.0,0,1.8,15,43
238655,3,489,26,0,3,1,0.0,0.0,213.0,4,-1.1,10,3
239079,0,490,63,0,9,6,0.0,0.0,483.0,3,-1.1,28,9
239491,1,490,200,0,40,7,4.8,47.99999999999999,4608.0,1,0.9,57,40
239492,2,490,200,2,34,0,1.2000000000000033,24.00000000000003,6588.0,0,1.0,37,36
239493,3,490,200,0,35,6,1.7999999999999856,17.999999999999854,5334.0,0,1.0,39,35
239606,0,491,33,0,4,0,0.0,0.0,168.0,3,-1.1,16,4
239575,1,491,21,1,2,0,0.0,5.000000000000003,143.0,0,-0.1999999999999999,11,3
239612,2,491,38,0,5,0,0.0,0.0,375.0,0,-1.0,17,5
239595,3,491,27,0,3,1,0.0,0.0,171.0,3,-1.1,12,3
239767,0,492,74,15,11,0,0.0,89.99999999999996,3555.0,0,-1.0,24,26
239732,1,492,39,0,5,2,0.0,0.0,327.0,3,-1.1,24,5
239647,2,492,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
239720,3,492,33,0,4,2,0.0,0.0,246.0,4,-1.1,20,4
240386,0,493,200,2,34,34,1.1999999999999924,23.99999999999992,3876.0,4,1.2333333333333334,43,36
239849,1,493,21,0,2,1,0.0,0.0,144.0,2,-1.1,11,2
240387,2,493,200,1,38,1,3.599999999999988,41.99999999999987,6576.0,0,1.0,32,39
240388,3,493,200,0,46,25,8.400000000000027,84.00000000000027,8556.0,0,1.0,35,46
241001,0,494,200,2,34,32,1.199999999999994,23.99999999999994,3216.0,4,1.2333333333333334,31,36
240446,1,494,15,0,1,1,0.0,0.0,81.0,0,-1.0,8,1
241002,2,494,200,2,37,2,2.9999999999999867,41.999999999999865,4836.0,0,1.8,35,39
241003,3,494,200,0,47,23,9.000000000000004,90.00000000000003,6258.0,2,0.9,30,47
241658,0,495,200,3,42,25,6.000000000000008,78.00000000000007,5736.0,0,1.0,39,45
241229,1,495,57,0,8,3,0.0,0.0,378.0,2,-1.1,20,8
241659,2,495,200,2,38,3,3.600000000000008,48.00000000000008,6912.0,0,1.0,42,40
241660,3,495,200,0,36,24,2.400000000000011,24.00000000000011,5874.0,2,0.9,32,36
241994,0,496,99,0,15,6,0.0,0.0,711.0,4,-1.1,28,15
241814,1,496,39,0,5,3,0.0,0.0,249.0,2,-1.1,10,5
242197,2,496,200,0,38,0,3.599999999999986,35.99999999999986,5382.0,0,1.0,31,38
242198,3,496,200,0,38,4,3.599999999999989,35.99999999999989,3882.0,0,1.0,32,38
242650,0,497,200,4,46,5,8.400000000000018,108.00000000000018,11112.0,0,1.8,28,50
242326,1,497,38,0,5,5,0.0,0.0,525.0,3,-1.1,19,5
242651,2,497,200,3,44,1,7.200000000000024,90.00000000000024,9546.0,1,1.8,23,47
242258,3,497,15,0,1,0,0.0,0.0,75.0,0,-1.0,9,1
242859,0,498,63,0,9,4,0.0,0.0,447.0,2,-1.1,27,9
243134,1,498,200,0,37,1,2.999999999999988,29.99999999999988,4398.0,1,1.8,30,37
243135,2,498,200,0,47,0,9.00000000000004,90.0000000000004,11838.0,1,1.8,21,47
242735,3,498,21,1,2,2,0.0,5.0,155.0,0,-0.1999999999999999,9,3
243617,0,499,200,1,37,40,2.999999999999992,35.99999999999992,3528.0,0,1.0,39,38
243307,1,499,45,1,6,5,0.0,5.000000000000007,293.0,0,-1.0,25,7
243286,2,499,38,0,5,2,0.0,0.0,399.0,2,-1.1,20,5
243618,3,499,200,0,53,26,12.60000000000004,126.00000000000038,15522.0,2,1.9,29,53
244231,0,500,200,2,42,31,5.999999999999994,71.99999999999993,5670.0,4,1.3666666666666667,38,44
243676,1,500,15,1,1,3,0.0,5.0,116.0,0,-0.1999999999999999,8,2
244232,2,500,200,0,39,3,4.199999999999993,41.99999999999993,6234.0,2,0.9,34,39
244233,3,500,200,2,48,24,9.60000000000003,108.00000000000028,9990.0,0,1.8,36,50
244660,0,501,134,0,21,20,0.0,0.0,1431.0,4,-1.1,30,21
244339,1,501,27,0,3,2,0.0,0.0,165.0,2,-1.1,14,3
244793,2,501,200,0,41,2,5.400000000000027,54.00000000000027,9210.0,1,1.8,29,41
244794,3,501,200,0,38,16,3.600000000000032,36.00000000000031,8664.0,0,1.0,28,38
245067,0,502,69,0,10,7,0.0,0.0,492.0,4,-1.1,34,10
245330,1,502,200,0,41,4,5.400000000000024,54.00000000000024,6090.0,0,1.0,41,41
245065,2,502,68,1,10,1,0.0,5.999999999999967,1176.0,0,-0.1999999999999999,27,11
245331,3,502,200,4,35,10,1.8000000000000025,42.00000000000003,7524.0,0,1.0,38,39
245508,0,503,45,0,6,2,0.0,0.0,312.0,0,-1.0,17,6
245545,1,503,57,0,8,0,0.0,0.0,372.0,0,-1.0,22,8
245832,2,503,200,0,41,0,5.400000000000024,54.00000000000024,8154.0,0,1.0,23,41
245833,3,503,200,0,36,1,2.3999999999999884,23.999999999999883,4008.0,1,1.8,19,36
246298,0,504,200,4,43,3,6.600000000000017,90.00000000000017,8256.0,0,1.8,29,47
245963,1,504,33,0,4,0,0.0,0.0,222.0,0,-1.0,13,4
246299,2,504,200,2,42,2,6.00000000000002,72.0000000000002,8724.0,0,1.0,19,44
245965,3,504,33,0,4,2,0.0,0.0,240.0,2,-1.1,14,4
246524,0,505,57,0,8,5,0.0,0.0,396.0,3,-1.1,29,8
246943,1,505,200,0,39,3,4.200000000000006,42.000000000000064,4608.0,1,1.8,55,39
246944,2,505,200,1,35,0,1.7999999999999865,23.999999999999865,5628.0,0,1.0,39,36
246920,3,505,188,0,30,5,0.0,0.0,2124.0,1,-1.1,44,30
247433,0,506,200,2,47,2,9.000000000000021,102.0000000000002,10050.0,0,1.0,40,49
247074,1,506,33,0,4,1,0.0,0.0,186.0,2,-1.1,21,4
247434,2,506,200,3,44,1,7.200000000000019,90.00000000000017,9882.0,0,1.0,27,47
247148,3,506,57,0,8,2,0.0,0.0,456.0,4,-1.1,19,8
248059,0,507,200,3,43,23,6.6000000000000085,84.00000000000009,5880.0,0,1.0,46,46
247540,1,507,27,0,3,3,0.0,0.0,189.0,2,-1.1,18,3
248060,2,507,200,0,46,4,8.400000000000006,84.00000000000006,8736.0,2,0.9,35,46
248061,3,507,200,0,36,24,2.400000000000008,24.00000000000008,6720.0,1,0.9,36,36
248722,0,508,200,0,35,32,1.7999999999999932,17.99999999999993,3672.0,0,1.0,46,35
248311,1,508,63,0,9,4,0.0,0.0,447.0,2,-1.1,27,9
248723,2,508,200,2,37,3,2.99999999999999,41.99999999999989,7164.0,0,1.8,33,39
248724,3,508,200,0,48,23,9.60000000000004,96.0000000000004,11238.0,0,1.0,37,48
249176,0,509,200,2,39,3,4.1999999999999975,53.99999999999997,5466.0,0,1.0,38,41
248842,1,509,33,0,4,0,0.0,0.0,198.0,0,-1.0,18,4
249177,2,509,200,1,40,0,4.799999999999994,53.99999999999993,4188.0,1,1.8,25,41
248804,3,509,20,1,2,1,0.0,5.999999999999997,192.0,0,-1.0,9,3
249606,0,510,200,2,44,1,7.200000000000018,84.00000000000017,10206.0,0,1.0,27,46
249248,1,510,21,1,2,1,0.0,5.000000000000002,221.0,2,-1.1,9,3
249607,2,510,200,2,42,0,6.000000000000013,72.00000000000013,7284.0,0,1.0,25,44
249213,3,510,9,2,0,0,0.0,11.0,89.0,0,-1.0,6,2
249677,0,511,21,0,2,0,0.0,0.0,132.0,3,-1.1,9,2
249678,1,511,21,0,2,0,0.0,0.0,96.0,0,-1.0,11,2
249858,2,511,200,0,41,0,5.400000000000015,54.00000000000014,7290.0,0,1.0,13,41
249643,3,511,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
250513,0,512,200,0,33,28,0.5999999999999944,5.999999999999944,3468.0,0,1.0,48,33
250084,1,512,57,0,8,2,0.0,0.0,372.0,3,-1.1,26,8
250514,2,512,200,2,39,2,4.200000000000019,54.000000000000185,8502.0,0,1.0,31,41
250515,3,512,200,2,46,13,8.400000000000016,96.00000000000016,8724.0,3,0.9,33,48
250596,0,513,21,0,2,1,0.0,0.0,132.0,3,-1.1,11,2
251134,1,513,200,1,36,9,2.399999999999988,29.99999999999988,4608.0,0,1.0,38,37
251135,2,513,200,1,39,0,4.200000000000049,48.00000000000048,9600.0,0,1.0,21,40
251136,3,513,200,2,38,5,3.6000000000000023,48.00000000000002,4626.0,0,1.0,25,40
251743,0,514,200,0,34,32,1.199999999999997,11.99999999999997,2502.0,1,1.8,35,34
251170,1,514,9,0,0,1,0.0,0.0,42.0,2,-1.1,7,0
251744,2,514,200,2,37,1,2.9999999999999862,41.99999999999986,4566.0,0,1.0,30,39
251745,3,514,200,1,43,20,6.60000000000001,72.0000000000001,6402.0,0,1.0,34,44
252382,0,515,200,0,33,35,0.599999999999995,5.999999999999949,3036.0,0,1.0,31,33
251899,1,515,39,0,5,0,0.0,0.0,231.0,2,-1.1,18,5
252383,2,515,200,2,40,5,4.799999999999988,59.99999999999988,7386.0,0,1.0,27,42
252384,3,515,200,0,45,27,7.800000000000036,78.00000000000036,11262.0,0,1.0,32,45
253016,0,516,200,4,42,4,6.000000000000009,84.00000000000009,6282.0,0,1.8,46,46
252586,1,516,51,0,7,2,0.0,0.0,321.0,3,-1.1,23,7
253017,2,516,200,2,42,2,6.000000000000043,72.00000000000043,9528.0,0,1.8,34,44
252981,3,516,182,0,29,5,0.0,0.0,1971.0,4,-1.1,34,29
253476,0,517,200,2,46,2,8.400000000000025,96.00000000000024,10458.0,1,1.8,29,48
253123,1,517,27,0,3,3,0.0,0.0,195.0,2,-1.1,20,3
253477,2,517,200,2,44,1,7.2000000000000455,84.00000000000044,11046.0,0,1.0,29,46
253143,3,517,33,0,4,5,0.0,0.0,252.0,4,-1.1,15,4
253971,0,518,200,1,36,25,2.399999999999997,29.999999999999968,2808.0,0,1.0,35,37
253673,1,518,51,1,7,2,0.0,5.000000000000005,368.0,0,-1.0,19,8
253652,2,518,44,0,6,2,0.0,0.0,462.0,2,-1.1,18,6
253972,3,518,200,0,49,16,10.200000000000031,102.00000000000033,12126.0,2,0.9,31,49
254585,0,519,200,0,33,33,0.5999999999999931,5.999999999999931,3066.0,0,1.0,32,33
254030,1,519,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,7,2
254586,2,519,200,1,37,4,2.999999999999987,35.99999999999987,5748.0,0,1.0,34,38
254587,3,519,200,0,44,24,7.200000000000029,72.00000000000028,8322.0,0,1.0,33,44
255200,0,520,200,0,35,33,1.7999999999999932,17.99999999999993,2496.0,0,1.0,26,35
254645,1,520,15,0,1,1,0.0,0.0,81.0,0,-1.0,9,1
255201,2,520,200,1,35,3,1.7999999999999856,23.99999999999985,5106.0,0,1.0,27,36
255202,3,520,200,0,37,25,3.0000000000000115,30.000000000000117,7182.0,0,1.0,23,37
255732,0,521,200,2,44,3,7.200000000000013,84.00000000000013,7410.0,1,1.8,47,46
255380,1,521,45,0,6,3,0.0,0.0,342.0,2,-1.1,25,6
255733,2,521,200,2,43,1,6.600000000000032,78.00000000000031,9060.0,1,1.8,37,45
255505,3,521,86,1,13,3,0.0,5.999999999999975,909.0,0,-0.1999999999999999,24,14
256352,0,522,200,3,35,25,1.7999999999999965,35.99999999999996,2682.0,0,1.0,39,38
255815,1,522,21,1,2,1,0.0,5.000000000000002,101.0,0,-0.1999999999999999,8,3
256353,2,522,200,1,38,2,3.599999999999987,41.999999999999865,4182.0,0,1.0,28,39
256354,3,522,200,1,43,20,6.6000000000000085,72.00000000000007,5112.0,0,1.8,35,44
256991,0,523,200,0,34,33,1.1999999999999948,11.999999999999948,2448.0,1,0.9,37,34
256508,1,523,39,0,5,1,0.0,0.0,219.0,2,-1.1,17,5
256992,2,523,200,1,41,3,5.399999999999997,59.999999999999964,6510.0,1,1.8,39,42
256993,3,523,200,0,43,23,6.600000000000018,66.00000000000018,8928.0,0,1.0,31,43
257672,0,524,200,2,36,29,2.3999999999999937,35.99999999999993,3102.0,0,1.0,49,38
257315,1,524,81,1,12,3,0.0,5.000000000000011,563.0,0,-1.0,40,13
257673,2,524,200,1,38,4,3.599999999999988,41.99999999999987,6126.0,0,1.0,37,39
257674,3,524,200,0,42,23,6.000000000000029,60.00000000000029,7746.0,0,1.0,43,42
258287,0,525,200,1,39,31,4.199999999999994,47.999999999999936,5760.0,4,1.6333333333333333,39,40
257732,1,525,15,0,1,1,0.0,0.0,93.0,3,-1.1,12,1
258288,2,525,200,0,43,2,6.600000000000017,66.00000000000017,9006.0,0,1.0,25,43
258289,3,525,200,0,38,25,3.6,35.99999999999999,5916.0,0,1.0,23,38
258479,0,526,57,5,8,3,0.0,29.000000000000007,503.0,0,-0.1999999999999999,23,13
258465,1,526,50,1,7,1,0.0,5.999999999999997,399.0,0,-0.1999999999999999,19,8
258623,2,526,200,0,43,0,6.600000000000009,66.00000000000009,7440.0,0,1.0,21,43
258397,3,526,27,0,3,3,0.0,0.0,183.0,0,-1.0,11,3
258970,0,527,141,0,22,5,0.0,0.0,1536.0,3,-1.1,38,22
258790,1,527,51,1,7,0,0.0,5.000000000000009,332.0,0,-0.1999999999999999,24,8
259030,2,527,200,0,48,0,9.600000000000025,96.00000000000024,10680.0,0,1.0,26,48
258683,3,527,15,0,1,1,0.0,0.0,93.0,0,-1.0,10,1
259499,0,528,200,0,33,21,0.599999999999998,5.99999999999998,2484.0,4,0.9,28,33
259175,1,528,38,1,5,3,0.0,5.999999999999998,351.0,0,-1.0,19,6
259157,2,528,32,0,4,2,0.0,0.0,282.0,2,-1.1,12,4
259500,3,528,200,1,50,12,10.800000000000033,114.0000000000003,11856.0,0,1.0,33,51
259533,0,529,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,5,1
260107,1,529,200,1,35,3,1.7999999999999856,23.99999999999985,4794.0,0,1.0,34,36
260108,2,529,200,0,38,0,3.599999999999988,35.99999999999987,6738.0,0,1.0,23,38
260109,3,529,200,0,37,2,2.999999999999988,29.99999999999988,5610.0,0,1.0,22,37
260752,0,530,200,2,35,36,1.7999999999999918,29.99999999999992,3018.0,0,1.0,35,37
260287,1,530,45,0,6,2,0.0,0.0,282.0,2,-1.1,24,6
260753,2,530,200,1,37,7,2.9999999999999867,35.999999999999865,6462.0,1,1.8,41,38
260754,3,530,200,1,42,30,6.000000000000033,66.00000000000033,9210.0,0,1.8,29,43
261091,0,531,110,1,17,9,0.0,5.9999999999999964,969.0,0,-1.0,31,18
261272,1,531,200,0,40,4,4.800000000000018,48.00000000000017,5274.0,1,1.8,40,40
260789,2,531,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
261273,3,531,200,3,35,9,1.8000000000000074,36.00000000000007,7560.0,0,1.8,41,38
261886,0,532,200,3,37,27,2.999999999999994,47.999999999999936,4344.0,0,1.8,36,40
261331,1,532,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,7,2
261887,2,532,200,1,43,0,6.600000000000008,72.00000000000007,6822.0,0,1.8,38,44
261888,3,532,200,0,37,30,2.999999999999988,29.99999999999988,4476.0,0,1.0,35,37
262501,0,533,200,1,44,31,7.2000000000000055,78.00000000000004,6468.0,4,1.7666666666666666,38,45
261946,1,533,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.1999999999999999,10,2
262502,2,533,200,1,43,3,6.600000000000007,72.00000000000006,8034.0,0,1.8,32,44
262503,3,533,200,1,40,25,4.800000000000028,54.00000000000028,8466.0,0,1.8,30,41
263212,0,534,200,0,35,22,1.7999999999999976,17.999999999999975,1974.0,0,1.0,33,35
262945,1,534,111,0,17,1,0.0,0.0,639.0,2,-1.1,24,17
263213,2,534,200,1,36,0,2.3999999999999857,29.999999999999854,5076.0,0,1.0,35,37
263214,3,534,200,0,38,20,3.6000000000000103,36.0000000000001,5328.0,2,1.6333333333333333,29,38
263661,0,535,200,0,36,31,2.399999999999997,23.99999999999997,2892.0,0,1.0,26,36
263327,1,535,33,1,4,2,0.0,5.000000000000002,263.0,0,-1.0,12,5
263273,2,535,15,0,1,0,0.0,0.0,57.0,3,-1.1,8,1
263662,3,535,200,0,51,18,11.40000000000004,114.00000000000038,13392.0,2,1.7666666666666666,21,51
264115,0,536,200,3,49,4,10.200000000000024,120.00000000000024,12762.0,1,1.8,29,52
263793,1,536,39,0,5,2,0.0,0.0,267.0,3,-1.1,21,5
264116,2,536,200,4,45,2,7.800000000000029,102.00000000000028,10590.0,0,1.8,24,49
263722,3,536,15,0,1,1,0.0,0.0,93.0,4,-1.1,8,1
264486,0,537,123,0,19,13,0.0,0.0,939.0,1,-1.1,32,19
264174,1,537,15,0,1,0,0.0,0.0,69.0,0,-1.0,6,1
264460,2,537,110,1,17,0,0.0,5.999999999999931,1857.0,0,-1.0,22,18
264564,3,537,200,0,41,8,5.400000000000008,54.00000000000007,6270.0,0,1.0,28,41
264645,0,538,21,0,2,2,0.0,0.0,150.0,3,-1.1,13,2
264682,1,538,33,0,4,1,0.0,0.0,192.0,0,-1.0,15,4
265017,2,538,200,0,40,0,4.800000000000009,48.000000000000085,6666.0,1,1.8,22,40
265018,3,538,200,1,38,1,3.599999999999989,41.999999999999886,4296.0,0,1.8,22,39
265075,0,539,15,0,1,1,0.0,0.0,93.0,1,-1.1,10,1
265525,1,539,200,0,36,0,2.4000000000000186,24.000000000000185,6666.0,0,1.0,35,36
265526,2,539,200,0,44,1,7.2000000000000135,72.00000000000013,8484.0,0,1.0,28,44
265312,3,539,93,0,14,3,0.0,0.0,594.0,2,-1.1,24,14
265614,0,540,27,5,3,0,0.0,29.000000000000004,446.0,0,-1.0,13,8
265961,1,540,200,0,40,1,4.8000000000000105,48.0000000000001,6540.0,0,1.0,30,40
265561,2,540,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,4,2
265962,3,540,200,1,36,3,2.3999999999999924,29.99999999999992,4614.0,0,1.0,31,37
266581,0,541,200,0,43,27,6.599999999999998,65.99999999999997,4542.0,0,1.0,39,43
266044,1,541,21,0,2,0,0.0,0.0,108.0,2,-1.1,10,2
266582,2,541,200,0,43,1,6.599999999999998,65.99999999999997,6756.0,0,1.0,32,43
