episode,min_total_days,max_total_days,average_total_days
883,258.0,7044.0,2036.0
884,128.0,6252.0,3519.5
885,59.0,7536.0,3889.25
886,41.0,6540.0,2877.25
887,36.0,4584.0,1260.75
888,309.0,6360.0,3363.75
889,122.0,5856.0,2956.25
890,93.0,2304.0,761.75
891,69.0,6492.0,1697.25
892,138.0,3510.0,1010.25
893,41.0,5898.0,1580.0
894,98.0,5076.0,2567.0
895,218.0,6804.0,1919.75
896,266.0,7548.0,3548.0
897,170.0,3144.0,1631.0
898,318.0,7950.0,3789.75
899,36.0,6024.0,2686.5
900,110.0,8580.0,3538.25
901,36.0,6918.0,3479.25
902,173.0,3630.0,1649.0
903,80.0,5088.0,3264.5
904,80.0,8082.0,2419.25
905,57.0,5904.0,1565.25
906,99.0,5634.0,1628.0
907,110.0,4722.0,1289.75
908,47.0,8334.0,3714.5
909,173.0,8634.0,3603.5
910,41.0,570.0,211.75
911,114.0,2790.0,1399.5
912,105.0,4536.0,2934.75
913,75.0,5574.0,3900.75
914,132.0,6246.0,2571.75
915,431.0,2802.0,1163.0
916,113.0,5154.0,1655.75
917,92.0,2946.0,888.5
918,128.0,4812.0,2760.5
919,134.0,8232.0,3716.0
920,167.0,6294.0,3569.75
921,203.0,8046.0,3462.5
922,152.0,5328.0,2870.75
923,122.0,5238.0,2975.0
924,93.0,3102.0,1641.75
925,41.0,4260.0,1426.0
926,36.0,6480.0,3297.0
927,168.0,3834.0,1361.25
928,507.0,6858.0,3277.5
929,36.0,309.0,114.0
930,101.0,3720.0,2329.25
931,149.0,4752.0,2863.25
932,374.0,6198.0,2027.75
933,87.0,7098.0,3161.25
934,141.0,6864.0,1941.0
935,47.0,4176.0,1198.25
936,92.0,5256.0,2978.75
937,36.0,8202.0,3080.75
938,158.0,2556.0,913.75
939,65.0,4302.0,2090.0
940,59.0,4938.0,2914.25
941,63.0,3396.0,977.75
942,149.0,3336.0,1136.75
943,225.0,9306.0,3856.5
944,108.0,6786.0,3309.0
945,102.0,1584.0,502.5
946,41.0,9984.0,2676.75
947,116.0,9480.0,3876.5
948,81.0,10164.0,4455.0
949,642.0,4260.0,2854.5
950,161.0,3636.0,1087.25
951,116.0,10362.0,4046.75
952,122.0,4848.0,2607.5
953,65.0,5550.0,1455.5
954,36.0,7920.0,2089.25
955,104.0,8148.0,2934.5
956,47.0,3102.0,828.25
957,47.0,6468.0,3365.75
958,305.0,4614.0,2474.0
959,41.0,8196.0,2153.0
960,161.0,6960.0,3725.75
961,41.0,2160.0,634.0
962,189.0,3324.0,1247.0
963,65.0,5262.0,2812.25
964,263.0,3684.0,1720.0
965,243.0,10830.0,4925.25
966,69.0,6168.0,3126.75
967,59.0,7962.0,3229.25
968,65.0,3960.0,1455.5
969,41.0,8328.0,2148.25
970,47.0,5904.0,2138.0
971,120.0,9378.0,3927.0
972,41.0,6576.0,1805.0
973,71.0,3126.0,866.75
974,65.0,6816.0,3017.75
975,434.0,6894.0,3869.0
976,77.0,2286.0,696.5
977,41.0,5724.0,3212.75
978,93.0,5700.0,1631.0
979,36.0,8616.0,3132.75
980,36.0,8448.0,2189.75
981,69.0,5838.0,1538.25
982,110.0,639.0,329.0
983,53.0,4680.0,2875.25
984,69.0,759.0,269.0
985,113.0,2604.0,861.5
986,65.0,8172.0,2222.0
987,81.0,6360.0,1754.0
988,81.0,4584.0,3098.25
989,135.0,1713.0,588.75
990,146.0,5112.0,2978.0
991,71.0,4824.0,1859.0
992,36.0,5988.0,2450.75
993,282.0,4932.0,1575.75
994,47.0,795.0,263.75
995,77.0,6078.0,3479.75
996,65.0,1578.0,567.5
997,69.0,9468.0,2444.75
998,47.0,2598.0,1316.0
999,98.0,3330.0,984.5
1000,65.0,5202.0,2645.75
