episode,min_total_days,max_total_days,average_total_days
876,41.0,9060.0,3719.5
877,96.0,6240.0,3588.0
878,81.0,9600.0,2486.75
879,227.0,9474.0,4172.75
880,144.0,6708.0,3337.5
881,80.0,7206.0,4106.0
882,189.0,10470.0,3324.75
883,153.0,7284.0,3338.25
884,59.0,7404.0,3989.5
885,89.0,5988.0,2584.25
886,138.0,8880.0,3219.0
887,378.0,9102.0,3434.75
888,36.0,8088.0,3290.0
889,65.0,5088.0,2138.5
890,125.0,8892.0,3137.0
891,96.0,7986.0,2236.25
892,218.0,6774.0,3034.25
893,81.0,6888.0,2478.5
894,69.0,8874.0,2339.5
895,95.0,8424.0,2196.25
896,36.0,7008.0,2770.5
897,36.0,4158.0,1200.5
898,36.0,7944.0,2079.0
899,36.0,6960.0,1891.25
900,36.0,9354.0,3500.25
901,353.0,3612.0,1480.25
902,96.0,7752.0,2268.25
903,137.0,10902.0,4091.75
904,69.0,8094.0,2929.5
905,57.0,9546.0,3851.0
906,81.0,5430.0,1986.5
907,63.0,6834.0,3346.5
908,74.0,6192.0,2873.0
909,69.0,8988.0,3496.25
910,125.0,10158.0,2686.0
911,59.0,7746.0,2029.75
912,36.0,9288.0,3082.5
913,36.0,6570.0,1840.5
914,57.0,6840.0,3318.75
915,101.0,9828.0,2789.5
916,216.0,11076.0,2940.75
917,225.0,9930.0,2840.75
918,221.0,8922.0,3368.75
919,69.0,7932.0,2057.25
920,84.0,9936.0,4020.75
921,227.0,8628.0,2379.25
922,63.0,9624.0,2584.25
923,36.0,9246.0,3291.75
924,41.0,8244.0,3163.25
925,41.0,6552.0,1762.0
926,344.0,8580.0,3767.75
927,153.0,7758.0,4413.75
928,252.0,7968.0,2205.5
929,273.0,9558.0,3531.0
930,41.0,7212.0,1969.0
931,90.0,10584.0,2808.5
932,75.0,8268.0,2888.25
933,194.0,9792.0,3797.0
934,102.0,6330.0,2097.0
935,41.0,9852.0,3524.0
936,36.0,7050.0,1902.25
937,74.0,8082.0,2938.25
938,102.0,11160.0,4122.0
939,80.0,8970.0,2369.5
940,87.0,6444.0,1830.75
941,36.0,8802.0,2250.75
942,36.0,3858.0,1067.75
943,204.0,11748.0,3396.75
944,81.0,10548.0,3965.25
945,198.0,6360.0,3150.75
946,36.0,6840.0,3303.0
947,36.0,9102.0,2342.75
948,75.0,8988.0,4172.25
949,63.0,6192.0,2557.25
950,41.0,7020.0,1886.25
951,41.0,8196.0,2365.25
952,41.0,201.0,108.25
953,68.0,6306.0,2689.75
954,36.0,8538.0,2213.75
955,99.0,7860.0,2601.75
956,81.0,10326.0,3768.75
957,41.0,9996.0,3749.0
958,68.0,7716.0,2338.75
959,101.0,7506.0,1987.75
960,41.0,8214.0,3997.25
961,69.0,6606.0,1829.75
962,77.0,8286.0,2483.5
963,129.0,6708.0,2193.75
964,36.0,7164.0,1916.0
965,138.0,7806.0,3024.0
966,36.0,8940.0,4070.25
967,42.0,9138.0,3587.25
968,81.0,10098.0,3865.5
969,68.0,7554.0,3510.25
970,63.0,9306.0,2403.5
971,36.0,5280.0,2378.75
972,120.0,9906.0,4071.0
973,69.0,5364.0,2303.75
974,69.0,7548.0,2026.25
975,47.0,7014.0,1982.0
976,131.0,5622.0,2468.0
977,36.0,7182.0,2668.25
978,639.0,9984.0,3098.25
979,36.0,8256.0,3042.75
980,36.0,10584.0,2802.5
981,36.0,6600.0,2660.75
982,42.0,5952.0,2420.0
983,41.0,4944.0,1569.25
984,159.0,10716.0,2936.75
985,41.0,7578.0,3429.25
986,69.0,8256.0,3292.25
987,36.0,10338.0,3699.75
988,114.0,5994.0,1613.75
989,63.0,6672.0,2947.25
990,153.0,8562.0,3957.75
991,339.0,9228.0,4398.75
992,42.0,9054.0,3292.5
993,264.0,7548.0,3408.5
994,36.0,7518.0,3280.5
995,80.0,8838.0,3894.5
996,36.0,7326.0,2051.75
997,69.0,7386.0,2040.0
998,36.0,7290.0,1886.75
999,507.0,9126.0,3813.0
1000,132.0,6960.0,2275.25
