episode,min_total_days,max_total_days,average_total_days
876,90.0,7056.0,3400.5
877,41.0,6468.0,3064.75
878,152.0,5874.0,2828.75
879,77.0,440.0,228.0
880,53.0,3708.0,981.25
881,228.0,9462.0,3971.0
882,62.0,8196.0,4883.0
883,141.0,6162.0,3737.25
884,92.0,7326.0,3441.5
885,132.0,5904.0,2952.5
886,108.0,5892.0,3780.0
887,141.0,603.0,282.5
888,297.0,6144.0,2109.5
889,36.0,5982.0,2741.25
890,63.0,5094.0,3102.75
891,86.0,4890.0,2475.5
892,149.0,7860.0,4489.25
893,96.0,10272.0,2669.25
894,81.0,4584.0,2269.25
895,158.0,6096.0,2105.75
896,101.0,5514.0,2713.75
897,182.0,5784.0,3680.0
898,71.0,5820.0,2159.75
899,143.0,8388.0,4583.75
900,36.0,8628.0,3156.5
901,101.0,5604.0,2778.5
902,41.0,5052.0,2464.75
903,63.0,5046.0,3048.75
904,354.0,6978.0,3434.75
905,234.0,6108.0,2873.25
906,63.0,6972.0,3382.5
907,101.0,4014.0,1770.25
908,74.0,6624.0,2818.25
909,63.0,6804.0,1936.5
910,285.0,11640.0,3954.0
911,168.0,6936.0,4708.5
912,62.0,8664.0,4208.5
913,264.0,5298.0,2869.5
914,578.0,4404.0,2742.5
915,57.0,8040.0,3237.75
916,75.0,1130.0,377.0
917,201.0,9834.0,4390.5
918,77.0,2232.0,751.25
919,150.0,4536.0,3006.0
920,42.0,8040.0,3412.5
921,132.0,9102.0,3927.0
922,42.0,7038.0,4638.0
923,150.0,5814.0,3937.5
924,68.0,6768.0,3301.25
925,77.0,5298.0,1429.25
926,41.0,6486.0,1680.25
927,233.0,2235.0,805.25
928,167.0,404.0,244.25
929,224.0,7062.0,3584.75
930,86.0,10086.0,3665.5
931,104.0,4416.0,1370.0
932,273.0,8346.0,4076.25
933,41.0,5580.0,3433.25
934,69.0,6906.0,2818.25
935,107.0,8754.0,3301.75
936,36.0,8364.0,4786.5
937,324.0,9564.0,3066.75
938,107.0,4746.0,2191.0
939,47.0,6876.0,2886.5
940,167.0,5844.0,3806.75
941,366.0,5724.0,3328.5
942,47.0,6342.0,3923.75
943,102.0,4848.0,2236.5
944,41.0,9120.0,3811.25
945,75.0,8988.0,4637.25
946,86.0,4008.0,1252.75
947,452.0,7698.0,3435.5
948,41.0,4452.0,2840.75
949,41.0,4434.0,1192.0
950,149.0,9840.0,2620.75
951,137.0,7056.0,3835.25
952,812.0,7746.0,3409.25
953,63.0,5790.0,3133.5
954,98.0,7776.0,4040.0
955,113.0,5544.0,3652.25
956,47.0,8340.0,3984.5
957,639.0,7416.0,3248.0
958,57.0,6384.0,2386.5
959,105.0,7032.0,3429.75
960,125.0,5436.0,2711.75
961,42.0,5490.0,2868.75
962,42.0,6798.0,1902.75
963,123.0,6948.0,3252.0
964,92.0,6900.0,4598.0
965,36.0,6504.0,3135.0
966,104.0,8640.0,3987.5
967,461.0,8688.0,3674.75
968,213.0,9330.0,3833.25
969,113.0,2610.0,1270.25
970,138.0,7140.0,2925.75
971,74.0,5616.0,2235.25
972,468.0,7836.0,3943.5
973,36.0,7866.0,4312.5
974,134.0,5952.0,2684.75
975,41.0,8808.0,4093.25
976,92.0,5202.0,1536.0
977,152.0,6342.0,3047.0
978,36.0,4698.0,1313.75
979,212.0,5934.0,3153.5
980,62.0,10002.0,3692.0
981,225.0,7278.0,3573.0
982,74.0,6216.0,1629.25
983,102.0,4194.0,1182.25
984,152.0,7002.0,3413.75
985,41.0,9474.0,4042.75
986,135.0,6828.0,3355.5
987,302.0,4608.0,3033.5
988,122.0,5508.0,1794.5
989,336.0,4794.0,2634.5
990,75.0,5748.0,2768.25
991,86.0,5400.0,2850.5
992,77.0,2868.0,1149.25
993,41.0,7482.0,2894.75
994,57.0,2874.0,800.75
995,84.0,7224.0,3387.75
996,236.0,7602.0,3698.0
997,315.0,4836.0,3501.75
998,176.0,5940.0,3641.0
999,36.0,6456.0,2943.0
1000,102.0,7224.0,3133.5
