episode,min_total_days,max_total_days,average_total_days
895,59.0,312.0,142.5
896,258.0,5820.0,3721.5
897,71.0,131.0,96.5
898,71.0,7080.0,2769.5
899,269.0,9498.0,3404.75
900,41.0,7440.0,1919.75
901,42.0,489.0,172.75
902,216.0,6528.0,2464.25
903,107.0,6198.0,3019.75
904,207.0,4998.0,1757.75
905,77.0,3840.0,1279.75
906,152.0,4464.0,2823.5
907,41.0,6708.0,3185.0
908,113.0,13560.0,5755.25
909,77.0,5124.0,1911.5
910,77.0,6318.0,2341.0
911,420.0,3192.0,2154.0
912,57.0,3876.0,1129.0
913,62.0,6318.0,3560.75
914,65.0,3438.0,1033.0
915,95.0,6420.0,3536.75
916,77.0,2592.0,746.25
917,41.0,777.0,233.5
918,81.0,4896.0,1588.0
919,42.0,9396.0,2906.25
920,311.0,2646.0,1105.0
921,108.0,470.0,217.5
922,165.0,4662.0,2340.0
923,36.0,8610.0,2195.0
924,65.0,4464.0,1826.75
925,71.0,3390.0,1053.75
926,41.0,2724.0,729.0
927,80.0,2898.0,804.75
928,89.0,3228.0,1402.0
929,161.0,11904.0,4115.5
930,68.0,681.0,238.75
931,77.0,4836.0,1374.75
932,77.0,5442.0,1970.75
933,102.0,5604.0,3030.0
934,57.0,6318.0,3126.75
935,351.0,4878.0,2604.75
936,284.0,7986.0,4299.5
937,59.0,5940.0,2605.25
938,89.0,7146.0,2105.5
939,65.0,323.0,155.75
940,188.0,5988.0,3446.0
941,102.0,6444.0,2510.25
942,53.0,7896.0,3149.0
943,77.0,2592.0,833.25
944,200.0,9054.0,4079.0
945,206.0,6816.0,3884.0
946,65.0,3912.0,1729.0
947,90.0,3570.0,977.75
948,63.0,4914.0,1292.0
949,42.0,6378.0,2358.75
950,68.0,9456.0,3788.0
951,36.0,4374.0,2445.0
952,71.0,2346.0,737.5
953,69.0,2610.0,719.0
954,147.0,8124.0,3948.75
955,69.0,624.0,266.75
956,71.0,219.0,128.5
957,65.0,4872.0,1928.0
958,126.0,9408.0,3425.25
959,137.0,2754.0,872.0
960,41.0,3048.0,818.0
961,161.0,4122.0,1598.5
962,357.0,8178.0,4388.25
963,77.0,2304.0,730.75
964,179.0,8520.0,2329.75
965,41.0,6774.0,2630.5
966,98.0,7788.0,4239.5
967,114.0,7746.0,3337.5
968,351.0,5154.0,3238.5
969,71.0,8058.0,2085.25
970,42.0,9648.0,4056.0
971,77.0,7818.0,2184.5
972,36.0,7194.0,2982.0
973,41.0,5910.0,1880.0
974,41.0,6786.0,1744.25
975,75.0,3054.0,851.5
976,272.0,4818.0,2901.5
977,57.0,9804.0,3507.0
978,41.0,4782.0,1391.5
979,42.0,3033.0,963.5
980,47.0,4614.0,1708.0
981,42.0,6942.0,3214.5
982,68.0,4068.0,1081.75
983,42.0,4644.0,2120.0
984,71.0,6600.0,1802.0
985,42.0,7746.0,3164.75
986,89.0,2010.0,597.25
987,102.0,6234.0,1698.5
988,80.0,7476.0,3761.0
989,78.0,4392.0,1215.5
990,59.0,2832.0,797.0
991,65.0,468.0,187.75
992,65.0,4242.0,1482.25
993,42.0,10122.0,3647.25
994,41.0,6588.0,1700.75
995,92.0,3348.0,917.25
996,71.0,6846.0,2898.5
997,98.0,6360.0,2478.5
998,42.0,807.0,281.5
999,71.0,2298.0,640.0
1000,335.0,11592.0,4117.75
