episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived
682,86.0,9480.0,3848.75,15395.0,2,45,22.75,91,15,200,110.5,442
683,36.0,6282.0,2645.25,10581.0,0,42,19.75,79,9,200,106.0,424
684,63.0,9384.0,3573.5,14294.0,1,46,22.5,90,15,200,109.0,436
685,74.0,4818.0,1381.75,5527.0,2,41,14.5,58,15,200,79.25,317
686,81.0,6354.0,3992.25,15969.0,1,40,29.5,118,15,200,153.75,615
687,71.0,4074.0,1978.25,7913.0,1,38,19.25,77,9,200,110.5,442
688,165.0,6036.0,2534.0,10136.0,3,42,21.75,87,27,200,115.0,460
689,156.0,10860.0,4223.25,16893.0,4,46,24.5,98,33,200,124.0,496
690,144.0,6726.0,2862.75,11451.0,2,38,21.25,85,21,200,118.0,472
691,105.0,4602.0,1337.5,5350.0,2,38,14.0,56,15,200,80.75,323
692,144.0,8400.0,3524.0,14096.0,4,46,23.5,94,15,200,112.0,448
693,80.0,4806.0,1364.5,5458.0,2,37,12.75,51,15,200,74.75,299
694,41.0,8544.0,3200.75,12803.0,1,45,22.0,88,9,200,110.5,442
695,59.0,6162.0,2579.5,10318.0,1,38,20.0,80,9,200,107.5,430
696,300.0,7212.0,3195.75,12783.0,6,39,22.75,91,45,200,124.0,496
697,75.0,7278.0,2055.5,8222.0,1,43,15.25,61,15,200,79.0,316
698,59.0,990.0,463.0,1852.0,1,16,8.0,32,9,80,47.75,191
699,75.0,7758.0,3525.0,14100.0,1,44,21.75,87,15,200,107.5,430
700,161.0,6234.0,3557.75,14231.0,5,41,30.0,120,33,200,158.25,633
701,36.0,5760.0,2830.5,11322.0,0,41,22.0,88,9,200,116.25,465
702,75.0,5532.0,2349.75,9399.0,1,38,20.5,82,15,200,115.0,460
703,390.0,8250.0,3713.25,14853.0,7,43,25.0,100,50,200,126.75,507
704,156.0,7104.0,3645.75,14583.0,4,45,23.5,94,33,200,117.75,471
705,102.0,5142.0,2291.75,9167.0,2,38,21.0,84,21,200,116.5,466
706,47.0,5916.0,1543.75,6175.0,1,42,11.75,47,9,200,61.25,245
707,102.0,6534.0,4066.5,16266.0,2,40,30.0,120,21,200,155.25,621
708,78.0,167.0,112.75,451.0,2,3,2.25,9,15,21,19.5,78
709,87.0,5058.0,2709.75,10839.0,1,39,28.0,112,15,200,153.75,615
710,71.0,5328.0,2303.0,9212.0,1,39,19.75,79,9,200,109.0,436
711,122.0,6558.0,3146.75,12587.0,3,42,22.0,88,27,200,113.5,454
712,90.0,5940.0,3131.25,12525.0,2,43,24.5,98,21,200,126.75,507
713,171.0,6462.0,2861.25,11445.0,3,41,25.0,100,27,200,132.75,531
714,68.0,6804.0,3134.0,12536.0,2,41,21.5,86,15,200,109.0,436
715,147.0,6168.0,3276.75,13107.0,3,41,29.0,116,27,200,156.75,627
716,84.0,3954.0,1235.75,4943.0,2,39,15.0,60,21,200,86.75,347
717,219.0,3726.0,2283.75,9135.0,5,39,28.5,114,39,200,159.75,639
718,225.0,4482.0,1729.5,6918.0,4,37,20.0,80,26,200,116.25,465
719,42.0,8514.0,3616.5,14466.0,0,47,22.25,89,9,200,110.5,442
720,131.0,1746.0,888.5,3554.0,3,29,15.0,60,21,164,91.0,364
721,198.0,4470.0,2054.75,8219.0,6,38,21.75,87,45,200,122.5,490
722,164.0,5862.0,2927.0,11708.0,4,40,21.75,87,27,200,114.75,459
723,104.0,2091.0,722.75,2891.0,2,18,8.0,32,15,86,47.5,190
724,141.0,4854.0,2479.25,9917.0,3,41,22.0,88,27,200,113.5,454
725,57.0,7212.0,2627.75,10511.0,1,44,21.75,87,15,200,110.5,442
726,81.0,8940.0,4853.25,19413.0,1,45,31.0,124,15,200,153.75,615
727,65.0,4206.0,1440.5,5762.0,1,39,14.75,59,9,200,85.0,340
728,180.0,7362.0,3817.5,15270.0,4,41,30.0,120,33,200,158.25,633
729,330.0,4062.0,2104.5,8418.0,8,39,23.25,93,56,200,128.25,513
730,81.0,6702.0,2227.25,8909.0,1,40,18.25,73,15,200,104.5,418
731,42.0,7176.0,3846.0,15384.0,0,41,29.75,119,9,200,152.25,609
732,63.0,3315.0,942.5,3770.0,1,29,10.0,40,15,170,64.25,257
733,36.0,5898.0,2478.75,9915.0,0,39,20.25,81,9,200,112.0,448
734,234.0,6096.0,3345.0,13380.0,6,40,29.5,118,45,200,161.25,645
735,77.0,5520.0,1697.0,6788.0,1,40,15.0,60,9,200,82.0,328
736,63.0,7194.0,2105.0,8420.0,1,41,14.0,56,9,200,76.0,304
737,36.0,7656.0,3237.0,12948.0,0,45,22.25,89,9,200,110.5,442
738,36.0,252.0,109.5,438.0,0,6,2.0,8,9,45,21.0,84
739,71.0,2856.0,771.25,3085.0,1,36,9.75,39,9,200,58.25,233
740,92.0,6570.0,2965.0,11860.0,2,43,21.25,85,15,200,107.5,430
741,57.0,8232.0,3301.5,13206.0,1,43,21.0,84,15,200,110.25,441
742,233.0,3234.0,1604.0,6416.0,5,35,19.5,78,33,200,118.0,472
743,135.0,7362.0,3510.5,14042.0,3,44,22.75,91,27,200,115.0,460
744,36.0,6150.0,2438.0,9752.0,0,43,20.75,83,9,200,106.0,424
745,59.0,4560.0,1247.0,4988.0,1,38,11.5,46,9,200,67.25,269
746,81.0,447.0,210.25,841.0,1,8,4.0,16,15,38,25.25,101
747,192.0,6882.0,3463.5,13854.0,4,42,29.75,119,33,200,158.25,633
748,114.0,9954.0,3099.75,12399.0,2,43,19.25,77,21,200,106.0,424
749,179.0,11058.0,3568.25,14273.0,5,44,22.25,89,32,200,116.25,465
750,158.0,6594.0,3081.5,12326.0,4,43,23.25,93,27,200,118.0,472
751,42.0,6540.0,3708.0,14832.0,0,41,29.5,118,9,200,152.25,609
752,102.0,6942.0,3180.75,12723.0,2,41,23.5,94,21,200,123.75,495
753,96.0,5742.0,2617.25,10469.0,2,40,21.25,85,21,200,113.5,454
754,71.0,5220.0,1424.75,5699.0,1,42,13.25,53,9,200,71.75,287
755,131.0,5412.0,1543.25,6173.0,3,39,14.0,56,21,200,80.75,323
756,65.0,6486.0,1689.25,6757.0,1,40,11.25,45,9,200,61.25,245
757,71.0,1782.0,520.75,2083.0,1,33,9.5,38,9,200,61.25,245
758,41.0,7284.0,3532.25,14129.0,1,43,23.25,93,9,200,119.25,477
759,114.0,7890.0,3399.75,13599.0,2,46,22.25,89,21,200,112.0,448
760,80.0,11154.0,3971.0,15884.0,2,49,26.0,104,15,200,124.0,496
761,74.0,8412.0,3667.25,14669.0,2,45,24.0,96,15,200,119.5,478
762,69.0,6792.0,4410.75,17643.0,1,42,31.0,124,15,200,153.75,615
763,102.0,5010.0,2680.5,10722.0,2,37,27.75,111,21,200,155.25,621
764,77.0,5154.0,1372.25,5489.0,1,41,11.5,46,9,200,62.75,251
765,47.0,8148.0,2379.25,9517.0,1,41,16.5,66,9,200,91.25,365
766,80.0,8250.0,3473.75,13895.0,2,43,24.75,99,15,200,122.25,489
767,36.0,8208.0,3478.25,13913.0,0,44,21.25,85,9,200,104.5,418
768,53.0,4512.0,1248.25,4993.0,1,39,12.0,48,9,200,67.25,269
769,77.0,114.0,99.25,397.0,1,2,1.75,7,9,21,16.5,66
770,96.0,6984.0,3452.25,13809.0,2,43,23.25,93,21,200,120.75,483
771,93.0,7590.0,3071.75,12287.0,1,40,20.5,82,15,200,107.5,430
772,69.0,7056.0,3275.25,13101.0,1,45,24.75,99,15,200,126.75,507
773,222.0,6828.0,1909.5,7638.0,5,40,14.25,57,38,200,80.5,322
774,36.0,8442.0,4240.5,16962.0,0,42,29.25,117,9,200,152.25,609
775,65.0,7698.0,2109.5,8438.0,1,43,14.75,59,9,200,79.25,317
776,194.0,318.0,272.5,1090.0,4,8,6.5,26,27,57,41.75,167
777,299.0,9252.0,3892.25,15569.0,6,45,24.0,96,45,200,122.5,490
778,41.0,7854.0,2482.0,9928.0,1,45,18.25,73,9,200,95.5,382
779,77.0,6132.0,1591.75,6367.0,1,40,10.75,43,9,200,58.25,233
780,68.0,1350.0,463.75,1855.0,2,16,6.75,27,15,68,37.25,149
781,135.0,6708.0,3791.25,15165.0,3,39,29.75,119,27,200,156.75,627
782,36.0,5820.0,2534.75,10139.0,0,42,21.0,84,9,200,110.5,442
783,186.0,7926.0,3029.25,12117.0,4,44,22.75,91,33,200,124.0,496
784,36.0,9438.0,3369.0,13476.0,0,46,21.25,85,9,200,104.5,418
785,245.0,7026.0,3316.25,13265.0,7,42,24.25,97,44,200,122.25,489
786,53.0,5358.0,2312.0,9248.0,1,38,19.75,79,9,200,109.0,436
787,69.0,6222.0,3185.25,12741.0,1,43,23.0,92,15,200,117.75,471
788,63.0,3876.0,1216.5,4866.0,1,36,13.25,53,15,200,80.5,322
789,75.0,4980.0,2913.75,11655.0,1,38,28.5,114,15,200,153.75,615
790,173.0,4794.0,2357.75,9431.0,5,38,24.75,99,33,200,137.25,549
791,113.0,5538.0,2017.25,8069.0,3,42,21.0,84,21,200,113.5,454
792,42.0,5520.0,2553.75,10215.0,0,40,19.5,78,9,200,106.0,424
793,125.0,4080.0,1909.25,7637.0,2,39,20.0,80,21,200,110.5,442
794,117.0,4884.0,2414.25,9657.0,3,40,21.25,85,27,200,114.75,459
795,80.0,272.0,170.75,683.0,2,6,3.75,15,15,39,25.5,102
796,36.0,7020.0,1826.0,7304.0,0,44,12.25,49,9,200,61.25,245
797,42.0,4884.0,2369.25,9477.0,0,40,20.0,80,9,200,109.0,436
798,36.0,8580.0,3074.75,12299.0,0,44,20.5,82,9,200,104.5,418
799,87.0,6888.0,3472.5,13890.0,1,42,23.75,95,15,200,122.25,489
800,114.0,6756.0,4411.5,17646.0,2,41,30.0,120,21,200,155.25,621
801,254.0,2709.0,1504.25,6017.0,6,32,20.25,81,39,182,122.25,489
802,270.0,5184.0,1696.5,6786.0,5,40,16.25,65,32,200,92.0,368
803,141.0,7380.0,3431.75,13727.0,3,43,22.75,91,27,200,113.5,454
804,141.0,7056.0,3153.0,12612.0,3,42,23.5,94,27,200,122.5,490
805,71.0,876.0,295.5,1182.0,1,12,4.5,18,9,68,28.25,113
806,107.0,7026.0,1858.5,7434.0,3,40,12.5,50,21,200,67.25,269
807,69.0,1257.0,407.0,1628.0,1,17,6.0,24,9,86,37.25,149
808,47.0,3876.0,1072.0,4288.0,1,36,11.0,44,9,200,62.75,251
809,152.0,8718.0,4257.5,17030.0,4,42,29.75,119,27,200,156.75,627
810,96.0,5784.0,2470.5,9882.0,2,40,20.75,83,21,200,110.5,442
811,126.0,5802.0,2799.0,11196.0,2,40,22.75,91,21,200,119.25,477
812,164.0,9354.0,4472.75,17891.0,3,45,24.25,97,27,200,113.5,454
813,42.0,5772.0,3279.0,13116.0,0,40,28.75,115,9,200,152.25,609
814,116.0,3576.0,1873.0,7492.0,2,37,20.75,83,15,200,116.5,466
815,36.0,6342.0,3217.5,12870.0,0,43,22.5,90,9,200,113.5,454
816,75.0,7554.0,3265.5,13062.0,1,44,22.25,89,15,200,113.25,453
817,222.0,6210.0,3148.5,12594.0,4,41,22.75,91,33,200,119.5,478
818,36.0,7146.0,3931.5,15726.0,0,40,28.25,113,9,200,152.25,609
819,68.0,4758.0,2207.5,8830.0,2,40,21.75,87,15,200,116.5,466
820,180.0,8382.0,3533.25,14133.0,3,45,22.25,89,27,200,115.0,460
821,269.0,7008.0,4394.75,17579.0,8,40,31.25,125,45,200,161.25,645
822,90.0,5628.0,2143.5,8574.0,2,39,19.25,77,21,200,110.5,442
823,77.0,654.0,310.5,1242.0,1,13,6.25,25,9,80,40.25,161
824,276.0,6780.0,3522.5,14090.0,4,43,24.25,97,32,200,120.75,483
825,36.0,7554.0,2401.5,9606.0,0,45,19.75,79,9,200,104.5,418
826,36.0,5598.0,3214.5,12858.0,0,40,27.75,111,9,200,152.25,609
827,42.0,11838.0,4219.5,16878.0,0,48,23.5,94,9,200,113.5,454
828,57.0,6564.0,3584.25,14337.0,1,40,28.75,115,15,200,153.75,615
829,342.0,6456.0,4015.5,16062.0,8,40,30.75,123,57,200,164.25,657
830,90.0,4956.0,1355.0,5420.0,2,41,12.75,51,21,200,70.25,281
831,182.0,5484.0,2244.25,8977.0,4,37,20.5,82,27,200,118.0,472
832,63.0,5808.0,2382.0,9528.0,1,38,19.0,76,15,200,107.5,430
833,36.0,7836.0,3376.5,13506.0,0,42,23.75,95,9,200,125.5,502
834,102.0,4224.0,2163.75,8655.0,2,41,21.0,84,21,200,115.0,460
835,254.0,9270.0,3937.0,15748.0,6,42,24.25,97,39,200,122.5,490
836,443.0,6162.0,3288.25,13153.0,10,41,25.5,102,63,200,133.0,532
837,360.0,6930.0,3221.25,12885.0,10,40,25.25,101,69,200,135.75,543
838,36.0,7500.0,3877.5,15510.0,0,39,28.25,113,9,200,152.25,609
839,113.0,6222.0,3074.75,12299.0,3,40,21.75,87,21,200,113.5,454
840,41.0,7278.0,3952.25,15809.0,1,42,30.0,120,9,200,152.25,609
841,336.0,4890.0,2413.5,9654.0,8,40,23.75,95,57,200,131.25,525
842,62.0,4104.0,2033.75,8135.0,2,41,22.0,88,15,200,119.25,477
843,65.0,3876.0,1895.5,7582.0,1,38,18.75,75,9,200,104.5,418
844,216.0,6078.0,3072.75,12291.0,4,40,22.0,88,33,200,118.0,472
845,96.0,7308.0,2148.75,8595.0,2,42,16.25,65,21,200,91.25,365
846,183.0,7926.0,3143.75,12575.0,3,45,23.0,92,27,200,116.5,466
847,152.0,528.0,305.5,1222.0,4,10,7.0,28,27,69,48.0,192
848,155.0,4872.0,2458.75,9835.0,5,41,23.25,93,33,200,121.0,484
849,102.0,6786.0,3341.25,13365.0,2,41,22.5,90,21,200,118.0,472
850,71.0,6522.0,2510.0,10040.0,1,42,20.5,82,9,200,106.0,424
851,41.0,6522.0,2899.75,11599.0,1,41,20.75,83,9,200,106.0,424
852,71.0,1644.0,491.0,1964.0,1,33,9.75,39,9,200,64.25,257
853,86.0,6894.0,3026.0,12104.0,3,44,23.5,94,15,200,118.0,472
854,111.0,7512.0,4221.75,16887.0,3,43,30.5,122,27,200,156.75,627
855,36.0,11016.0,3762.0,15048.0,0,48,25.5,102,9,200,131.25,525
856,141.0,7200.0,3265.5,13062.0,3,44,22.75,91,27,200,116.5,466
857,77.0,5928.0,2513.0,10052.0,1,41,20.5,82,9,200,106.0,424
858,36.0,9402.0,3706.25,14825.0,0,45,21.25,85,9,200,104.5,418
859,476.0,12996.0,3774.75,15099.0,13,46,22.0,88,75,200,110.75,443
860,68.0,5364.0,2263.75,9055.0,2,43,21.0,84,15,200,109.0,436
861,99.0,7134.0,3109.5,12438.0,3,42,23.0,92,27,200,119.5,478
862,41.0,7668.0,3078.5,12314.0,1,46,26.0,104,9,200,132.75,531
863,75.0,5766.0,1529.75,6119.0,1,38,11.25,45,15,200,65.75,263
864,78.0,5412.0,2622.0,10488.0,2,39,24.25,97,21,200,134.5,538
865,126.0,6642.0,3344.0,13376.0,2,42,22.5,90,21,200,115.0,460
866,47.0,1142.0,335.25,1341.0,1,19,5.5,22,9,99,33.0,132
867,149.0,6366.0,1961.0,7844.0,3,40,18.0,72,21,200,103.25,413
868,305.0,6150.0,3139.25,12557.0,6,41,23.75,95,44,200,122.25,489
869,86.0,5934.0,3359.0,13436.0,2,39,29.0,116,15,200,153.75,615
870,125.0,7230.0,3794.75,15179.0,3,42,30.75,123,21,200,155.25,621
871,47.0,6204.0,3278.75,13115.0,1,42,28.75,115,9,200,152.25,609
872,57.0,5046.0,3005.25,12021.0,1,40,29.25,117,15,200,153.75,615
873,57.0,8574.0,3202.25,12809.0,1,44,22.25,89,15,200,110.5,442
874,36.0,7158.0,2523.5,10094.0,0,44,20.75,83,9,200,109.0,436
875,119.0,6102.0,3985.25,15941.0,3,40,30.0,120,21,200,155.25,621
876,161.0,2055.0,757.75,3031.0,3,26,11.5,46,21,134,64.0,256
877,36.0,7980.0,2689.25,10757.0,0,45,21.75,87,9,200,110.5,442
878,36.0,5604.0,3370.5,13482.0,0,41,29.0,116,9,200,152.25,609
879,95.0,6942.0,4442.75,17771.0,3,42,31.0,124,21,200,155.25,621
880,47.0,6390.0,2827.75,11311.0,1,39,20.0,80,9,200,106.0,424
881,62.0,3630.0,1206.5,4826.0,2,37,14.0,56,15,200,82.0,328
882,41.0,7530.0,3229.25,12917.0,1,41,22.5,90,9,200,119.5,478
883,126.0,6336.0,3591.0,14364.0,2,40,28.75,115,21,200,155.25,621
884,71.0,1245.0,379.0,1516.0,1,18,5.75,23,9,110,38.75,155
885,36.0,5454.0,3367.5,13470.0,0,42,29.0,116,9,200,152.25,609
886,120.0,4890.0,2276.75,9107.0,3,41,21.5,86,21,200,113.5,454
887,41.0,7176.0,3286.25,13145.0,1,43,21.5,86,9,200,107.5,430
888,119.0,5760.0,2605.25,10421.0,2,39,20.5,82,21,200,110.5,442
889,110.0,5916.0,2569.25,10277.0,2,39,22.5,90,15,200,122.25,489
890,42.0,8880.0,3806.0,15224.0,0,42,21.25,85,9,200,106.0,424
891,201.0,6888.0,3238.25,12953.0,3,42,23.25,93,26,200,116.25,465
892,419.0,8562.0,4355.75,17423.0,12,41,32.25,129,69,200,167.25,669
893,36.0,7494.0,2077.25,8309.0,0,42,13.75,55,9,200,74.5,298
894,77.0,6534.0,2867.0,11468.0,1,43,21.0,84,9,200,106.0,424
895,41.0,6114.0,2688.5,10754.0,1,40,21.25,85,9,200,112.0,448
896,57.0,597.0,264.0,1056.0,1,12,5.25,21,15,62,35.75,143
897,81.0,7050.0,2959.25,11837.0,1,45,22.5,90,15,200,113.5,454
898,89.0,6000.0,2594.75,10379.0,3,39,20.75,83,21,200,113.5,454
899,108.0,960.0,447.0,1788.0,2,15,8.25,33,21,80,53.75,215
900,393.0,6054.0,3180.75,12723.0,9,39,29.75,119,63,200,165.75,663
901,65.0,785.0,260.25,1041.0,1,19,5.75,23,9,117,39.0,156
902,36.0,7266.0,4074.0,16296.0,0,43,30.0,120,9,200,152.25,609
903,36.0,7152.0,1904.75,7619.0,0,40,12.25,49,9,200,68.75,275
904,71.0,3024.0,1036.0,4144.0,1,36,14.5,58,9,200,86.75,347
905,114.0,4938.0,2571.0,10284.0,2,38,27.75,111,21,200,155.25,621
906,47.0,7572.0,3749.5,14998.0,1,42,22.5,90,9,200,110.5,442
907,71.0,7170.0,1860.25,7441.0,1,43,12.0,48,9,200,61.25,245
908,80.0,5784.0,1645.75,6583.0,2,40,13.75,55,15,200,76.0,304
909,140.0,531.0,345.25,1381.0,3,10,6.75,27,15,62,40.0,160
910,278.0,1284.0,634.0,2536.0,6,17,10.75,43,39,92,65.5,262
911,282.0,6666.0,3631.5,14526.0,6,40,31.0,124,45,200,161.25,645
912,47.0,6672.0,3877.25,15509.0,1,42,29.5,118,9,200,152.25,609
913,137.0,3534.0,1005.25,4021.0,3,38,12.25,49,21,200,70.25,281
914,104.0,3720.0,1682.0,6728.0,2,36,19.0,76,15,200,108.75,435
915,207.0,7932.0,4320.75,17283.0,5,40,30.25,121,39,200,159.75,639
916,162.0,7626.0,3865.5,15462.0,4,44,23.75,95,33,200,119.25,477
917,53.0,248.0,149.0,596.0,1,5,3.75,15,9,33,24.0,96
918,36.0,179.0,100.75,403.0,0,5,2.25,9,9,33,19.5,78
919,57.0,7926.0,2164.75,8659.0,1,43,15.75,63,15,200,82.25,329
920,74.0,5814.0,3098.0,12392.0,2,40,29.0,116,15,200,153.75,615
921,357.0,6828.0,2177.25,8709.0,7,40,19.75,79,51,200,115.25,461
922,36.0,4902.0,2345.25,9381.0,0,39,20.5,82,9,200,112.0,448
923,93.0,9078.0,3136.5,12546.0,1,44,22.0,88,15,200,119.25,477
924,68.0,6114.0,2418.5,9674.0,2,42,24.0,96,15,200,132.75,531
925,47.0,5262.0,2337.5,9350.0,1,38,21.25,85,9,200,118.0,472
926,36.0,5370.0,2131.25,8525.0,0,40,19.5,78,9,200,104.5,418
927,86.0,606.0,362.0,1448.0,2,12,7.0,28,15,81,49.25,197
928,77.0,5406.0,2278.75,9115.0,1,38,21.0,84,9,200,115.0,460
929,59.0,4140.0,1084.75,4339.0,1,37,10.0,40,9,200,58.25,233
930,71.0,323.0,143.0,572.0,1,7,3.0,12,9,45,21.0,84
931,63.0,6270.0,1923.75,7695.0,1,40,15.25,61,15,200,88.0,352
932,122.0,813.0,516.25,2065.0,2,13,8.0,32,15,62,43.0,172
933,150.0,10818.0,4287.0,17148.0,2,45,22.75,91,21,200,113.5,454
934,164.0,1020.0,464.5,1858.0,4,15,9.25,37,27,80,56.75,227
935,63.0,1154.0,344.5,1378.0,1,15,4.75,19,15,75,30.0,120
936,47.0,3876.0,1891.75,7567.0,1,38,19.0,76,9,200,106.0,424
937,90.0,6780.0,4525.5,18102.0,2,42,30.5,122,21,200,155.25,621
938,120.0,4422.0,2889.0,11556.0,2,40,29.0,116,21,200,155.25,621
939,41.0,5934.0,2990.75,11963.0,1,38,27.5,110,9,200,152.25,609
940,129.0,5904.0,3249.75,12999.0,3,39,28.5,114,27,200,156.75,627
941,234.0,5688.0,2884.5,11538.0,6,41,23.25,93,44,200,122.25,489
942,69.0,7044.0,3213.75,12855.0,1,41,25.5,102,15,200,135.75,543
943,65.0,471.0,198.75,795.0,1,9,4.25,17,9,38,23.75,95
944,159.0,4764.0,2449.5,9798.0,3,41,23.0,92,27,200,125.5,502
945,47.0,9210.0,3198.5,12794.0,1,44,20.0,80,9,200,106.0,424
946,71.0,7308.0,1980.5,7922.0,1,41,13.75,55,9,200,76.25,305
947,36.0,8010.0,3227.25,12909.0,0,44,20.25,81,9,200,106.0,424
948,89.0,7206.0,3310.25,13241.0,3,42,23.75,95,21,200,122.25,489
949,96.0,866.0,293.5,1174.0,2,13,4.75,19,15,63,30.0,120
950,77.0,3132.0,1157.5,4630.0,1,37,15.75,63,9,200,92.5,370
951,86.0,5160.0,1552.0,6208.0,2,38,13.0,52,15,200,74.5,298
952,80.0,2490.0,724.5,2898.0,2,36,11.5,46,15,200,67.25,269
953,42.0,5418.0,2283.0,9132.0,0,39,19.5,78,9,200,107.25,429
954,53.0,684.0,271.25,1085.0,1,11,5.0,20,9,56,32.75,131
955,42.0,7884.0,4036.5,16146.0,0,42,29.0,116,9,200,152.25,609
956,59.0,4260.0,2179.0,8716.0,1,38,20.0,80,9,200,107.5,430
957,96.0,5730.0,3208.5,12834.0,2,39,28.5,114,21,200,155.25,621
958,63.0,1041.0,381.5,1526.0,1,13,5.5,22,15,74,37.25,149
959,93.0,5802.0,2810.25,11241.0,1,40,28.5,114,15,200,153.75,615
960,98.0,4056.0,1493.5,5974.0,2,40,18.25,73,15,200,101.5,406
961,42.0,7098.0,3946.5,15786.0,0,43,29.5,118,9,200,152.25,609
962,129.0,5070.0,2502.75,10011.0,3,41,23.25,93,27,200,124.0,496
963,215.0,8646.0,3260.0,13040.0,5,44,23.25,93,33,200,118.0,472
964,77.0,291.0,146.0,584.0,1,7,3.0,12,9,51,25.5,102
965,47.0,1179.0,664.75,2659.0,1,20,11.5,46,9,110,67.0,268
966,651.0,9246.0,4509.75,18039.0,11,42,32.25,129,74,200,168.5,674
967,138.0,7962.0,3641.75,14567.0,2,44,22.25,89,21,200,110.5,442
968,41.0,7938.0,3926.0,15704.0,1,43,22.75,91,9,200,112.0,448
969,36.0,8466.0,3685.5,14742.0,0,44,21.5,86,9,200,104.5,418
970,42.0,6954.0,3122.75,12491.0,0,43,22.0,88,9,200,107.5,430
971,218.0,5808.0,2809.25,11237.0,5,40,22.75,91,38,200,119.25,477
972,114.0,7398.0,4180.5,16722.0,2,44,31.0,124,21,200,155.25,621
973,93.0,6366.0,3059.0,12236.0,1,42,22.0,88,15,200,112.0,448
974,36.0,6090.0,2593.5,10374.0,0,39,19.5,78,9,200,107.5,430
975,42.0,7416.0,3750.5,15002.0,0,44,22.25,89,9,200,109.0,436
976,41.0,5550.0,1462.25,5849.0,1,39,11.0,44,9,200,62.75,251
977,195.0,7476.0,3065.25,12261.0,5,45,23.0,92,32,200,117.75,471
978,252.0,7728.0,3463.5,13854.0,6,43,24.5,98,45,200,125.5,502
979,42.0,7122.0,3309.75,13239.0,0,42,23.75,95,9,200,123.75,495
980,104.0,3582.0,1198.75,4795.0,2,36,15.75,63,15,200,94.25,377
981,69.0,7476.0,3858.75,15435.0,1,42,29.75,119,15,200,153.75,615
982,141.0,5496.0,3791.25,15165.0,3,40,30.25,121,27,200,156.75,627
983,65.0,6810.0,1972.75,7891.0,1,43,15.25,61,9,200,76.0,304
984,95.0,5802.0,2306.75,9227.0,2,40,20.25,81,21,200,110.5,442
985,41.0,6606.0,3199.25,12797.0,1,42,21.75,87,9,200,113.5,454
986,41.0,6630.0,3026.0,12104.0,1,41,20.75,83,9,200,106.0,424
987,201.0,7146.0,3373.5,13494.0,5,43,23.75,95,39,200,125.25,501
988,36.0,8016.0,3105.75,12423.0,0,45,20.75,83,9,200,106.0,424
989,71.0,5760.0,1534.75,6139.0,1,40,11.75,47,9,200,64.25,257
990,204.0,8820.0,2992.25,11969.0,4,43,21.5,86,33,200,116.5,466
991,68.0,4896.0,2236.25,8945.0,2,39,23.25,93,15,200,128.25,513
992,75.0,6102.0,3025.5,12102.0,1,41,20.5,82,15,200,107.5,430
993,77.0,7080.0,1829.5,7318.0,1,41,11.25,45,9,200,59.75,239
994,80.0,5376.0,2115.5,8462.0,2,37,20.0,80,15,200,111.75,447
995,135.0,5700.0,3084.75,12339.0,3,41,29.5,118,27,200,156.75,627
996,41.0,7002.0,3919.25,15677.0,1,42,30.0,120,9,200,152.25,609
997,210.0,7602.0,3846.0,15384.0,6,41,30.75,123,45,200,161.25,645
998,210.0,10692.0,4330.5,17322.0,4,44,23.25,93,32,200,116.25,465
999,80.0,7092.0,2827.25,11309.0,2,45,26.25,105,15,200,137.25,549
1000,59.0,417.0,175.75,703.0,1,7,3.25,13,9,51,25.5,102
