episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived
676,132.0,7026.0,3481.5,13926.0,4,42,29.5,118,33,200,158.25,633
677,198.0,6744.0,1887.0,7548.0,4,42,15.0,60,33,200,83.75,335
678,93.0,8652.0,4063.5,16254.0,1,45,26.5,106,15,200,131.5,526
679,41.0,9360.0,2465.25,9861.0,1,48,14.75,59,9,200,68.75,275
680,108.0,7794.0,3993.0,15972.0,2,42,23.25,93,21,200,119.25,477
681,126.0,8442.0,3909.75,15639.0,2,44,25.0,100,21,200,127.0,508
682,36.0,8412.0,2171.5,8686.0,0,44,12.5,50,9,200,62.75,251
683,36.0,9000.0,2378.75,9515.0,0,44,13.25,53,9,200,68.75,275
684,102.0,8892.0,3742.5,14970.0,2,44,22.0,88,21,200,113.5,454
685,206.0,8148.0,3602.0,14408.0,6,43,27.5,110,39,200,144.75,579
686,108.0,8034.0,2188.0,8752.0,2,43,14.75,59,21,200,77.75,311
687,159.0,8064.0,3061.25,12245.0,3,44,21.75,87,27,200,113.5,454
688,41.0,7650.0,1970.25,7881.0,1,43,12.25,49,9,200,59.75,239
689,99.0,7728.0,3654.75,14619.0,1,43,23.25,93,15,200,118.0,472
690,183.0,6876.0,3528.75,14115.0,3,42,24.25,97,27,200,124.0,496
691,36.0,8634.0,2216.75,8867.0,0,45,12.5,50,9,200,62.75,251
692,41.0,8520.0,2240.5,8962.0,1,45,13.25,53,9,200,65.5,262
693,36.0,6918.0,1786.0,7144.0,0,44,12.5,50,9,200,62.75,251
694,177.0,12138.0,4826.25,19305.0,3,48,24.5,98,27,200,115.0,460
695,36.0,8988.0,3385.25,13541.0,0,45,20.75,83,9,200,104.5,418
696,131.0,6660.0,1771.0,7084.0,3,42,13.0,52,21,200,68.75,275
697,36.0,11502.0,2972.75,11891.0,0,48,13.75,55,9,200,65.75,263
698,86.0,9000.0,2370.25,9481.0,2,47,14.0,56,15,200,67.25,269
699,36.0,1920.0,993.5,3974.0,0,23,11.0,44,9,140,70.0,280
700,125.0,5448.0,1929.25,7717.0,3,41,17.0,68,21,200,94.0,376
701,197.0,10020.0,3846.5,15386.0,3,45,23.0,92,27,200,115.0,460
702,87.0,6960.0,2109.75,8439.0,1,39,17.5,70,15,200,103.25,413
703,36.0,8448.0,2152.5,8610.0,0,44,11.5,46,9,200,59.75,239
704,87.0,10110.0,3729.0,14916.0,1,45,21.0,84,15,200,107.5,430
705,36.0,2730.0,718.0,2872.0,0,35,9.25,37,9,200,56.75,227
706,191.0,10986.0,3160.75,12643.0,5,48,18.75,75,33,200,94.0,376
707,120.0,5292.0,1438.75,5755.0,2,42,13.25,53,21,200,70.25,281
708,153.0,10470.0,2762.0,11048.0,2,44,13.75,55,21,200,70.25,281
709,36.0,10092.0,2710.5,10842.0,0,46,14.75,59,9,200,74.5,298
710,159.0,8214.0,3713.25,14853.0,3,44,27.75,111,27,200,147.75,591
711,125.0,7500.0,2092.75,8371.0,2,43,15.5,62,21,200,82.25,329
712,63.0,7434.0,2600.75,10403.0,1,42,18.25,73,15,200,101.5,406
713,381.0,7008.0,3944.25,15777.0,9,42,31.25,125,63,200,165.75,663
714,36.0,6930.0,1802.0,7208.0,0,40,11.25,45,9,200,61.25,245
715,69.0,9462.0,3687.75,14751.0,1,46,21.75,87,15,200,109.0,436
716,126.0,8250.0,4255.5,17022.0,4,45,31.0,124,33,200,158.25,633
717,36.0,6894.0,3323.25,13293.0,0,44,27.25,109,9,200,147.75,591
718,158.0,7086.0,1935.5,7742.0,4,42,14.5,58,27,200,79.25,317
719,74.0,6258.0,2786.75,11147.0,2,43,22.0,88,15,200,110.5,442
720,102.0,177.0,144.25,577.0,2,4,3.25,13,21,27,25.5,102
721,36.0,3744.0,991.25,3965.0,0,36,10.25,41,9,200,62.75,251
722,179.0,7596.0,2765.0,11060.0,4,44,20.0,80,33,200,109.0,436
723,80.0,7740.0,2327.5,9310.0,2,46,17.25,69,15,200,86.5,346
724,36.0,9948.0,3590.25,14361.0,0,45,22.5,90,9,200,115.0,460
725,120.0,8520.0,3046.25,12185.0,2,40,20.75,83,21,200,113.5,454
726,36.0,7152.0,1994.75,7979.0,0,39,13.0,52,9,200,71.5,286
727,138.0,7878.0,2766.75,11067.0,4,40,21.25,85,33,200,121.0,484
728,108.0,6192.0,1689.5,6758.0,2,43,14.0,56,21,200,73.25,293
729,87.0,7404.0,3758.75,15035.0,1,43,23.25,93,15,200,113.5,454
730,411.0,7680.0,2817.5,11270.0,11,43,23.25,93,69,200,130.0,520
731,98.0,9264.0,3458.75,13835.0,2,46,26.0,104,15,200,137.5,550
732,138.0,8688.0,2396.75,9587.0,4,45,15.5,62,33,200,80.5,322
733,113.0,9774.0,2575.75,10303.0,3,46,14.25,57,21,200,70.25,281
734,87.0,8970.0,3409.5,13638.0,1,43,22.0,88,15,200,113.5,454
735,41.0,8946.0,2417.5,9670.0,1,43,14.25,57,9,200,74.5,298
736,164.0,8346.0,4259.0,17036.0,4,45,31.25,125,27,200,156.75,627
737,36.0,348.0,152.75,611.0,0,6,2.75,11,9,45,24.0,96
738,75.0,8994.0,2313.5,9254.0,1,45,12.25,49,15,200,61.25,245
739,132.0,9348.0,3910.25,15641.0,2,45,23.0,92,21,200,113.5,454
740,102.0,7584.0,3081.0,12324.0,2,44,22.0,88,21,200,113.5,454
741,303.0,8688.0,4335.75,17343.0,9,42,31.5,126,63,200,165.75,663
742,36.0,7212.0,2031.75,8127.0,0,39,14.25,57,9,200,82.0,328
743,204.0,8190.0,3757.5,15030.0,4,42,30.0,120,33,200,158.25,633
744,126.0,6546.0,1923.75,7695.0,2,38,14.0,56,21,200,82.0,328
745,96.0,6954.0,3359.25,13437.0,2,42,23.5,94,21,200,123.75,495
746,42.0,9630.0,2513.75,10055.0,0,46,13.25,53,9,200,65.5,262
747,129.0,8430.0,4209.5,16838.0,3,43,23.25,93,27,200,115.0,460
748,65.0,591.0,246.5,986.0,1,8,3.75,15,9,50,28.25,113
749,36.0,7740.0,2821.25,11285.0,0,43,21.0,84,9,200,107.5,430
750,69.0,7932.0,3301.25,13205.0,1,45,21.75,87,15,200,107.5,430
751,57.0,7854.0,3311.75,13247.0,1,44,23.75,95,15,200,122.5,490
752,69.0,10440.0,2846.25,11385.0,1,48,16.75,67,15,200,85.25,341
753,258.0,7512.0,2997.75,11991.0,5,43,23.5,94,39,200,121.0,484
754,41.0,7050.0,2005.75,8023.0,1,43,14.75,59,9,200,76.0,304
755,99.0,7752.0,2046.75,8187.0,2,46,13.75,55,21,200,70.25,281
756,87.0,8616.0,3083.25,12333.0,1,44,21.75,87,15,200,115.0,460
757,182.0,7434.0,2364.25,9457.0,4,43,17.75,71,27,200,94.0,376
758,119.0,6960.0,2131.75,8527.0,3,41,15.75,63,21,200,85.0,340
759,57.0,10524.0,4021.5,16086.0,1,46,22.25,89,15,200,107.5,430
760,131.0,9108.0,3447.5,13790.0,3,44,22.5,90,21,200,118.0,472
761,36.0,9276.0,4083.75,16335.0,0,46,23.0,92,9,200,112.0,448
762,140.0,6552.0,2644.25,10577.0,3,44,21.75,87,27,200,113.5,454
763,36.0,7740.0,2013.5,8054.0,0,44,12.5,50,9,200,64.25,257
764,36.0,7986.0,2966.0,11864.0,0,43,20.5,82,9,200,106.0,424
765,222.0,8310.0,3066.0,12264.0,4,45,22.5,90,33,200,119.5,478
766,36.0,10068.0,2618.0,10472.0,0,45,13.25,53,9,200,67.25,269
767,218.0,9822.0,2689.25,10757.0,6,46,16.75,67,39,200,86.5,346
768,36.0,8370.0,2256.5,9026.0,0,45,14.25,57,9,200,70.0,280
769,101.0,7746.0,2050.75,8203.0,3,43,13.5,54,21,200,70.25,281
770,165.0,8856.0,2592.0,10368.0,3,47,19.25,77,27,200,101.75,407
771,74.0,6378.0,2960.75,11843.0,1,42,21.0,84,15,200,107.5,430
772,36.0,7470.0,3565.5,14262.0,0,44,29.25,117,9,200,152.25,609
773,36.0,10158.0,3621.0,14484.0,0,46,23.0,92,9,200,116.5,466
774,47.0,9480.0,2552.5,10210.0,1,45,14.75,59,9,200,74.5,298
775,126.0,8568.0,3429.0,13716.0,2,44,21.75,87,21,200,110.5,442
776,246.0,6876.0,3195.5,12782.0,6,44,24.0,96,39,200,121.0,484
777,36.0,8844.0,3075.75,12303.0,0,43,20.75,83,9,200,109.0,436
778,96.0,7722.0,2230.25,8921.0,2,44,16.25,65,21,200,86.5,346
779,36.0,7014.0,2521.25,10085.0,0,40,19.25,77,9,200,104.5,418
780,41.0,9534.0,3513.25,14053.0,1,47,22.25,89,9,200,109.0,436
781,42.0,7392.0,3318.75,13275.0,0,43,21.0,84,9,200,106.0,424
782,120.0,7884.0,2695.5,10782.0,2,39,24.5,98,21,200,140.5,562
783,41.0,6576.0,2716.75,10867.0,1,39,20.0,80,9,200,106.0,424
784,36.0,4008.0,1074.5,4298.0,0,39,10.75,43,9,200,61.25,245
785,36.0,6240.0,3054.75,12219.0,0,42,21.5,86,9,200,112.0,448
786,336.0,8418.0,2629.25,10517.0,8,46,20.75,83,57,200,110.5,442
787,68.0,9570.0,2504.5,10018.0,2,45,13.75,55,15,200,68.75,275
788,81.0,11988.0,4918.5,19674.0,1,48,25.5,102,15,200,119.5,478
789,98.0,7596.0,2264.5,9058.0,2,44,17.5,70,15,200,89.5,358
790,36.0,10776.0,2835.5,11342.0,0,47,14.25,57,9,200,70.25,281
791,41.0,8292.0,3119.5,12478.0,1,44,21.75,87,9,200,107.5,430
792,36.0,7296.0,1931.0,7724.0,0,38,12.25,49,9,200,70.25,281
793,168.0,7020.0,2048.25,8193.0,3,43,15.75,63,26,200,84.75,339
794,47.0,6288.0,1982.5,7930.0,1,40,15.0,60,9,200,83.5,334
795,120.0,6114.0,2622.75,10491.0,2,39,23.5,94,21,200,130.0,520
796,69.0,7140.0,3224.25,12897.0,1,42,22.0,88,15,200,115.0,460
797,165.0,10140.0,3872.25,15489.0,3,48,24.75,99,27,200,124.0,496
798,71.0,5508.0,1825.0,7300.0,1,41,17.25,69,9,200,95.5,382
799,36.0,11184.0,3028.75,12115.0,0,48,17.75,71,9,200,88.25,353
800,41.0,8220.0,3203.0,12812.0,1,44,22.5,90,9,200,118.0,472
801,36.0,8184.0,3019.25,12077.0,0,44,21.5,86,9,200,110.5,442
802,98.0,7788.0,2197.75,8791.0,2,44,15.25,61,15,200,79.0,316
803,41.0,9162.0,2931.25,11725.0,1,46,17.25,69,9,200,88.0,352
804,36.0,6294.0,1682.25,6729.0,0,42,12.25,49,9,200,67.25,269
805,36.0,9228.0,2393.75,9575.0,0,45,13.25,53,9,200,65.75,263
806,36.0,9900.0,3969.0,15876.0,0,46,22.0,88,9,200,107.5,430
807,126.0,7302.0,2006.75,8027.0,2,38,13.0,52,21,200,74.75,299
808,113.0,6438.0,2318.0,9272.0,3,43,21.75,87,21,200,117.75,471
809,36.0,10554.0,2684.75,10739.0,0,46,12.25,49,9,200,59.75,239
810,90.0,9948.0,3615.5,14462.0,2,45,22.0,88,21,200,112.0,448
811,36.0,8208.0,2157.5,8630.0,0,45,13.75,55,9,200,70.25,281
812,36.0,10410.0,3936.75,15747.0,0,47,23.0,92,9,200,115.0,460
813,36.0,10248.0,2639.0,10556.0,0,45,12.75,51,9,200,64.25,257
814,36.0,8058.0,2069.0,8276.0,0,43,12.0,48,9,200,61.25,245
815,69.0,9468.0,2452.25,9809.0,1,45,12.75,51,9,200,62.75,251
816,41.0,8364.0,2133.25,8533.0,1,44,11.75,47,9,200,58.25,233
817,36.0,8040.0,2132.0,8528.0,0,44,14.0,56,9,200,73.25,293
818,63.0,7188.0,2024.25,8097.0,1,44,14.75,59,15,200,79.0,316
819,152.0,8064.0,2222.5,8890.0,4,44,15.5,62,27,200,80.5,322
820,113.0,6588.0,2770.75,11083.0,3,44,21.75,87,21,200,112.0,448
821,69.0,10380.0,2690.75,10763.0,1,47,13.5,54,15,200,65.75,263
822,36.0,8412.0,3688.5,14754.0,0,45,23.5,94,9,200,119.5,478
823,81.0,5988.0,2498.0,9992.0,1,40,20.0,80,15,200,112.0,448
824,335.0,11610.0,4787.75,19151.0,9,48,33.25,133,57,200,164.25,657
825,117.0,8712.0,2379.5,9518.0,3,44,15.0,60,27,200,79.25,317
826,93.0,9594.0,2475.25,9901.0,1,47,13.25,53,15,200,61.25,245
827,63.0,6432.0,2941.25,11765.0,1,41,21.75,87,15,200,113.5,454
828,165.0,7122.0,3756.75,15027.0,3,43,29.5,118,27,200,156.75,627
829,36.0,4572.0,1179.5,4718.0,0,36,9.5,38,9,200,58.25,233
830,206.0,8838.0,2461.5,9846.0,6,45,17.0,68,39,200,85.25,341
831,75.0,10464.0,3606.0,14424.0,1,47,22.75,91,15,200,119.5,478
832,41.0,102.0,64.75,259.0,1,2,1.25,5,9,21,13.5,54
833,119.0,6276.0,2802.25,11209.0,3,41,21.5,86,21,200,115.0,460
834,75.0,5424.0,1503.75,6015.0,1,40,13.25,53,15,200,76.25,305
835,69.0,10728.0,3817.5,15270.0,1,48,22.5,90,15,200,113.5,454
836,110.0,8412.0,2567.0,10268.0,2,45,16.25,65,21,200,85.0,340
837,140.0,6972.0,1982.5,7930.0,5,38,15.25,61,27,200,86.75,347
838,74.0,7428.0,3272.0,13088.0,2,43,22.0,88,15,200,109.0,436
839,36.0,128.0,82.0,328.0,0,4,2.0,8,9,27,18.0,72
840,132.0,9720.0,3937.5,15750.0,2,44,23.0,92,21,200,119.5,478
841,165.0,6924.0,1889.75,7559.0,3,41,13.5,54,27,200,74.75,299
842,135.0,6552.0,4031.25,16125.0,3,43,29.75,119,27,200,156.75,627
843,36.0,9084.0,3462.0,13848.0,0,45,23.75,95,9,200,122.5,490
844,182.0,11016.0,4686.5,18746.0,4,47,30.5,122,27,200,153.75,615
845,80.0,5424.0,1558.0,6232.0,2,40,15.0,60,15,200,83.5,334
846,108.0,6474.0,2767.5,11070.0,2,43,21.5,86,21,200,113.5,454
847,96.0,4872.0,2531.75,10127.0,2,40,23.75,95,21,200,128.5,514
848,108.0,10572.0,2780.0,11120.0,2,48,14.5,58,21,200,70.25,281
849,36.0,7122.0,1881.25,7525.0,0,43,12.5,50,9,200,64.25,257
850,125.0,6534.0,2876.75,11507.0,2,42,21.0,84,21,200,110.5,442
851,63.0,7110.0,1928.75,7715.0,1,43,14.0,56,15,200,74.75,299
852,36.0,5094.0,1385.75,5543.0,0,41,12.25,49,9,200,65.5,262
853,41.0,6018.0,1725.25,6901.0,1,41,14.0,56,9,200,73.25,293
854,36.0,7818.0,3335.25,13341.0,0,42,23.5,94,9,200,124.0,496
855,69.0,7362.0,2098.25,8393.0,1,43,14.75,59,15,200,77.5,310
856,41.0,6768.0,1804.0,7216.0,1,42,13.25,53,9,200,68.75,275
857,213.0,3888.0,1665.0,6660.0,5,39,20.75,83,39,200,122.5,490
858,119.0,7134.0,3077.5,12310.0,3,43,22.5,90,21,200,116.5,466
859,108.0,10896.0,3640.5,14562.0,2,48,21.75,87,21,200,110.5,442
860,41.0,10482.0,2676.75,10707.0,1,47,13.0,52,9,200,59.75,239
861,117.0,7782.0,2099.5,8398.0,3,43,14.5,58,27,200,74.75,299
862,120.0,6720.0,2682.5,10730.0,2,42,21.5,86,21,200,112.0,448
863,210.0,6216.0,1854.5,7418.0,4,38,16.25,65,33,200,94.25,377
864,36.0,7632.0,3514.25,14057.0,0,42,21.0,84,9,200,104.5,418
865,41.0,10446.0,2752.0,11008.0,1,46,14.25,57,9,200,68.75,275
866,131.0,5868.0,1579.75,6319.0,2,39,12.0,48,21,200,67.25,269
867,36.0,6762.0,2879.0,11516.0,0,43,22.25,89,9,200,115.0,460
868,36.0,8184.0,3012.75,12051.0,0,44,22.5,90,9,200,118.0,472
869,186.0,7212.0,2769.0,11076.0,4,42,21.75,87,32,200,116.25,465
870,80.0,7626.0,2022.5,8090.0,1,41,12.75,51,15,200,70.25,281
871,81.0,8034.0,3163.5,12654.0,1,42,22.5,90,15,200,119.5,478
872,36.0,11730.0,2985.5,11942.0,0,49,13.25,53,9,200,61.25,245
873,93.0,11100.0,4810.5,19242.0,1,45,24.75,99,15,200,119.5,478
874,57.0,8232.0,2179.25,8717.0,1,45,13.5,54,15,200,68.75,275
875,41.0,7302.0,2618.75,10475.0,1,42,20.25,81,9,200,107.5,430
876,41.0,9060.0,3719.5,14878.0,1,44,21.5,86,9,200,104.5,418
877,96.0,6240.0,3588.0,14352.0,2,42,29.0,116,21,200,155.25,621
878,81.0,9600.0,2486.75,9947.0,1,44,12.75,51,15,200,65.75,263
879,227.0,9474.0,4172.75,16691.0,7,47,29.25,117,45,200,152.25,609
880,144.0,6708.0,3337.5,13350.0,4,42,29.0,116,33,200,158.25,633
881,80.0,7206.0,4106.0,16424.0,2,42,29.0,116,15,200,153.75,615
882,189.0,10470.0,3324.75,13299.0,3,49,23.5,94,27,200,117.75,471
883,153.0,7284.0,3338.25,13353.0,3,45,22.75,91,27,200,115.0,460
884,59.0,7404.0,3989.5,15958.0,1,42,25.75,103,9,200,131.5,526
885,89.0,5988.0,2584.25,10337.0,3,41,22.0,88,21,200,116.5,466
886,138.0,8880.0,3219.0,12876.0,2,42,22.25,89,21,200,119.5,478
887,378.0,9102.0,3434.75,13739.0,8,45,24.5,98,57,200,134.5,538
888,36.0,8088.0,3290.0,13160.0,0,46,21.25,85,9,200,106.0,424
889,65.0,5088.0,2138.5,8554.0,1,40,20.0,80,9,200,110.5,442
890,125.0,8892.0,3137.0,12548.0,3,45,24.25,97,21,200,129.75,519
891,96.0,7986.0,2236.25,8945.0,2,45,15.0,60,21,200,77.5,310
892,218.0,6774.0,3034.25,12137.0,6,44,25.0,100,39,200,134.5,538
893,81.0,6888.0,2478.5,9914.0,1,41,20.25,81,15,200,112.0,448
894,69.0,8874.0,2339.5,9358.0,1,45,13.75,55,15,200,68.75,275
895,95.0,8424.0,2196.25,8785.0,2,44,13.25,53,21,200,67.25,269
896,36.0,7008.0,2770.5,11082.0,0,41,20.5,82,9,200,110.5,442
897,36.0,4158.0,1200.5,4802.0,0,39,12.75,51,9,200,73.25,293
898,36.0,7944.0,2079.0,8316.0,0,44,13.0,52,9,200,68.75,275
899,36.0,6960.0,1891.25,7565.0,0,42,13.25,53,9,200,71.75,287
900,36.0,9354.0,3500.25,14001.0,0,40,22.75,91,9,200,124.0,496
901,353.0,3612.0,1480.25,5921.0,9,36,17.25,69,57,200,101.5,406
902,96.0,7752.0,2268.25,9073.0,2,43,17.0,68,21,200,91.25,365
903,137.0,10902.0,4091.75,16367.0,3,46,24.5,98,21,200,125.5,502
904,69.0,8094.0,2929.5,11718.0,1,44,20.5,82,15,200,107.5,430
905,57.0,9546.0,3851.0,15404.0,1,47,23.75,95,15,200,115.0,460
906,81.0,5430.0,1986.5,7946.0,1,42,21.25,85,15,200,115.0,460
907,63.0,6834.0,3346.5,13386.0,1,43,22.25,89,15,200,113.5,454
908,74.0,6192.0,2873.0,11492.0,2,41,26.75,107,15,200,147.75,591
909,69.0,8988.0,3496.25,13985.0,1,45,22.5,90,15,200,110.5,442
910,125.0,10158.0,2686.0,10744.0,3,47,14.75,59,21,200,71.75,287
911,59.0,7746.0,2029.75,8119.0,1,45,13.5,54,9,200,67.25,269
912,36.0,9288.0,3082.5,12330.0,0,47,21.0,84,9,200,107.5,430
913,36.0,6570.0,1840.5,7362.0,0,45,14.75,59,9,200,77.75,311
914,57.0,6840.0,3318.75,13275.0,1,42,22.0,88,15,200,111.75,447
915,101.0,9828.0,2789.5,11158.0,3,47,17.25,69,21,200,86.5,346
916,216.0,11076.0,2940.75,11763.0,4,49,16.0,64,33,200,79.25,317
917,225.0,9930.0,2840.75,11363.0,5,46,18.75,75,39,200,95.5,382
918,221.0,8922.0,3368.75,13475.0,5,44,26.75,107,33,200,140.5,562
919,69.0,7932.0,2057.25,8229.0,1,44,12.75,51,15,200,67.25,269
920,84.0,9936.0,4020.75,16083.0,1,46,22.25,89,15,200,109.0,436
921,227.0,8628.0,2379.25,9517.0,5,44,15.75,63,33,200,82.0,328
922,63.0,9624.0,2584.25,10337.0,1,44,13.75,55,15,200,71.5,286
923,36.0,9246.0,3291.75,13167.0,0,45,20.5,82,9,200,106.0,424
924,41.0,8244.0,3163.25,12653.0,1,43,23.25,93,9,200,119.5,478
925,41.0,6552.0,1762.0,7048.0,1,40,12.5,50,9,200,68.75,275
926,344.0,8580.0,3767.75,15071.0,8,44,26.75,107,51,200,137.5,550
927,153.0,7758.0,4413.75,17655.0,3,44,30.0,120,27,200,156.75,627
928,252.0,7968.0,2205.5,8822.0,4,43,15.25,61,32,200,82.0,328
929,273.0,9558.0,3531.0,14124.0,5,46,23.5,94,39,200,119.5,478
930,41.0,7212.0,1969.0,7876.0,1,42,14.0,56,9,200,74.75,299
931,90.0,10584.0,2808.5,11234.0,2,48,15.0,60,21,200,73.0,292
932,75.0,8268.0,2888.25,11553.0,1,41,21.5,86,15,200,118.0,472
933,194.0,9792.0,3797.0,15188.0,4,44,22.75,91,27,200,115.0,460
934,102.0,6330.0,2097.0,8388.0,2,43,16.75,67,21,200,92.5,370
935,41.0,9852.0,3524.0,14096.0,1,44,21.25,85,9,200,109.0,436
936,36.0,7050.0,1902.25,7609.0,0,44,14.25,57,9,200,73.25,293
937,74.0,8082.0,2938.25,11753.0,2,46,24.5,98,15,200,128.5,514
938,102.0,11160.0,4122.0,16488.0,2,46,23.25,93,21,200,116.5,466
939,80.0,8970.0,2369.5,9478.0,2,46,14.5,58,15,200,71.75,287
940,87.0,6444.0,1830.75,7323.0,1,42,14.25,57,15,200,76.0,304
941,36.0,8802.0,2250.75,9003.0,0,46,12.25,49,9,200,61.25,245
942,36.0,3858.0,1067.75,4271.0,0,39,12.0,48,9,200,68.75,275
943,204.0,11748.0,3396.75,13587.0,4,46,18.75,75,33,200,96.75,387
944,81.0,10548.0,3965.25,15861.0,1,47,22.75,91,15,200,111.75,447
945,198.0,6360.0,3150.75,12603.0,4,42,23.0,92,33,200,118.0,472
946,36.0,6840.0,3303.0,13212.0,0,41,23.0,92,9,200,122.5,490
947,36.0,9102.0,2342.75,9371.0,0,45,12.5,50,9,200,62.75,251
948,75.0,8988.0,4172.25,16689.0,1,45,30.25,121,15,200,153.75,615
949,63.0,6192.0,2557.25,10229.0,1,43,21.25,85,15,200,110.5,442
950,41.0,7020.0,1886.25,7545.0,1,42,13.75,55,9,200,71.75,287
951,41.0,8196.0,2365.25,9461.0,1,45,17.5,70,9,200,92.5,370
952,41.0,201.0,108.25,433.0,1,3,2.0,8,9,27,16.5,66
953,68.0,6306.0,2689.75,10759.0,2,41,20.5,82,15,200,109.0,436
954,36.0,8538.0,2213.75,8855.0,0,46,13.25,53,9,200,65.75,263
955,99.0,7860.0,2601.75,10407.0,1,43,17.5,70,15,200,97.0,388
956,81.0,10326.0,3768.75,15075.0,1,47,25.75,103,15,200,130.0,520
957,41.0,9996.0,3749.0,14996.0,1,46,22.25,89,9,200,112.0,448
958,68.0,7716.0,2338.75,9355.0,2,43,17.5,70,15,200,94.0,376
959,101.0,7506.0,1987.75,7951.0,3,45,14.0,56,21,200,70.25,281
960,41.0,8214.0,3997.25,15989.0,1,44,30.0,120,9,200,152.25,609
961,69.0,6606.0,1829.75,7319.0,1,42,13.75,55,15,200,74.5,298
962,77.0,8286.0,2483.5,9934.0,1,43,15.5,62,9,200,80.5,322
963,129.0,6708.0,2193.75,8775.0,3,42,17.25,69,27,200,97.0,388
964,36.0,7164.0,1916.0,7664.0,0,46,14.0,56,9,200,70.0,280
965,138.0,7806.0,3024.0,12096.0,2,44,23.75,95,21,200,125.5,502
966,36.0,8940.0,4070.25,16281.0,0,47,22.75,91,9,200,106.0,424
967,42.0,9138.0,3587.25,14349.0,0,43,22.75,91,9,200,117.75,471
968,81.0,10098.0,3865.5,15462.0,1,44,22.5,90,15,200,110.5,442
969,68.0,7554.0,3510.25,14041.0,2,46,22.5,90,15,200,109.0,436
970,63.0,9306.0,2403.5,9614.0,1,47,13.25,53,15,200,64.25,257
971,36.0,5280.0,2378.75,9515.0,0,42,20.0,80,9,200,104.5,418
972,120.0,9906.0,4071.0,16284.0,2,43,24.0,96,21,200,122.5,490
973,69.0,5364.0,2303.75,9215.0,1,40,20.5,82,15,200,107.5,430
974,69.0,7548.0,2026.25,8105.0,1,43,13.0,52,15,200,68.5,274
975,47.0,7014.0,1982.0,7928.0,1,38,13.5,54,9,200,76.0,304
976,131.0,5622.0,2468.0,9872.0,3,40,21.0,84,21,200,114.75,459
977,36.0,7182.0,2668.25,10673.0,0,44,20.5,82,9,200,104.5,418
978,639.0,9984.0,3098.25,12393.0,12,47,22.0,88,80,200,117.75,471
979,36.0,8256.0,3042.75,12171.0,0,44,21.0,84,9,200,109.0,436
980,36.0,10584.0,2802.5,11210.0,0,48,14.5,58,9,200,70.0,280
981,36.0,6600.0,2660.75,10643.0,0,41,19.75,79,9,200,107.5,430
982,42.0,5952.0,2420.0,9680.0,0,39,19.5,78,9,200,109.0,436
983,41.0,4944.0,1569.25,6277.0,1,40,15.25,61,9,200,85.0,340
984,159.0,10716.0,2936.75,11747.0,3,48,16.75,67,27,200,83.5,334
985,41.0,7578.0,3429.25,13717.0,1,44,21.5,86,9,200,106.0,424
986,69.0,8256.0,3292.25,13169.0,1,43,21.25,85,15,200,107.5,430
987,36.0,10338.0,3699.75,14799.0,0,48,21.75,87,9,200,106.0,424
988,114.0,5994.0,1613.75,6455.0,2,40,12.75,51,21,200,71.75,287
989,63.0,6672.0,2947.25,11789.0,1,40,20.0,80,15,200,107.5,430
990,153.0,8562.0,3957.75,15831.0,5,47,24.5,98,39,200,121.0,484
991,339.0,9228.0,4398.75,17595.0,7,45,31.5,126,51,200,162.75,651
992,42.0,9054.0,3292.5,13170.0,0,46,23.5,94,9,200,122.25,489
993,264.0,7548.0,3408.5,13634.0,4,43,23.75,95,33,200,124.0,496
994,36.0,7518.0,3280.5,13122.0,0,41,20.25,81,9,200,104.5,418
995,80.0,8838.0,3894.5,15578.0,2,44,28.5,114,15,200,153.75,615
996,36.0,7326.0,2051.75,8207.0,0,39,13.75,55,9,200,77.75,311
997,69.0,7386.0,2040.0,8160.0,1,44,14.25,57,15,200,74.5,298
998,36.0,7290.0,1886.75,7547.0,0,42,12.0,48,9,200,62.75,251
999,507.0,9126.0,3813.0,15252.0,15,45,30.25,121,99,200,158.25,633
1000,132.0,6960.0,2275.25,9101.0,2,45,18.0,72,21,200,95.5,382
