episode,min_total_days,max_total_days,average_total_days
903,138.0,4728.0,2935.5
904,249.0,966.0,479.0
905,62.0,6870.0,1885.0
906,519.0,4362.0,1730.0
907,36.0,5184.0,2955.0
908,83.0,438.0,230.5
909,41.0,4992.0,1958.0
910,1212.0,8400.0,3993.0
911,57.0,1857.0,670.0
912,63.0,3414.0,1791.5
913,75.0,1641.0,505.25
914,140.0,3978.0,2265.5
915,161.0,5802.0,3424.25
916,75.0,2565.0,862.75
917,36.0,1476.0,502.5
918,42.0,2736.0,726.0
919,84.0,2202.0,1442.25
920,68.0,5922.0,1826.0
921,153.0,6414.0,3821.25
922,534.0,5070.0,3406.5
923,65.0,141.0,108.0
924,147.0,4788.0,2862.75
925,75.0,374.0,184.75
926,149.0,5046.0,2535.5
927,152.0,1377.0,502.75
928,77.0,4164.0,2013.25
929,300.0,5118.0,3132.0
930,113.0,5862.0,3503.75
931,92.0,3912.0,2351.75
932,492.0,6312.0,3630.0
933,332.0,4800.0,2822.0
934,69.0,215.0,127.5
935,107.0,2634.0,859.5
936,207.0,6132.0,3576.75
937,234.0,4440.0,3045.0
938,36.0,7614.0,2015.25
939,93.0,5328.0,2731.25
940,36.0,2373.0,845.75
941,305.0,2910.0,1580.75
942,53.0,468.0,271.25
943,62.0,3876.0,2373.5
944,104.0,2157.0,1087.75
945,96.0,4608.0,2776.5
946,84.0,4026.0,1706.25
947,254.0,4776.0,2799.5
948,708.0,7332.0,4197.0
949,114.0,5688.0,3487.5
950,77.0,4638.0,2402.75
951,98.0,1293.0,401.75
952,36.0,351.0,189.75
953,251.0,2301.0,894.75
954,47.0,4314.0,2153.75
955,65.0,7512.0,2734.5
956,36.0,3498.0,1034.0
957,191.0,1914.0,677.75
958,101.0,1623.0,535.0
959,57.0,5082.0,2666.0
960,119.0,471.0,261.25
961,41.0,8724.0,2287.25
962,162.0,3456.0,1108.5
963,69.0,143.0,102.25
964,41.0,1278.0,444.0
965,780.0,4710.0,2733.0
966,116.0,5238.0,3275.0
967,53.0,2214.0,613.0
968,42.0,2001.0,606.0
969,155.0,2319.0,850.25
970,176.0,1170.0,487.25
971,84.0,4236.0,2128.25
972,212.0,5484.0,3222.5
973,63.0,2073.0,586.25
974,273.0,4836.0,2870.25
975,36.0,1650.0,567.75
976,41.0,9060.0,2430.25
977,149.0,7074.0,4244.75
978,83.0,2766.0,1024.0
979,131.0,699.0,284.25
980,77.0,2928.0,1487.0
981,684.0,5940.0,3585.0
982,41.0,2886.0,1473.25
983,125.0,198.0,157.0
984,209.0,5130.0,1614.25
985,123.0,5172.0,3188.25
986,63.0,1146.0,394.75
987,114.0,5010.0,1349.5
988,120.0,810.0,312.25
989,297.0,5220.0,3011.25
990,77.0,1863.0,630.5
991,96.0,7224.0,4237.5
992,189.0,5196.0,1600.5
993,57.0,5298.0,1679.25
994,2100.0,5406.0,3505.5
995,129.0,3630.0,1644.75
996,65.0,297.0,181.75
997,107.0,4659.0,1294.0
998,170.0,2031.0,729.25
999,285.0,3339.0,1211.0
1000,1179.0,8538.0,4355.25
