episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived
342,36.0,6552.0,2062.5,8250.0,0,41,17.0,68,9,200,95.5,382
343,114.0,7644.0,3263.0,13052.0,2,43,22.25,89,21,200,112.0,448
344,57.0,5898.0,3385.5,13542.0,1,40,27.25,109,15,200,149.25,597
345,225.0,6528.0,3241.5,12966.0,5,41,24.25,97,39,200,128.5,514
346,120.0,7884.0,3388.5,13554.0,2,43,23.75,95,21,200,122.25,489
347,42.0,5862.0,1743.0,6972.0,0,39,14.0,56,9,200,74.5,298
348,180.0,4620.0,2234.25,8937.0,4,38,23.0,92,33,200,133.0,532
349,137.0,6564.0,2664.5,10658.0,3,38,20.25,81,21,200,112.0,448
350,57.0,5112.0,3140.25,12561.0,1,42,28.25,113,15,200,153.75,615
351,137.0,2340.0,705.25,2821.0,3,33,11.0,44,21,200,70.25,281
352,369.0,8712.0,3060.75,12243.0,9,43,25.25,101,63,200,139.0,556
353,87.0,5346.0,1902.75,7611.0,1,41,20.0,80,15,200,111.75,447
354,36.0,6558.0,1963.25,7853.0,0,38,16.25,65,9,200,95.75,383
355,86.0,7830.0,2214.25,8857.0,2,42,15.0,60,15,200,79.0,316
356,36.0,240.0,127.5,510.0,0,6,2.5,10,9,45,24.0,96
357,41.0,599.0,303.25,1213.0,1,18,7.5,30,9,93,46.5,186
358,90.0,4899.0,1365.75,5463.0,2,30,10.0,40,21,98,46.25,185
359,80.0,6030.0,3438.5,13754.0,2,39,29.0,116,15,200,153.75,615
360,87.0,8046.0,3652.5,14610.0,1,43,23.5,94,15,200,119.5,478
361,71.0,1650.0,599.75,2399.0,2,33,12.0,48,9,200,68.5,274
362,138.0,10080.0,4908.75,19635.0,2,46,25.25,101,21,200,121.0,484
363,47.0,2286.0,650.0,2600.0,1,35,10.25,41,9,200,64.25,257
364,75.0,5718.0,3383.25,13533.0,1,39,28.5,114,15,200,153.75,615
365,210.0,4884.0,2590.5,10362.0,4,38,26.75,107,33,200,149.25,597
366,87.0,1944.0,1296.0,5184.0,1,34,20.5,82,15,200,119.25,477
367,225.0,6552.0,3172.5,12690.0,5,41,22.75,91,38,200,119.25,477
368,137.0,5166.0,1846.25,7385.0,3,38,17.5,70,21,200,101.5,406
369,36.0,4704.0,1262.25,5049.0,0,28,8.25,33,9,92,37.25,149
370,114.0,7638.0,3655.5,14622.0,2,41,21.25,85,21,200,110.5,442
371,53.0,1013.0,405.0,1620.0,1,25,9.5,38,9,153,58.5,234
372,80.0,756.0,314.5,1258.0,2,11,5.25,21,15,44,29.75,119
373,135.0,8760.0,3852.75,15411.0,3,43,23.75,95,27,200,118.0,472
374,342.0,3558.0,1366.5,5466.0,8,36,18.5,74,57,200,113.5,454
375,200.0,8052.0,3860.75,15443.0,4,43,24.25,97,27,200,122.5,490
376,101.0,2592.0,802.25,3209.0,3,35,12.0,48,21,200,74.5,298
377,75.0,2298.0,645.5,2582.0,1,33,9.5,38,9,200,61.25,245
378,143.0,452.0,278.5,1114.0,3,10,5.5,22,21,51,35.75,143
379,147.0,6516.0,2912.75,11651.0,3,42,22.5,90,27,200,113.5,454
380,180.0,6012.0,2673.75,10695.0,4,39,23.5,94,33,200,129.75,519
381,114.0,375.0,221.0,884.0,2,9,5.0,20,21,63,37.5,150
382,119.0,3894.0,2365.25,9461.0,3,39,29.25,117,21,200,155.25,621
383,92.0,1209.0,442.0,1768.0,2,23,9.0,36,15,146,59.75,239
384,210.0,4242.0,1637.0,6548.0,4,38,21.0,84,33,200,118.25,473
385,65.0,555.0,262.0,1048.0,2,10,5.0,20,9,39,26.75,107
386,53.0,504.0,334.0,1336.0,1,9,5.25,21,9,45,32.5,130
387,42.0,8190.0,4296.0,17184.0,0,42,29.75,119,9,200,152.25,609
388,42.0,9726.0,5439.0,21756.0,0,48,31.5,126,9,200,152.25,609
389,114.0,7656.0,3308.25,13233.0,2,43,22.25,89,21,200,111.75,447
390,270.0,5454.0,2459.75,9839.0,5,41,24.75,99,32,200,128.25,513
391,183.0,8136.0,3867.75,15471.0,3,44,27.25,109,27,200,142.0,568
392,384.0,8244.0,3336.5,13346.0,10,43,27.25,109,69,200,145.0,580
393,128.0,7770.0,3194.0,12776.0,4,42,28.25,113,27,200,156.75,627
394,231.0,7206.0,3618.5,14474.0,5,44,24.25,97,39,200,121.0,484
395,230.0,6834.0,3365.75,13463.0,6,41,24.0,96,39,200,125.5,502
396,533.0,5970.0,2935.25,11741.0,13,40,27.0,108,81,200,143.25,573
397,53.0,260.0,156.75,627.0,1,6,3.75,15,9,33,24.0,96
398,162.0,5496.0,2979.0,11916.0,4,39,28.5,114,33,200,158.25,633
399,36.0,602.0,214.0,856.0,0,14,4.5,18,9,87,30.0,120
400,90.0,7782.0,3800.75,15203.0,2,41,22.75,91,21,200,116.5,466
401,279.0,5130.0,2462.75,9851.0,7,41,24.75,99,51,200,134.5,538
402,135.0,5112.0,1989.75,7959.0,3,37,20.25,81,27,200,118.0,472
403,198.0,5994.0,3159.0,12636.0,4,38,24.5,98,33,200,137.25,549
404,62.0,5721.0,1660.25,6641.0,2,36,12.5,50,15,146,62.5,250
405,285.0,10290.0,2935.5,11742.0,7,44,18.0,72,51,200,98.75,395
406,120.0,2370.0,766.0,3064.0,2,35,12.0,48,15,200,68.75,275
407,36.0,335.0,160.0,640.0,0,9,3.5,14,9,33,21.0,84
408,87.0,5652.0,3296.25,13185.0,1,41,28.75,115,15,200,153.75,615
409,62.0,5136.0,1477.75,5911.0,2,39,13.25,53,15,200,70.25,281
410,105.0,5814.0,2766.0,11064.0,3,40,26.0,104,27,200,143.25,573
411,36.0,332.0,140.0,560.0,0,7,2.75,11,9,27,19.5,78
412,216.0,3678.0,1652.0,6608.0,6,37,22.75,91,45,200,133.0,532
413,270.0,7638.0,4324.5,17298.0,6,44,30.75,123,45,200,161.25,645
414,234.0,5040.0,3042.0,12168.0,4,39,29.25,117,33,200,158.25,633
415,294.0,12534.0,3691.5,14766.0,6,50,22.75,91,45,200,116.5,466
416,147.0,2085.0,1191.0,4764.0,3,33,16.25,65,27,200,104.5,418
417,237.0,6654.0,1983.0,7932.0,6,41,17.75,71,45,200,101.75,407
418,63.0,177.0,106.75,427.0,1,5,2.75,11,9,39,19.5,78
419,198.0,4404.0,2335.5,9342.0,4,38,28.25,113,33,200,158.25,633
420,135.0,7446.0,3859.5,15438.0,3,42,26.75,107,27,200,143.25,573
421,336.0,7476.0,3711.0,14844.0,6,41,30.25,121,45,200,161.25,645
422,215.0,6822.0,3776.75,15107.0,5,43,30.0,120,33,200,158.25,633
423,63.0,4320.0,2199.75,8799.0,1,38,25.75,103,15,200,148.0,592
424,228.0,11634.0,3449.25,13797.0,6,49,22.5,90,45,200,118.0,472
425,36.0,822.0,391.25,1565.0,0,11,6.0,24,9,68,41.5,166
426,285.0,6048.0,1848.0,7392.0,5,40,16.75,67,39,200,95.5,382
427,75.0,530.0,204.0,816.0,1,12,4.5,18,15,63,28.5,114
428,108.0,5952.0,2845.5,11382.0,2,40,21.25,85,21,200,113.5,454
429,47.0,5994.0,3785.75,15143.0,1,46,30.5,122,9,200,152.25,609
430,198.0,7014.0,2325.75,9303.0,4,40,19.0,76,33,200,109.0,436
431,84.0,7884.0,4045.5,16182.0,2,46,24.5,98,21,200,119.25,477
432,80.0,402.0,241.5,966.0,2,9,5.0,20,15,45,31.25,125
433,122.0,8490.0,3867.5,15470.0,4,42,23.0,92,27,200,114.75,459
434,41.0,4491.0,1323.5,5294.0,1,32,11.5,46,9,122,55.0,220
435,41.0,8160.0,4115.75,16463.0,1,42,28.5,114,9,200,152.25,609
436,47.0,7332.0,2968.25,11873.0,1,41,20.75,83,9,200,107.5,430
437,177.0,6684.0,3031.5,12126.0,3,40,23.0,92,27,200,125.5,502
438,80.0,6672.0,1945.25,7781.0,2,38,15.5,62,15,200,89.5,358
439,467.0,9108.0,3057.5,12230.0,11,41,24.25,97,69,200,136.0,544
440,42.0,6468.0,1686.75,6747.0,0,39,11.0,44,9,200,64.25,257
441,429.0,8022.0,4143.75,16575.0,11,41,28.0,112,75,200,147.75,591
442,186.0,8148.0,4492.5,17970.0,4,41,31.0,124,33,200,158.25,633
443,104.0,6960.0,3348.25,13393.0,2,42,21.75,87,15,200,109.0,436
444,80.0,7044.0,2861.75,11447.0,1,42,21.25,85,15,200,107.5,430
445,87.0,183.0,136.25,545.0,1,3,2.25,9,15,27,21.0,84
446,63.0,6258.0,3238.5,12954.0,1,42,23.0,92,15,200,119.25,477
447,41.0,1059.0,349.0,1396.0,1,14,5.75,23,9,50,29.75,119
448,86.0,6462.0,2670.5,10682.0,2,39,21.5,86,15,200,121.0,484
449,146.0,470.0,276.0,1104.0,4,10,6.0,24,27,51,37.5,150
450,159.0,5004.0,1657.25,6629.0,3,37,16.75,67,27,200,95.75,383
451,80.0,378.0,172.75,691.0,2,8,3.75,15,15,57,28.5,114
452,108.0,7608.0,4080.0,16320.0,2,42,30.5,122,21,200,155.25,621
453,303.0,4746.0,2379.0,9516.0,7,39,25.0,100,51,200,140.5,562
454,156.0,7584.0,3198.75,12795.0,4,43,22.75,91,33,200,117.75,471
455,36.0,4884.0,2878.5,11514.0,0,40,28.25,113,9,200,152.25,609
456,98.0,6774.0,1797.25,7189.0,2,41,12.5,50,15,200,67.25,269
457,291.0,5658.0,2126.25,8505.0,6,37,21.25,85,45,200,124.0,496
458,86.0,3762.0,2348.75,9395.0,2,38,27.25,109,15,200,152.25,609
459,59.0,6930.0,3186.5,12746.0,2,42,23.0,92,9,200,118.0,472
460,41.0,567.0,285.25,1141.0,1,10,5.5,22,9,45,31.25,125
461,606.0,5382.0,2844.0,11376.0,14,38,30.75,123,93,200,173.25,693
462,41.0,786.0,313.0,1252.0,1,11,5.75,23,9,57,32.75,131
463,36.0,200.0,88.25,353.0,0,5,1.5,6,9,15,12.0,48
464,47.0,4188.0,1313.0,5252.0,1,27,10.25,41,9,104,51.75,207
465,201.0,5382.0,2427.0,9708.0,5,40,23.5,94,39,200,134.5,538
466,150.0,7278.0,2432.75,9731.0,4,41,21.0,84,33,200,116.5,466
467,173.0,7038.0,2005.0,8020.0,4,41,15.75,63,33,200,86.75,347
468,414.0,6180.0,2972.25,11889.0,10,42,25.75,103,69,200,139.0,556
469,98.0,5544.0,1498.0,5992.0,2,39,12.25,49,15,200,68.75,275
470,215.0,5724.0,2504.75,10019.0,4,41,22.0,88,32,200,116.25,465
471,102.0,5970.0,3478.5,13914.0,2,39,29.0,116,21,200,155.25,621
472,140.0,5544.0,3278.0,13112.0,4,41,29.75,119,27,200,156.75,627
473,47.0,4464.0,1489.75,5959.0,1,38,15.25,61,9,200,88.0,352
474,113.0,6420.0,1876.0,7504.0,3,40,17.0,68,21,200,95.75,383
475,140.0,2856.0,1709.75,6839.0,4,36,25.5,102,27,200,149.5,598
476,114.0,5568.0,3294.0,13176.0,2,40,28.75,115,21,200,155.25,621
477,270.0,8034.0,2937.5,11750.0,6,43,25.5,102,45,200,139.0,556
478,345.0,8508.0,3912.0,15648.0,7,44,27.5,110,51,200,143.25,573
479,309.0,5154.0,1717.25,6869.0,7,40,18.5,74,51,200,101.75,407
480,146.0,6342.0,2465.0,9860.0,4,39,21.75,87,27,200,124.0,496
481,69.0,5148.0,2424.5,9698.0,1,38,20.75,83,15,200,118.0,472
482,36.0,8730.0,3708.0,14832.0,0,43,22.0,88,9,200,110.5,442
483,42.0,5394.0,2087.0,8348.0,0,39,19.75,79,9,200,112.0,448
484,147.0,6936.0,4247.25,16989.0,3,41,30.5,122,27,200,156.75,627
485,231.0,5856.0,2576.0,10304.0,5,39,24.25,97,39,200,136.0,544
486,120.0,6594.0,1880.75,7523.0,2,40,14.75,59,21,200,83.75,335
487,114.0,6063.0,1740.75,6963.0,2,40,14.0,56,21,170,73.25,293
488,81.0,5496.0,2956.5,11826.0,1,38,24.0,96,15,200,134.25,537
489,57.0,530.0,239.0,956.0,1,11,5.25,21,15,51,34.5,138
490,87.0,1959.0,835.5,3342.0,1,24,11.75,47,15,146,77.5,310
491,300.0,7098.0,2697.75,10791.0,5,39,21.0,84,39,200,121.0,484
492,131.0,4200.0,2642.75,10571.0,3,39,28.25,113,21,200,155.25,621
493,41.0,7524.0,4043.75,16175.0,1,41,29.5,118,9,200,152.25,609
494,165.0,2124.0,832.25,3329.0,5,21,11.25,45,39,128,68.75,275
495,95.0,5760.0,3352.25,13409.0,3,40,29.75,119,21,200,155.25,621
496,129.0,5736.0,1592.25,6369.0,3,40,13.25,53,27,200,76.25,305
497,65.0,9288.0,3711.5,14846.0,1,41,20.75,83,9,200,106.0,424
498,126.0,6270.0,3165.0,12660.0,2,40,28.5,114,21,200,155.25,621
499,74.0,4362.0,2087.0,8348.0,2,37,21.75,87,15,200,127.0,508
500,63.0,5196.0,1535.0,6140.0,1,38,14.5,58,15,200,79.25,317
501,137.0,4554.0,1592.75,6371.0,3,37,16.25,65,21,200,95.5,382
502,62.0,218.0,135.75,543.0,2,6,3.25,13,15,27,21.0,84
503,329.0,5388.0,2957.75,11831.0,7,41,27.0,108,45,200,143.5,574
504,164.0,4362.0,2561.0,10244.0,4,38,28.5,114,27,200,156.75,627
505,86.0,4074.0,2436.5,9746.0,2,37,27.25,109,15,200,153.75,615
506,444.0,7620.0,3507.75,14031.0,10,43,27.0,108,69,200,148.0,592
507,119.0,5574.0,1534.25,6137.0,2,40,13.25,53,21,200,74.75,299
508,74.0,5760.0,2550.5,10202.0,2,41,20.5,82,15,200,109.0,436
509,189.0,6528.0,2336.25,9345.0,3,38,21.0,84,27,200,124.0,496
510,324.0,6216.0,3712.5,14850.0,8,42,30.5,122,57,200,164.25,657
511,47.0,7596.0,3773.0,15092.0,1,42,21.0,84,9,200,106.0,424
512,159.0,7806.0,3703.5,14814.0,3,42,22.75,91,27,200,116.5,466
513,146.0,558.0,326.5,1306.0,4,10,6.0,24,27,68,41.5,166
514,240.0,6192.0,3714.0,14856.0,6,42,30.25,121,45,200,161.25,645
515,36.0,6318.0,3156.75,12627.0,0,41,21.75,87,9,200,112.0,448
516,36.0,3468.0,1048.25,4193.0,0,34,12.25,49,9,200,77.75,311
517,41.0,5094.0,3026.75,12107.0,1,40,29.0,116,9,200,152.25,609
518,93.0,7914.0,4121.25,16485.0,1,41,29.25,117,15,200,153.75,615
519,165.0,7524.0,2659.5,10638.0,3,42,20.5,82,27,200,113.5,454
520,125.0,6780.0,3429.5,13718.0,3,44,23.25,93,21,200,112.0,448
521,47.0,4812.0,1961.0,7844.0,1,37,18.0,72,9,200,106.0,424
522,171.0,6096.0,2621.25,10485.0,3,37,20.0,80,27,200,115.0,460
523,41.0,546.0,271.0,1084.0,1,10,5.0,20,9,44,29.75,119
524,113.0,1482.0,477.75,1911.0,3,33,11.0,44,15,200,65.75,263
525,98.0,5136.0,1501.0,6004.0,2,39,14.25,57,15,200,74.5,298
526,47.0,5016.0,2442.5,9770.0,1,37,20.75,83,9,200,118.0,472
527,119.0,7122.0,1967.5,7870.0,3,42,14.25,57,21,200,71.75,287
528,41.0,6852.0,3806.75,15227.0,1,43,29.25,117,9,200,152.25,609
529,351.0,6306.0,3174.75,12699.0,7,41,24.25,97,51,200,130.0,520
530,47.0,8274.0,5049.5,20198.0,1,46,30.25,121,9,200,150.75,603
531,86.0,4386.0,1297.0,5188.0,2,38,13.25,53,15,200,71.5,286
532,270.0,8292.0,3351.5,13406.0,8,40,25.0,100,57,200,136.0,544
533,65.0,410.0,192.25,769.0,1,8,3.75,15,9,27,22.5,90
534,80.0,5934.0,3489.5,13958.0,2,41,29.25,117,15,200,153.75,615
535,170.0,7302.0,3433.25,13733.0,4,42,23.0,92,27,200,116.5,466
536,255.0,7980.0,4895.25,19581.0,5,43,31.5,126,39,200,159.75,639
537,114.0,4920.0,3111.0,12444.0,2,40,29.25,117,21,200,155.25,621
538,87.0,8040.0,4424.25,17697.0,1,45,30.25,121,15,200,153.75,615
539,74.0,7362.0,2867.0,11468.0,2,42,22.75,91,15,200,118.0,472
540,147.0,1632.0,664.75,2659.0,3,17,10.0,40,27,104,64.25,257
541,285.0,7794.0,4503.75,18015.0,7,42,31.25,125,51,200,162.75,651
542,80.0,522.0,233.0,932.0,2,9,4.25,17,15,56,31.25,125
543,36.0,5094.0,1592.0,6368.0,0,39,15.25,61,9,200,82.0,328
544,195.0,6546.0,3223.5,12894.0,5,40,24.0,96,39,200,128.5,514
545,41.0,357.0,149.5,598.0,1,6,2.75,11,9,26,17.75,71
546,189.0,7278.0,2772.75,11091.0,5,41,22.75,91,39,200,124.0,496
547,164.0,4386.0,2236.75,8947.0,4,37,20.75,83,27,200,115.0,460
548,152.0,6792.0,2348.0,9392.0,4,40,20.75,83,27,200,115.0,460
549,102.0,7644.0,4041.0,16164.0,2,44,29.75,119,21,200,155.25,621
550,41.0,5658.0,2865.5,11462.0,1,39,21.5,86,9,200,115.0,460
551,228.0,6870.0,3284.25,13137.0,5,44,24.0,96,39,200,121.0,484
552,158.0,7422.0,2876.75,11507.0,3,43,22.0,88,27,200,113.5,454
553,273.0,6684.0,3274.5,13098.0,5,42,24.75,99,39,200,128.5,514
554,108.0,4758.0,2249.75,8999.0,2,40,22.5,90,21,200,122.5,490
555,234.0,7404.0,3639.0,14556.0,6,42,25.0,100,45,200,128.5,514
556,219.0,8550.0,4389.75,17559.0,5,44,31.25,125,39,200,159.75,639
557,296.0,7146.0,3190.25,12761.0,6,42,25.0,100,39,200,128.5,514
558,206.0,3942.0,1348.0,5392.0,4,36,17.0,68,27,200,101.75,407
559,369.0,6702.0,3635.25,14541.0,9,41,31.75,127,63,200,165.75,663
560,42.0,1881.0,628.25,2513.0,0,23,8.75,35,9,146,59.75,239
561,137.0,7746.0,3375.5,13502.0,3,46,23.75,95,21,200,115.0,460
562,387.0,6504.0,3341.25,13365.0,7,42,24.5,98,44,200,126.75,507
563,135.0,8388.0,4101.0,16404.0,3,44,23.25,93,26,200,113.25,453
564,36.0,3432.0,1168.5,4674.0,0,35,14.75,59,9,200,92.5,370
565,348.0,6276.0,2802.75,11211.0,8,39,22.75,91,57,200,130.0,520
566,42.0,5211.0,1766.25,7065.0,0,36,15.25,61,9,158,81.75,327
567,53.0,921.0,607.0,2428.0,1,21,11.5,46,9,135,74.75,299
568,171.0,6678.0,3219.0,12876.0,3,42,24.25,97,27,200,128.5,514
569,191.0,6306.0,3121.25,12485.0,5,42,24.25,97,33,200,125.25,501
570,119.0,5388.0,2546.5,10186.0,3,40,22.25,89,21,200,119.5,478
571,321.0,8556.0,3799.5,15198.0,5,42,26.75,107,39,200,143.5,574
572,119.0,6936.0,2872.25,11489.0,3,40,24.25,97,21,200,134.5,538
573,41.0,5064.0,2408.0,9632.0,1,39,20.25,81,9,200,114.75,459
574,69.0,5904.0,1693.5,6774.0,1,38,13.5,54,15,140,65.75,263
575,197.0,7812.0,2586.5,10346.0,5,41,19.0,76,33,200,106.0,424
576,47.0,6036.0,2732.5,10930.0,1,41,21.25,85,9,200,110.5,442
577,153.0,5502.0,3342.75,13371.0,3,40,30.0,120,27,200,156.75,627
578,93.0,6318.0,3211.5,12846.0,1,42,24.5,98,15,200,125.5,502
579,240.0,8064.0,4074.0,16296.0,4,44,24.0,96,33,200,119.5,478
580,42.0,5376.0,2449.5,9798.0,0,40,22.0,88,9,200,122.25,489
581,96.0,7734.0,3677.25,14709.0,2,42,23.25,93,21,200,121.0,484
582,41.0,821.0,267.25,1069.0,1,16,5.0,20,9,81,31.5,126
583,95.0,276.0,188.5,754.0,3,7,4.25,17,21,32,26.75,107
584,219.0,6018.0,3515.25,14061.0,5,42,30.25,121,39,200,159.75,639
585,102.0,7710.0,4264.5,17058.0,2,44,30.5,122,21,200,155.25,621
586,36.0,5970.0,2660.25,10641.0,0,41,20.0,80,9,200,106.0,424
587,84.0,1812.0,532.25,2129.0,2,25,8.0,32,9,152,50.75,203
588,113.0,8358.0,4160.75,16643.0,3,42,22.75,91,21,200,113.5,454
589,63.0,7854.0,3566.25,14265.0,1,42,23.0,92,15,200,118.0,472
590,68.0,3558.0,1608.25,6433.0,2,35,19.0,76,15,200,112.0,448
591,305.0,6210.0,3392.75,13571.0,7,43,30.25,121,45,200,161.25,645
592,41.0,387.0,189.5,758.0,1,7,4.0,16,9,39,25.25,101
593,224.0,7644.0,4326.5,17306.0,6,41,31.0,124,39,200,159.75,639
594,80.0,350.0,202.0,808.0,2,10,5.5,22,15,57,36.0,144
595,92.0,2232.0,653.5,2614.0,2,35,11.0,44,15,200,65.5,262
596,41.0,7902.0,2226.25,8905.0,1,37,13.0,52,9,200,76.0,304
597,102.0,6936.0,1905.0,7620.0,2,40,13.25,53,21,200,74.5,298
598,80.0,8940.0,4253.0,17012.0,2,44,23.75,95,15,200,115.0,460
599,69.0,5478.0,3149.25,12597.0,1,43,28.75,115,15,200,153.75,615
600,144.0,426.0,253.25,1013.0,2,6,4.75,19,21,44,35.75,143
601,59.0,488.0,255.25,1021.0,2,9,5.25,21,9,39,31.5,126
602,276.0,6978.0,3441.0,13764.0,6,40,29.75,119,45,200,161.25,645
603,138.0,8208.0,2289.5,9158.0,2,42,15.0,60,21,200,82.25,329
604,93.0,3786.0,1838.25,7353.0,1,37,19.75,79,15,200,115.0,460
605,261.0,7080.0,2993.25,11973.0,5,39,21.75,87,39,200,121.0,484
606,207.0,6390.0,3729.75,14919.0,5,44,30.0,120,39,200,159.75,639
607,59.0,239.0,110.5,442.0,1,5,2.0,8,9,21,15.0,60
608,36.0,296.0,128.75,515.0,0,7,2.5,10,9,27,18.0,72
609,174.0,7422.0,4101.0,16404.0,4,43,30.5,122,33,200,158.25,633
610,41.0,6972.0,3601.25,14405.0,1,42,29.25,117,9,200,152.25,609
611,158.0,5928.0,2255.5,9022.0,4,45,21.25,85,27,200,113.5,454
612,224.0,7344.0,4155.5,16622.0,6,42,30.0,120,39,200,159.75,639
613,185.0,5766.0,2395.25,9581.0,5,40,22.5,90,33,200,128.5,514
614,41.0,209.0,117.5,470.0,1,5,3.0,12,9,33,18.0,72
615,101.0,7656.0,3473.75,13895.0,3,42,24.25,97,21,200,122.5,490
616,120.0,6162.0,2031.0,8124.0,2,40,18.75,75,21,200,107.5,430
617,71.0,5412.0,3278.75,13115.0,1,39,28.5,114,9,200,152.25,609
618,108.0,5268.0,1429.5,5718.0,2,38,12.0,48,21,200,71.75,287
619,69.0,5232.0,2898.75,11595.0,1,39,27.75,111,15,200,153.75,615
620,68.0,5520.0,3203.0,12812.0,2,44,29.25,117,15,200,153.75,615
621,146.0,6132.0,3236.0,12944.0,4,40,29.5,118,27,200,156.75,627
622,36.0,4020.0,1451.0,5804.0,0,38,17.25,69,9,200,100.0,400
623,354.0,8538.0,3166.25,12665.0,8,43,26.5,106,57,200,143.5,574
624,41.0,4908.0,2419.25,9677.0,0,41,20.25,81,9,200,104.5,418
625,152.0,5016.0,2643.5,10574.0,4,41,26.0,104,27,200,142.0,568
626,63.0,4338.0,2651.25,10605.0,1,37,27.0,108,15,200,153.75,615
627,41.0,3228.0,1045.25,4181.0,1,33,12.5,50,9,200,80.75,323
628,81.0,4098.0,2529.75,10119.0,1,38,27.5,110,15,200,153.75,615
629,360.0,6834.0,3267.0,13068.0,7,41,25.75,103,44,200,137.25,549
630,135.0,4176.0,1256.0,5024.0,3,37,14.75,59,27,200,88.25,353
631,306.0,8880.0,4548.0,18192.0,8,43,31.0,124,57,200,164.25,657
632,261.0,6012.0,2667.0,10668.0,4,40,23.0,92,26,200,122.0,488
633,87.0,8352.0,4251.0,17004.0,1,45,25.0,100,15,200,119.5,478
634,114.0,753.0,344.75,1379.0,2,9,5.75,23,21,62,38.75,155
635,87.0,293.0,166.0,664.0,1,7,3.5,14,15,33,24.0,96
636,63.0,5766.0,2595.75,10383.0,1,40,23.25,93,15,200,123.75,495
637,312.0,6084.0,3826.5,15306.0,6,42,31.5,126,45,200,161.25,645
638,108.0,6960.0,3748.5,14994.0,2,40,29.5,118,21,200,155.25,621
639,47.0,1509.0,607.0,2428.0,1,22,9.75,39,9,134,56.5,226
640,41.0,7794.0,4231.25,16925.0,1,39,29.25,117,9,200,152.25,609
641,117.0,9252.0,5406.75,21627.0,3,42,31.25,125,27,200,156.75,627
642,59.0,1287.0,529.25,2117.0,1,16,7.5,30,9,74,44.75,179
643,41.0,2424.0,703.0,2812.0,1,33,10.5,42,9,200,65.5,262
644,101.0,3804.0,2060.0,8240.0,3,37,21.75,87,21,200,124.0,496
645,198.0,7584.0,3566.25,14265.0,4,42,24.25,97,33,200,127.0,508
646,81.0,5640.0,2841.75,11367.0,1,40,21.5,86,15,200,118.0,472
647,180.0,6732.0,1948.25,7793.0,4,41,16.5,66,33,200,92.75,371
648,96.0,7572.0,3442.5,13770.0,2,43,22.25,89,21,200,113.5,454
649,69.0,4974.0,2829.75,11319.0,1,41,28.75,115,15,200,153.75,615
650,41.0,2184.0,856.25,3425.0,1,33,12.75,51,9,200,80.5,322
651,222.0,7494.0,4192.5,16770.0,6,43,31.0,124,45,200,161.25,645
652,47.0,242.0,118.0,472.0,1,6,2.5,10,9,27,18.0,72
653,86.0,5001.0,1495.25,5981.0,2,35,14.25,57,15,146,74.75,299
654,57.0,3762.0,1054.5,4218.0,1,34,10.5,42,15,200,68.75,275
655,264.0,6630.0,3066.0,12264.0,6,39,29.25,117,45,200,161.25,645
656,69.0,7500.0,3466.5,13866.0,1,40,20.5,82,15,200,107.5,430
657,114.0,5454.0,2353.5,9414.0,2,38,20.75,83,21,200,119.5,478
658,125.0,6144.0,2915.75,11663.0,3,42,22.0,88,21,200,113.5,454
659,108.0,6684.0,2598.75,10395.0,2,38,22.25,89,21,200,123.75,495
660,131.0,6132.0,3452.75,13811.0,3,42,29.25,117,21,200,155.25,621
661,41.0,281.0,139.5,558.0,1,5,3.0,12,9,27,19.5,78
662,90.0,4422.0,2733.0,10932.0,2,38,28.5,114,21,200,155.25,621
663,68.0,6507.0,1899.5,7598.0,2,42,14.75,59,15,182,76.0,304
664,159.0,8004.0,5093.25,20373.0,3,43,31.0,124,27,200,156.75,627
665,291.0,6132.0,3708.75,14835.0,7,40,30.0,120,51,200,162.75,651
666,80.0,2766.0,911.75,3647.0,2,34,12.5,50,15,200,77.5,310
667,177.0,6090.0,1853.75,7415.0,3,39,18.0,72,27,200,104.75,419
668,41.0,408.0,184.75,739.0,1,7,3.5,14,9,32,22.0,88
669,141.0,7974.0,3894.0,15576.0,3,41,28.25,113,27,200,152.25,609
670,441.0,7968.0,2338.5,9354.0,9,43,18.25,73,63,200,101.75,407
671,227.0,6756.0,3054.5,12218.0,5,43,24.25,97,33,200,124.0,496
672,36.0,386.0,156.5,626.0,0,8,3.0,12,9,39,22.5,90
673,41.0,809.0,446.25,1785.0,1,16,8.0,32,9,81,47.75,191
674,194.0,4962.0,2281.25,9125.0,4,39,21.75,87,27,200,119.5,478
675,129.0,4800.0,1885.5,7542.0,3,34,18.5,74,27,200,113.5,454
676,143.0,6720.0,2682.5,10730.0,3,40,21.75,87,21,200,121.0,484
677,41.0,2118.0,601.25,2405.0,1,34,9.75,39,9,200,62.75,251
678,36.0,440.0,151.0,604.0,0,8,2.5,10,9,39,18.0,72
679,41.0,7320.0,3062.0,12248.0,1,44,21.25,85,9,200,106.0,424
680,63.0,6846.0,3918.75,15675.0,1,42,29.75,119,15,200,153.75,615
681,41.0,5958.0,1685.75,6743.0,1,40,14.25,57,9,200,80.75,323
682,42.0,6840.0,2937.0,11748.0,0,41,21.5,86,9,200,116.5,466
683,333.0,6270.0,3093.0,12372.0,9,40,25.0,100,63,200,137.5,550
684,164.0,6816.0,3221.75,12887.0,4,43,23.25,93,27,200,116.5,466
