i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
263066,0,512,200,2,39,2,4.200000000000019,54.000000000000185,7530.0,0,1.8,27,41
263067,1,512,200,0,37,38,2.999999999999996,29.99999999999996,6120.0,4,0.9,23,37
262602,2,512,45,0,6,1,0.0,0.0,294.0,0,-1.0,12,6
263068,3,512,200,1,46,34,8.40000000000002,90.00000000000018,8496.0,0,1.0,29,47
263241,0,513,122,0,19,0,0.0,0.0,1239.0,0,-1.0,14,19
263102,1,513,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,3,1
263146,2,513,27,2,3,0,0.0,11.0,230.0,2,-1.1,9,5
263122,3,513,15,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,9,2
263688,0,514,200,1,38,0,3.600000000000038,42.00000000000037,8154.0,0,1.8,19,39
263689,1,514,200,1,38,0,3.600000000000016,42.00000000000015,7716.0,0,1.0,24,39
263367,2,514,39,0,5,1,0.0,0.0,291.0,0,-1.0,16,5
263277,3,514,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
263942,0,515,80,0,12,0,0.0,0.0,858.0,1,-1.1,24,12
264183,1,515,200,2,40,21,4.800000000000001,60.00000000000001,5364.0,0,1.0,36,42
263748,2,515,15,0,1,1,0.0,0.0,93.0,0,-1.0,8,1
264184,3,515,200,4,40,20,4.799999999999992,71.99999999999991,5502.0,0,1.8,36,44
264827,0,516,200,0,42,8,6.000000000000005,60.00000000000005,6198.0,3,1.9,27,42
264828,1,516,200,0,45,2,7.80000000000002,78.0000000000002,8058.0,0,1.0,38,45
264829,2,516,200,0,42,8,6.000000000000003,60.00000000000002,5922.0,0,1.0,38,42
264364,3,516,45,1,6,7,0.0,5.000000000000004,359.0,0,-1.0,18,7
265080,0,517,200,0,47,0,9.000000000000028,90.00000000000028,9924.0,1,1.8,18,47
264882,1,517,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
264907,2,517,27,2,3,0,0.0,11.0,212.0,2,-1.1,12,5
264865,3,517,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,4,1
265723,0,518,200,0,38,4,3.5999999999999983,35.99999999999998,7008.0,0,1.0,32,38
265724,1,518,200,0,37,34,2.9999999999999907,29.999999999999904,3630.0,0,1.0,50,37
265259,2,518,45,0,6,1,0.0,0.0,258.0,0,-1.0,21,6
265725,3,518,200,1,43,34,6.600000000000008,72.00000000000007,5346.0,0,1.8,42,44
266338,0,519,200,1,41,0,5.400000000000009,60.000000000000085,7062.0,0,1.8,24,42
266339,1,519,200,0,38,42,3.6000000000000103,36.0000000000001,6486.0,4,1.1,28,38
265784,2,519,15,1,1,0,0.0,5.000000000000001,98.0,0,-0.1999999999999999,8,2
266340,3,519,200,1,44,40,7.199999999999997,77.99999999999996,6252.0,0,1.0,26,45
266775,0,520,200,1,47,2,9.000000000000034,96.00000000000033,10998.0,0,1.8,22,48
266776,1,520,200,2,43,0,6.600000000000013,78.00000000000013,6852.0,0,1.0,22,45
266430,2,520,27,2,3,1,0.0,11.0,206.0,0,-0.1999999999999999,12,5
266376,3,520,9,1,0,1,0.0,5.000000000000001,59.0,0,-1.0,7,1
266828,0,521,15,0,1,0,0.0,0.0,63.0,4,-1.1,8,1
267015,1,521,200,2,46,0,8.400000000000025,96.00000000000024,9210.0,0,1.8,14,48
266830,2,521,15,2,1,0,0.0,11.0,92.0,0,-0.1999999999999999,9,3
266812,3,521,9,2,0,1,0.0,11.0,89.0,3,-1.1,6,2
267622,0,522,200,0,44,27,7.200000000000014,72.00000000000014,7800.0,0,1.0,22,44
267623,1,522,200,2,41,0,5.399999999999998,65.99999999999997,6456.0,0,1.8,24,43
267624,2,522,200,0,43,28,6.60000000000001,66.0000000000001,6714.0,0,1.0,29,43
267051,3,522,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
268130,0,523,200,0,38,0,3.6000000000000014,36.000000000000014,5658.0,3,0.9,33,38
267902,1,523,86,0,13,10,0.0,0.0,963.0,4,-1.1,23,13
267707,2,523,21,1,2,1,0.0,5.000000000000003,131.0,0,-0.1999999999999999,9,3
268131,3,523,200,2,38,11,3.599999999999997,47.99999999999997,5052.0,4,0.9,36,40
268738,0,524,200,0,42,12,6.000000000000019,60.000000000000185,7074.0,3,1.1,20,42
268739,1,524,200,1,43,0,6.600000000000038,72.00000000000037,9240.0,0,1.0,26,44
268740,2,524,200,1,41,13,5.400000000000016,60.00000000000016,6564.0,0,1.8,26,42
268167,3,524,9,2,0,0,0.0,11.0,77.0,3,-1.1,7,2
269347,0,525,200,0,39,2,4.2000000000000135,42.000000000000135,6228.0,0,1.0,32,39
269348,1,525,200,0,37,41,2.999999999999987,29.99999999999987,5832.0,0,1.0,23,37
268775,2,525,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
269349,3,525,200,0,43,43,6.600000000000013,66.00000000000013,7398.0,0,1.0,25,43
269593,0,526,200,1,49,0,10.200000000000038,108.00000000000036,12450.0,0,1.8,18,50
269402,1,526,15,0,1,0,0.0,0.0,63.0,0,-1.0,11,1
269413,2,526,20,2,2,2,0.0,11.999999999999996,216.0,2,-1.1,11,4
269385,3,526,9,2,0,0,0.0,11.0,77.0,0,-0.1999999999999999,5,2
270296,0,527,200,0,45,18,7.800000000000042,78.00000000000041,12444.0,0,1.0,39,45
270011,1,527,105,0,16,10,0.0,0.0,1008.0,0,-1.0,33,16
270297,2,527,200,1,41,18,5.400000000000019,60.000000000000185,7434.0,0,1.0,45,42
270298,3,527,200,1,37,9,2.99999999999999,35.99999999999989,3948.0,3,0.9,45,38
270911,0,528,200,0,41,23,5.400000000000003,54.00000000000003,6648.0,0,1.0,21,41
270912,1,528,200,1,40,0,4.800000000000004,54.00000000000004,6666.0,0,1.8,29,41
270913,2,528,200,1,39,25,4.2,47.99999999999999,5934.0,0,1.8,26,40
270358,3,528,15,2,1,2,0.0,11.0,146.0,0,-1.0,8,3
271544,0,529,200,0,43,19,6.600000000000034,66.00000000000034,8334.0,0,1.0,30,43
271545,1,529,200,0,42,2,6.000000000000002,60.000000000000014,7560.0,0,1.0,27,42
271546,2,529,200,0,43,19,6.600000000000002,66.00000000000001,4866.0,0,1.0,26,43
271045,3,529,33,0,4,3,0.0,0.0,228.0,2,-1.1,14,4
271814,0,530,200,1,50,1,10.80000000000003,114.00000000000028,11976.0,0,1.8,17,51
271628,1,530,21,0,2,0,0.0,0.0,126.0,1,-1.1,11,2
271640,2,530,26,2,3,1,0.0,11.999999999999996,303.0,2,-1.1,11,5
271630,3,530,21,0,2,1,0.0,0.0,126.0,3,-1.1,13,2
272463,0,531,200,0,46,6,8.400000000000029,84.00000000000028,10056.0,0,1.0,27,46
272464,1,531,200,1,38,1,3.599999999999993,41.99999999999993,3690.0,0,1.0,37,39
272465,2,531,200,0,38,10,3.59999999999999,35.99999999999989,3618.0,2,0.9,34,38
272018,3,531,51,0,7,1,0.0,0.0,291.0,2,-1.1,20,7
272888,0,532,200,0,41,0,5.400000000000008,54.00000000000007,5856.0,1,1.8,16,41
272889,1,532,200,1,37,0,2.9999999999999907,35.99999999999991,3486.0,1,1.8,22,38
272519,2,532,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,13,2
272501,3,532,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
273200,0,533,200,0,49,0,10.20000000000003,102.00000000000028,10206.0,0,1.0,20,49
272978,1,533,27,0,3,0,0.0,0.0,141.0,0,-1.0,14,3
273075,2,533,75,1,11,2,0.0,5.00000000000001,650.0,0,-1.0,23,12
272925,3,533,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
273694,0,534,200,0,51,3,11.400000000000048,114.00000000000044,15492.0,1,1.8,29,51
273354,1,534,39,0,5,1,0.0,0.0,339.0,2,-1.1,29,5
273406,2,534,56,2,8,1,0.0,11.999999999999988,612.0,0,-0.1999999999999999,21,10
273695,3,534,200,3,38,2,3.599999999999991,53.99999999999992,5310.0,3,0.9,37,41
274345,0,535,200,1,44,25,7.200000000000046,78.00000000000045,10584.0,0,1.0,33,45
274137,1,535,111,0,17,8,0.0,0.0,1395.0,1,-1.1,29,17
274346,2,535,200,0,44,17,7.200000000000009,72.00000000000009,6342.0,2,1.1,32,44
274226,3,535,140,0,22,2,0.0,0.0,1722.0,3,-1.1,33,22
274816,0,536,200,1,41,1,5.400000000000025,60.00000000000025,7806.0,0,1.8,23,42
274817,1,536,200,1,41,5,5.400000000000024,60.00000000000023,9216.0,0,1.0,27,42
274495,2,536,39,0,5,1,0.0,0.0,291.0,2,-1.1,19,5
274474,3,536,32,1,4,6,0.0,5.999999999999994,342.0,0,-0.1999999999999999,16,5
275052,0,537,74,0,11,0,0.0,0.0,741.0,1,-1.1,19,11
275305,1,537,200,2,45,45,7.800000000000011,90.0000000000001,8448.0,0,1.0,22,47
274876,2,537,15,0,1,0,0.0,0.0,63.0,0,-1.0,11,1
275306,3,537,200,3,46,43,8.400000000000004,102.00000000000004,9156.0,0,1.0,29,49
275913,0,538,200,0,38,4,3.599999999999994,35.999999999999936,5886.0,1,0.9,31,38
275914,1,538,200,0,39,44,4.199999999999991,41.99999999999991,3684.0,0,1.0,29,39
275341,2,538,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
275915,3,538,200,0,45,38,7.800000000000008,78.00000000000007,6612.0,0,1.0,28,45
276511,0,539,200,0,44,13,7.20000000000003,72.0000000000003,9060.0,0,1.0,28,44
275949,1,539,9,0,0,1,0.0,0.0,42.0,1,-1.1,6,0
276512,2,539,200,0,41,9,5.399999999999996,53.99999999999996,6054.0,0,1.0,26,41
276488,3,539,188,0,30,3,0.0,0.0,2898.0,3,-1.1,29,30
276970,0,540,200,1,42,24,6.000000000000028,66.00000000000027,8658.0,0,1.0,26,43
276648,1,540,39,0,5,2,0.0,0.0,249.0,1,-1.1,17,5
276971,2,540,200,1,43,20,6.600000000000011,72.0000000000001,5544.0,0,1.8,26,44
276592,3,540,20,1,2,2,0.0,5.999999999999997,192.0,0,-1.0,8,3
277430,0,541,200,1,46,1,8.40000000000002,90.00000000000018,9198.0,0,1.8,22,47
277096,1,541,33,0,4,1,0.0,0.0,204.0,0,-1.0,16,4
277078,2,541,27,0,3,2,0.0,0.0,207.0,0,-1.0,12,3
277431,3,541,200,1,37,3,2.9999999999999893,35.99999999999989,4266.0,0,1.0,27,38
278038,0,542,200,1,44,14,7.2000000000000375,78.00000000000037,9750.0,0,1.0,19,45
278039,1,542,200,1,48,0,9.600000000000025,102.00000000000024,11244.0,0,1.8,16,49
278040,2,542,200,1,43,12,6.600000000000023,72.00000000000021,7890.0,4,0.9,22,44
277467,3,542,9,1,0,1,0.0,5.000000000000001,59.0,0,-1.0,5,1
278475,0,543,200,0,40,0,4.80000000000002,48.0000000000002,7140.0,0,1.0,17,40
278476,1,543,200,2,37,1,2.999999999999987,41.999999999999865,4818.0,0,1.8,18,39
278118,2,543,21,1,2,1,0.0,5.000000000000001,155.0,0,-1.0,9,3
278100,3,543,15,1,1,1,0.0,5.000000000000002,80.0,0,-1.0,10,2
278917,0,544,200,0,42,0,6.000000000000033,60.00000000000033,9396.0,0,1.0,13,42
278918,1,544,200,2,40,0,4.800000000000033,60.00000000000033,8676.0,0,1.8,24,42
278511,2,544,9,0,0,1,0.0,0.0,42.0,0,-1.0,3,0
278584,3,544,33,0,4,1,0.0,0.0,222.0,2,-1.1,15,4
279639,0,545,200,0,44,22,7.200000000000045,72.00000000000044,10902.0,3,1.9,48,44
279500,1,545,146,0,23,14,0.0,0.0,1683.0,4,-1.1,40,23
279640,2,545,200,0,44,11,7.200000000000005,72.00000000000004,4692.0,0,1.0,44,44
279592,3,545,176,0,28,12,0.0,0.0,2736.0,3,-1.1,49,28
280265,0,546,200,0,45,33,7.800000000000036,78.00000000000036,9660.0,0,1.0,22,45
280266,1,546,200,2,42,2,6.00000000000002,72.0000000000002,7836.0,1,1.8,23,44
280267,2,546,200,0,46,29,8.400000000000023,84.00000000000023,8100.0,0,1.0,24,46
279748,3,546,27,1,3,2,0.0,5.000000000000001,206.0,0,-1.0,13,4
280845,0,547,200,1,47,31,9.000000000000046,96.00000000000044,11262.0,0,1.8,37,48
280565,1,547,75,0,11,9,0.0,0.0,627.0,1,-1.1,34,11
280846,2,547,200,0,47,29,9.00000000000002,90.00000000000018,8754.0,0,1.0,33,47
280654,3,547,104,0,16,7,0.0,0.0,1230.0,3,-1.1,33,16
280999,0,548,50,0,7,0,0.0,0.0,495.0,1,-1.1,19,7
280928,1,548,21,0,2,4,0.0,0.0,132.0,1,-1.1,13,2
280965,2,548,33,0,4,0,0.0,0.0,216.0,2,-1.1,16,4
281024,3,548,74,0,11,3,0.0,0.0,1107.0,0,-1.0,26,11
281691,0,549,200,0,45,8,7.800000000000036,78.00000000000036,11712.0,3,1.1,28,45
281692,1,549,200,1,44,1,7.200000000000032,78.00000000000031,10158.0,1,1.8,24,45
281693,2,549,200,0,39,12,4.199999999999993,41.99999999999993,3624.0,2,0.9,34,39
281300,3,549,69,0,10,3,0.0,0.0,414.0,2,-1.1,22,10
282336,0,550,200,0,43,3,6.600000000000043,66.00000000000043,9774.0,0,1.0,25,43
282337,1,550,200,1,39,1,4.200000000000031,48.00000000000031,9054.0,1,1.8,26,40
282338,2,550,200,0,36,12,2.3999999999999915,23.999999999999915,2994.0,0,1.0,27,36
281873,3,550,45,0,6,3,0.0,0.0,342.0,2,-1.1,20,6
282945,0,551,200,1,44,29,7.200000000000024,78.00000000000023,9120.0,0,1.8,18,45
282946,1,551,200,1,44,1,7.200000000000024,78.00000000000023,9558.0,0,1.0,22,45
282947,2,551,200,1,44,30,7.2000000000000215,78.00000000000021,7722.0,0,1.8,18,45
282374,3,551,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
283406,0,552,200,0,39,1,4.200000000000037,42.00000000000036,8526.0,1,1.8,20,39
283407,1,552,200,1,38,0,3.5999999999999868,41.999999999999865,5730.0,1,1.8,22,39
283073,2,552,33,0,4,2,0.0,0.0,246.0,0,-1.0,14,4
283055,3,552,27,1,3,2,0.0,5.000000000000002,182.0,0,-1.0,14,4
283859,0,553,200,1,48,0,9.600000000000032,102.00000000000033,10722.0,0,1.8,19,49
283525,1,553,33,0,4,0,0.0,0.0,186.0,4,-1.1,18,4
283486,2,553,20,1,2,1,0.0,5.999999999999997,186.0,0,-0.1999999999999999,7,3
283860,3,553,200,3,37,0,2.999999999999988,47.99999999999988,4938.0,0,1.8,27,40
283893,0,554,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,5,1
284093,1,554,200,0,47,0,9.000000000000034,90.00000000000033,10704.0,0,1.0,16,47
283895,2,554,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,8,1
283908,3,554,15,0,1,0,0.0,0.0,87.0,3,-1.1,9,1
284647,0,555,200,0,45,2,7.800000000000038,78.00000000000037,10854.0,0,1.0,25,45
284648,1,555,200,1,44,3,7.200000000000022,78.00000000000021,8502.0,0,1.0,36,45
284368,2,555,69,0,10,1,0.0,0.0,486.0,4,-1.1,23,10
284420,3,555,86,2,13,5,0.0,11.999999999999996,789.0,0,-0.1999999999999999,29,15
285255,0,556,200,0,51,23,11.400000000000023,114.00000000000024,10650.0,0,1.0,21,51
285256,1,556,200,1,47,0,9.000000000000034,96.00000000000033,12108.0,0,1.0,16,48
285257,2,556,200,0,43,30,6.6000000000000245,66.00000000000024,9078.0,2,1.1,18,43
284684,3,556,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
285882,0,557,200,0,41,17,5.400000000000024,54.00000000000024,7602.0,0,1.0,21,41
285883,1,557,200,1,41,0,5.400000000000031,60.0000000000003,8688.0,1,1.8,23,42
285884,2,557,200,0,40,17,4.800000000000007,48.000000000000064,5874.0,0,1.0,28,40
285365,3,557,27,1,3,2,0.0,5.000000000000001,188.0,0,-1.0,14,4
286491,0,558,200,1,44,17,7.200000000000031,78.0000000000003,8778.0,0,1.8,17,45
286492,1,558,200,1,42,0,6.000000000000028,66.00000000000027,9522.0,1,1.8,18,43
286493,2,558,200,0,40,21,4.800000000000013,48.00000000000013,6222.0,2,1.1,21,40
285920,3,558,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
287106,0,559,200,0,42,0,6.000000000000009,60.000000000000085,6756.0,0,1.0,21,42
287107,1,559,200,2,34,33,1.1999999999999895,23.999999999999897,3288.0,0,1.0,32,36
286552,2,559,15,0,1,0,0.0,0.0,69.0,1,-1.1,8,1
287108,3,559,200,0,36,30,2.399999999999989,23.999999999999886,3078.0,0,1.0,27,36
287353,0,560,200,0,48,0,9.600000000000035,96.00000000000034,12324.0,0,1.0,12,48
287142,1,560,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
287180,2,560,27,1,3,2,0.0,5.000000000000003,200.0,0,-1.0,12,4
287144,3,560,9,0,0,0,0.0,0.0,36.0,2,-1.1,5,0
287824,0,561,200,0,40,0,4.800000000000005,48.00000000000005,5478.0,0,1.0,27,40
287825,1,561,200,1,38,0,3.5999999999999908,41.9999999999999,4488.0,1,1.8,33,39
287551,2,561,63,1,9,3,0.0,5.000000000000006,470.0,0,-1.0,23,10
287389,3,561,9,2,0,0,0.0,11.0,89.0,2,-1.1,5,2
288432,0,562,200,0,41,3,5.400000000000039,54.00000000000039,11088.0,2,0.9,25,41
288433,1,562,200,0,40,33,4.800000000000003,48.00000000000003,7248.0,0,1.0,31,40
287860,2,562,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
288434,3,562,200,1,44,35,7.199999999999996,77.99999999999994,4950.0,0,1.8,24,45
289047,0,563,200,0,45,11,7.800000000000033,78.00000000000033,11052.0,0,1.0,24,45
289048,1,563,200,1,46,1,8.40000000000003,90.0000000000003,10536.0,1,1.8,24,47
289049,2,563,200,0,39,10,4.2,42.0,3906.0,4,0.9,29,39
288494,3,563,15,0,1,1,0.0,0.0,81.0,0,-1.0,9,1
289656,0,564,200,0,44,28,7.200000000000017,72.00000000000017,8412.0,0,1.0,25,44
289657,1,564,200,1,40,0,4.800000000000019,54.000000000000185,7254.0,1,1.8,23,41
289658,2,564,200,0,43,27,6.6000000000000165,66.00000000000016,7386.0,0,1.0,27,43
289085,3,564,9,2,0,0,0.0,11.0,89.0,2,-1.1,7,2
290081,0,565,200,0,41,0,5.400000000000018,54.00000000000018,7656.0,0,1.0,16,41
290082,1,565,200,0,44,0,7.200000000000019,72.00000000000018,9336.0,0,1.0,22,44
289712,2,565,15,1,1,1,0.0,5.000000000000001,104.0,0,-0.1999999999999999,8,2
289694,3,565,9,1,0,1,0.0,5.000000000000001,77.0,0,-1.0,7,1
290158,0,566,21,0,2,1,0.0,0.0,120.0,1,-1.1,14,2
290517,1,566,200,0,44,35,7.200000000000026,72.00000000000026,9678.0,4,0.9,27,44
290141,2,566,15,0,1,1,0.0,0.0,93.0,3,-1.1,9,1
290518,3,566,200,1,46,32,8.400000000000022,90.00000000000021,11448.0,0,1.0,25,47
290551,0,567,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
290935,1,567,200,5,46,0,8.400000000000025,114.00000000000024,10962.0,0,1.0,18,51
290936,2,567,200,6,39,0,4.20000000000001,78.00000000000009,7956.0,0,1.0,20,45
290554,3,567,9,2,0,0,0.0,11.0,83.0,0,-0.1999999999999999,6,2
290995,0,568,21,0,2,0,0.0,0.0,144.0,0,-1.0,9,2
291175,1,568,200,1,46,0,8.400000000000029,90.00000000000028,9390.0,0,1.0,20,47
290971,2,568,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
290972,3,568,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,4,1
291627,0,569,200,0,42,1,6.000000000000015,60.00000000000015,6750.0,1,1.8,23,42
291628,1,569,200,2,41,0,5.400000000000005,66.00000000000004,4554.0,0,1.8,27,43
291316,2,569,44,0,6,2,0.0,0.0,372.0,0,-1.0,16,6
291211,3,569,9,1,0,1,0.0,5.000000000000001,71.0,0,-1.0,9,1
292241,0,570,200,0,41,11,5.400000000000026,54.000000000000256,7836.0,3,1.1,24,41
292242,1,570,200,3,36,2,2.3999999999999875,41.999999999999865,4266.0,0,1.8,29,39
292243,2,570,200,0,40,14,4.799999999999993,47.99999999999992,4380.0,0,1.0,26,40
291688,3,570,15,1,1,1,0.0,5.000000000000001,86.0,0,-1.0,7,2
292850,0,571,200,0,44,19,7.200000000000019,72.00000000000018,8664.0,0,1.0,20,44
292851,1,571,200,1,40,1,4.7999999999999945,53.999999999999936,5916.0,0,1.0,28,41
292852,2,571,200,0,37,28,2.999999999999988,29.99999999999988,4254.0,0,1.0,28,37
292279,3,571,9,2,0,1,0.0,11.0,65.0,0,-0.1999999999999999,5,2
292928,0,572,21,0,2,0,0.0,0.0,102.0,4,-1.1,12,2
293115,1,572,200,1,46,1,8.400000000000027,90.00000000000026,9042.0,0,1.0,23,47
292942,2,572,27,2,3,0,0.0,11.000000000000002,182.0,0,-0.1999999999999999,14,5
292912,3,572,15,1,1,1,0.0,5.000000000000001,128.0,0,-1.0,7,2
293722,0,573,200,0,42,1,6.000000000000006,60.00000000000006,6078.0,0,1.0,29,42
293723,1,573,200,1,36,0,2.399999999999997,29.999999999999968,2346.0,1,1.8,29,37
293724,2,573,200,0,36,7,2.399999999999993,23.99999999999993,2484.0,1,1.8,29,36
293151,3,573,9,2,0,0,0.0,11.0,83.0,2,-1.1,8,2
293992,0,574,200,1,50,0,10.800000000000034,114.00000000000034,12660.0,0,1.8,15,51
293810,1,574,26,1,3,0,0.0,5.999999999999997,201.0,0,-0.1999999999999999,10,4
293825,2,574,33,1,4,3,0.0,5.000000000000002,269.0,0,-1.0,14,5
293760,3,574,9,0,0,1,0.0,0.0,42.0,1,-1.1,7,0
294492,0,575,200,1,47,33,9.000000000000032,96.00000000000033,10206.0,0,1.8,24,48
294050,1,575,15,0,1,0,0.0,0.0,81.0,0,-1.0,8,1
294493,2,575,200,0,47,31,9.000000000000018,90.00000000000017,8148.0,0,1.0,27,47
294265,3,575,86,0,13,1,0.0,0.0,1071.0,3,-1.1,28,13
294779,0,576,200,0,48,0,9.600000000000035,96.00000000000034,11118.0,0,1.0,19,48
294551,1,576,15,0,1,2,0.0,0.0,99.0,1,-1.1,8,1
294618,2,576,39,1,5,1,0.0,5.000000000000003,284.0,0,-1.0,20,6
294604,3,576,32,0,4,2,0.0,0.0,318.0,1,-1.1,16,4
295054,0,577,200,0,46,0,8.400000000000036,84.00000000000036,9672.0,0,1.0,16,46
294868,1,577,27,0,3,0,0.0,0.0,189.0,0,-1.0,13,3
294893,2,577,39,2,5,1,0.0,11.0,326.0,2,-1.1,24,7
294815,3,577,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,7,2
295667,0,578,200,1,40,0,4.800000000000032,54.00000000000031,7710.0,0,1.8,25,41
295668,1,578,200,0,38,40,3.600000000000002,36.000000000000014,6180.0,0,1.0,19,38
295113,2,578,15,0,1,1,0.0,0.0,75.0,1,-1.1,10,1
295669,3,578,200,0,42,43,6.000000000000002,60.000000000000014,6924.0,0,1.0,21,42
296146,0,579,200,0,48,2,9.600000000000032,96.00000000000033,12102.0,0,1.0,29,48
295860,1,579,57,0,8,1,0.0,0.0,492.0,4,-1.1,25,8
295752,2,579,21,1,2,1,0.0,5.000000000000001,143.0,0,-0.1999999999999999,14,3
296147,3,579,200,2,37,1,2.999999999999991,41.99999999999991,3660.0,0,1.0,27,39
296778,0,580,200,0,38,7,3.6000000000000068,36.000000000000064,6522.0,0,1.0,29,38
296779,1,580,200,0,37,42,2.9999999999999867,29.999999999999865,4014.0,4,1.1,26,37
296278,2,580,33,0,4,1,0.0,0.0,198.0,1,-1.1,15,4
296780,3,580,200,0,44,38,7.200000000000029,72.00000000000028,9360.0,0,1.0,27,44
297393,0,581,200,0,42,21,6.000000000000036,60.00000000000036,9822.0,3,1.9,20,42
297394,1,581,200,1,40,1,4.800000000000006,54.00000000000006,7104.0,1,1.8,19,41
297395,2,581,200,0,43,20,6.600000000000001,66.00000000000001,5238.0,0,1.0,25,43
296840,3,581,15,1,1,1,0.0,5.000000000000001,122.0,0,-1.0,8,2
297496,0,582,33,0,4,1,0.0,0.0,216.0,4,-1.1,18,4
297472,1,582,21,0,2,2,0.0,0.0,150.0,4,-1.1,9,2
297454,2,582,15,0,1,0,0.0,0.0,87.0,1,-1.1,12,1
297502,3,582,38,0,5,1,0.0,0.0,345.0,0,-1.0,19,5
298115,0,583,200,0,42,3,6.000000000000005,60.00000000000005,6450.0,1,1.8,22,42
298116,1,583,200,1,40,1,4.799999999999993,53.99999999999992,4734.0,1,1.8,31,41
298117,2,583,200,0,35,8,1.7999999999999918,17.99999999999992,2634.0,0,1.0,30,35
297562,3,583,15,0,1,0,0.0,0.0,87.0,1,-1.1,7,1
298150,0,584,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
298534,1,584,200,1,41,12,5.399999999999999,59.99999999999998,5844.0,0,1.0,28,42
298152,2,584,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
298535,3,584,200,4,40,10,4.799999999999994,71.99999999999993,5640.0,0,1.0,23,44
298964,0,585,200,0,42,0,6.000000000000017,60.00000000000016,7944.0,0,1.0,18,42
298606,1,585,21,0,2,4,0.0,0.0,138.0,4,-1.1,11,2
298570,2,585,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
298965,3,585,200,1,39,3,4.199999999999985,47.99999999999984,6636.0,1,1.8,17,40
299572,0,586,200,0,44,25,7.200000000000026,72.00000000000026,8478.0,0,1.0,25,44
299573,1,586,200,1,44,0,7.200000000000022,78.00000000000021,7506.0,0,1.0,23,45
299574,2,586,200,0,43,25,6.600000000000025,66.00000000000026,7428.0,2,1.9,21,43
299001,3,586,9,2,0,0,0.0,11.0,77.0,0,-0.1999999999999999,6,2
300099,0,587,200,1,43,28,6.600000000000028,72.00000000000027,9144.0,0,1.0,32,44
299849,1,587,75,0,11,2,0.0,0.0,651.0,0,-1.0,27,11
300100,2,587,200,0,43,25,6.600000000000015,66.00000000000014,6636.0,0,1.0,30,43
299778,3,587,51,0,7,2,0.0,0.0,333.0,1,-1.1,22,7
300707,0,588,200,1,44,28,7.200000000000024,78.00000000000023,8178.0,0,1.8,22,45
300708,1,588,200,1,41,0,5.400000000000018,60.00000000000018,7986.0,0,1.0,19,42
300709,2,588,200,1,42,28,6.000000000000018,66.00000000000017,7860.0,0,1.8,25,43
300136,3,588,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,8,1
301251,0,589,200,0,44,18,7.200000000000018,72.00000000000017,7470.0,3,1.9,29,44
301119,1,589,134,0,21,1,0.0,0.0,1605.0,0,-1.0,32,21
301252,2,589,200,0,41,21,5.400000000000004,54.00000000000004,4470.0,0,1.0,33,41
300745,3,589,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
301859,0,590,200,0,44,27,7.200000000000022,72.00000000000021,8202.0,0,1.0,25,44
301860,1,590,200,2,38,0,3.600000000000013,48.00000000000013,7392.0,0,1.0,22,40
301861,2,590,200,0,41,30,5.400000000000008,54.00000000000008,6624.0,0,1.0,26,41
301288,3,590,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,4,1
301894,0,591,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
302118,1,591,200,1,49,1,10.200000000000031,108.00000000000033,12060.0,0,1.0,16,50
301945,2,591,27,1,3,0,0.0,5.000000000000001,224.0,0,-1.0,13,4
301933,3,591,21,2,2,2,0.0,11.0,161.0,0,-1.0,10,4
302570,0,592,200,0,43,0,6.600000000000043,66.00000000000043,9588.0,1,1.8,16,43
