agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms
2,baseline,1,80,0,14,0,1.2999999999999963,12.999999999999963,1020.0,0,0,16
0,utilitarian,1,81,5,14,0,1.1999999999999948,41.99999999999994,2184.0,1,0.8,18
2,baseline,1,81,1,14,0,1.1999999999999962,17.99999999999996,1038.0,0,1,16
0,utilitarian,1,82,5,14,0,1.0999999999999948,40.99999999999994,2225.0,0,0,18
2,baseline,1,82,0,15,0,1.6999999999999962,16.99999999999996,1055.0,1,1,16
0,utilitarian,1,83,4,15,0,1.5999999999999948,39.99999999999994,2265.0,1,0.8,18
2,baseline,1,83,0,15,0,1.599999999999996,15.999999999999961,1071.0,0,0,16
0,utilitarian,1,84,4,15,0,1.4999999999999947,38.99999999999994,2304.0,0,0,18
2,baseline,1,84,0,15,0,1.499999999999996,14.99999999999996,1086.0,0,0,16
0,utilitarian,1,85,4,15,0,1.3999999999999946,37.99999999999994,2342.0,0,0,18
2,baseline,1,85,0,15,0,1.399999999999996,13.99999999999996,1100.0,0,0,16
0,utilitarian,1,86,5,15,0,1.2999999999999945,42.99999999999994,2385.0,0,0.8,18
2,baseline,1,86,0,15,0,1.2999999999999958,12.999999999999957,1113.0,0,0,16
0,utilitarian,1,87,6,15,0,1.1999999999999944,47.999999999999936,2433.0,0,0.8,18
2,baseline,1,87,0,15,0,1.1999999999999957,11.999999999999957,1125.0,0,0,16
0,utilitarian,1,88,6,15,0,1.0999999999999943,46.999999999999936,2480.0,0,0,18
2,baseline,1,88,0,15,0,1.0999999999999956,10.999999999999956,1136.0,0,0,16
0,utilitarian,1,89,6,15,0,0.9999999999999943,45.99999999999994,2526.0,0,0,18
2,baseline,1,89,0,15,0,0.9999999999999957,9.999999999999956,1146.0,0,0,16
0,utilitarian,1,90,7,15,0,0.8999999999999944,50.99999999999994,2577.0,0,0.8,18
2,baseline,1,90,0,15,0,0.8999999999999957,8.999999999999956,1155.0,0,0,16
0,utilitarian,1,91,7,15,0,0.7999999999999944,49.99999999999994,2627.0,0,0,18
2,baseline,1,91,1,15,0,0.7999999999999957,13.999999999999956,1169.0,0,1,16
0,utilitarian,1,92,7,15,0,0.6999999999999944,48.99999999999995,2676.0,0,0,18
2,baseline,1,92,0,16,0,1.2999999999999956,12.999999999999956,1182.0,1,1,16
0,utilitarian,1,93,8,15,0,0.5999999999999944,53.999999999999936,2730.0,0,0.8,18
2,baseline,1,93,0,16,0,1.1999999999999955,11.999999999999954,1194.0,0,0,16
0,utilitarian,1,94,8,15,0,0.49999999999999445,52.99999999999994,2783.0,4,-0.1,19
2,baseline,1,94,0,16,0,1.0999999999999954,10.999999999999954,1205.0,0,0,16
0,utilitarian,1,95,8,15,0,0.39999999999999447,51.999999999999936,2835.0,4,-0.1,19
2,baseline,1,95,1,16,0,0.9999999999999954,15.999999999999954,1221.0,0,1,16
0,utilitarian,1,96,8,15,0,0.2999999999999945,50.99999999999994,2886.0,4,-0.1,19
2,baseline,1,96,0,17,0,1.4999999999999953,14.999999999999952,1236.0,1,1,16
0,utilitarian,1,97,8,15,0,0.1999999999999945,49.99999999999994,2936.0,4,-0.1,19
2,baseline,1,97,0,17,0,1.3999999999999952,13.999999999999952,1250.0,0,0,16
0,utilitarian,1,98,7,16,0,0.6999999999999945,48.99999999999995,2985.0,1,0.8,20
2,baseline,1,98,1,17,0,1.2999999999999952,18.99999999999995,1269.0,0,1,16
0,utilitarian,1,99,7,16,0,0.5999999999999945,47.99999999999994,3033.0,4,-0.1,21
2,baseline,1,99,0,18,0,1.799999999999995,17.999999999999947,1287.0,1,1,16
0,utilitarian,1,100,7,16,0,0.49999999999999456,46.99999999999994,3080.0,0,0,22
2,baseline,1,100,0,18,0,1.6999999999999948,16.999999999999947,1304.0,0,0,16
0,utilitarian,1,101,7,16,0,0.3999999999999946,45.99999999999994,3126.0,4,-0.1,22
2,baseline,1,101,0,18,0,1.5999999999999948,15.999999999999947,1320.0,0,0,16
0,utilitarian,1,102,7,16,0,0.2999999999999946,44.99999999999994,3171.0,4,-0.1,22
2,baseline,1,102,0,18,0,1.4999999999999947,14.999999999999947,1335.0,0,0,16
0,utilitarian,1,103,7,16,0,0.1999999999999946,43.99999999999995,3215.0,4,-0.1,22
2,baseline,1,103,1,18,0,1.3999999999999946,19.999999999999947,1355.0,0,1,16
0,utilitarian,1,104,6,17,0,0.6999999999999946,42.99999999999994,3258.0,1,0.8,22
2,baseline,1,104,0,19,0,1.8999999999999946,18.999999999999943,1374.0,1,1,16
0,utilitarian,1,105,5,18,0,1.1999999999999944,41.999999999999936,3300.0,1,0.8,22
2,baseline,1,105,0,19,0,1.7999999999999945,17.999999999999943,1392.0,0,0,16
0,utilitarian,1,106,4,19,0,1.6999999999999944,40.99999999999994,3341.0,1,0.8,22
2,baseline,1,106,0,19,0,1.6999999999999944,16.999999999999943,1409.0,0,0,16
0,utilitarian,1,107,4,19,0,1.5999999999999943,39.99999999999994,3381.0,0,0,22
2,baseline,1,107,0,19,0,1.5999999999999943,15.999999999999943,1425.0,0,0,16
0,utilitarian,1,108,5,19,0,1.4999999999999942,44.99999999999994,3426.0,0,0.8,22
2,baseline,1,108,0,19,0,1.4999999999999942,14.999999999999941,1440.0,0,0,16
0,utilitarian,1,109,5,19,0,1.3999999999999941,43.999999999999936,3470.0,0,0,22
2,baseline,1,109,0,19,0,1.3999999999999941,13.999999999999941,1454.0,0,0,16
0,utilitarian,1,110,6,19,0,1.299999999999994,48.99999999999993,3519.0,0,0.8,22
2,baseline,1,110,1,19,0,1.299999999999994,18.99999999999994,1473.0,0,1,16
0,utilitarian,1,111,5,20,0,1.799999999999994,47.999999999999936,3567.0,1,0.8,22
2,baseline,1,111,0,20,0,1.799999999999994,17.99999999999994,1491.0,1,1,16
0,utilitarian,1,112,6,20,0,1.699999999999994,52.999999999999936,3620.0,0,0.8,22
2,baseline,1,112,0,20,0,1.699999999999994,16.99999999999994,1508.0,0,0,16
0,utilitarian,1,113,5,21,0,2.199999999999994,51.999999999999936,3672.0,1,0.8,22
2,baseline,1,113,1,20,0,1.5999999999999939,21.99999999999994,1530.0,0,1,16
0,utilitarian,1,114,4,22,0,2.699999999999994,50.99999999999994,3723.0,1,0.8,23
2,baseline,1,114,0,21,0,2.099999999999994,20.999999999999936,1551.0,1,1,16
0,utilitarian,1,115,4,22,0,2.599999999999994,49.999999999999936,3773.0,0,0,23
2,baseline,1,115,0,21,0,1.9999999999999938,19.999999999999936,1571.0,0,0,17
0,utilitarian,1,116,5,22,0,2.499999999999994,54.999999999999936,3828.0,0,0.8,23
2,baseline,1,116,0,21,0,1.8999999999999937,18.999999999999936,1590.0,0,0,17
0,utilitarian,1,117,5,22,0,2.3999999999999937,53.99999999999993,3882.0,0,0,23
2,baseline,1,117,0,21,0,1.7999999999999936,17.999999999999936,1608.0,0,0,17
0,utilitarian,1,118,5,22,0,2.2999999999999936,52.999999999999936,3935.0,0,0,23
2,baseline,1,118,0,21,0,1.6999999999999935,16.999999999999932,1625.0,0,0,17
0,utilitarian,1,119,5,22,0,2.1999999999999935,51.999999999999936,3987.0,0,0,23
2,baseline,1,119,1,21,0,1.5999999999999934,21.999999999999932,1647.0,0,1,17
0,utilitarian,1,120,4,23,0,2.6999999999999935,50.99999999999993,4038.0,1,0.8,23
2,baseline,1,120,0,22,0,2.0999999999999934,20.999999999999932,1668.0,1,1,17
0,utilitarian,1,121,5,23,0,2.5999999999999934,55.99999999999993,4094.0,0,0.8,23
2,baseline,1,121,0,22,0,1.9999999999999933,19.999999999999932,1688.0,0,0,17
0,utilitarian,1,122,5,23,0,2.4999999999999933,54.99999999999993,4149.0,0,0,23
2,baseline,1,122,0,22,0,1.8999999999999932,18.999999999999932,1707.0,0,0,17
0,utilitarian,1,123,5,23,0,2.3999999999999932,53.99999999999993,4203.0,0,0,23
2,baseline,1,123,0,22,0,1.7999999999999932,17.99999999999993,1725.0,0,0,17
0,utilitarian,1,124,4,24,0,2.8999999999999932,52.999999999999936,4256.0,1,0.8,23
2,baseline,1,124,1,22,0,1.699999999999993,22.99999999999993,1748.0,0,1,17
0,utilitarian,1,125,3,25,0,3.3999999999999932,51.99999999999993,4308.0,1,0.8,23
2,baseline,1,125,0,23,0,2.199999999999993,21.99999999999993,1770.0,1,1,17
0,utilitarian,1,126,2,26,0,3.8999999999999932,50.99999999999993,4359.0,1,0.8,23
2,baseline,1,126,0,23,0,2.099999999999993,20.99999999999993,1791.0,0,0,17
0,utilitarian,1,127,1,27,0,4.399999999999993,49.99999999999993,4409.0,1,0.8,23
2,baseline,1,127,0,23,0,1.999999999999993,19.99999999999993,1811.0,0,0,17
0,utilitarian,1,128,1,27,0,4.299999999999994,48.99999999999993,4458.0,0,0,23
2,baseline,1,128,0,23,0,1.8999999999999928,18.999999999999925,1830.0,0,0,17
0,utilitarian,1,129,1,27,0,4.199999999999994,47.999999999999936,4506.0,0,0,23
2,baseline,1,129,1,23,0,1.7999999999999927,23.999999999999925,1854.0,0,1,17
0,utilitarian,1,130,2,27,0,4.099999999999994,52.99999999999994,4559.0,0,0.8,23
2,baseline,1,130,0,24,0,2.2999999999999927,22.999999999999925,1877.0,1,1,17
0,utilitarian,1,131,1,28,0,4.599999999999994,51.999999999999936,4611.0,1,0.8,23
2,baseline,1,131,1,24,0,2.1999999999999926,27.999999999999925,1905.0,0,1,17
0,utilitarian,1,132,2,28,0,4.499999999999995,56.99999999999994,4668.0,0,0.8,23
2,baseline,1,132,0,25,0,2.6999999999999926,26.999999999999925,1932.0,1,1,18
0,utilitarian,1,133,1,29,0,4.999999999999995,55.99999999999994,4724.0,1,0.8,24
2,baseline,1,133,1,25,0,2.5999999999999925,31.999999999999925,1964.0,0,1,18
0,utilitarian,1,134,0,30,0,5.499999999999995,54.99999999999994,4779.0,1,0.8,24
2,baseline,1,134,0,26,0,3.0999999999999925,30.999999999999925,1995.0,1,1,18
0,utilitarian,1,135,0,30,0,5.399999999999995,53.99999999999995,4833.0,0,0,25
2,baseline,1,135,1,26,0,2.9999999999999925,35.99999999999992,2031.0,0,1,18
0,utilitarian,1,136,0,30,0,5.299999999999995,52.99999999999995,4886.0,0,0,25
2,baseline,1,136,0,27,0,3.4999999999999925,34.99999999999992,2066.0,1,1,18
0,utilitarian,1,137,1,30,0,5.199999999999996,57.99999999999995,4944.0,0,0.8,25
