agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms
1,utilitarian,4,46,0,7,1,0.40000000000000013,4.000000000000001,345.0,0,0,20
2,baseline,4,46,0,10,0,2.1999999999999975,21.999999999999975,687.0,1,1,15
1,utilitarian,4,47,0,7,1,0.30000000000000016,3.0000000000000013,348.0,0,0,20
2,baseline,4,47,0,10,0,2.0999999999999974,20.99999999999997,708.0,0,0,15
1,utilitarian,4,48,0,7,1,0.20000000000000015,2.0000000000000013,350.0,0,0,20
2,baseline,4,48,0,10,0,1.9999999999999973,19.99999999999997,728.0,0,0,15
1,utilitarian,4,49,1,7,1,0.10000000000000014,7.000000000000002,357.0,0,0.8,20
2,baseline,4,49,1,10,0,1.8999999999999972,24.99999999999997,753.0,0,1,15
1,utilitarian,4,50,0,8,1,0.6000000000000002,6.000000000000002,363.0,1,0.8,20
2,baseline,4,50,1,10,0,1.7999999999999972,23.99999999999997,777.0,0,0,15
1,utilitarian,4,51,0,8,1,0.5000000000000002,5.000000000000002,368.0,0,0,20
2,baseline,4,51,1,10,0,1.699999999999997,22.99999999999997,800.0,0,0,15
1,utilitarian,4,52,0,8,1,0.40000000000000024,4.000000000000002,372.0,0,0,20
2,baseline,4,52,0,11,0,2.199999999999997,21.999999999999968,822.0,1,1,15
1,utilitarian,4,53,0,8,1,0.30000000000000027,3.0000000000000027,375.0,0,0,20
2,baseline,4,53,0,11,0,2.099999999999997,20.999999999999968,843.0,0,0,15
1,utilitarian,4,54,0,8,1,0.20000000000000026,2.0000000000000027,377.0,0,0,20
2,baseline,4,54,0,11,0,1.999999999999997,19.999999999999968,863.0,0,0,15
1,utilitarian,4,55,1,8,1,0.10000000000000026,7.000000000000002,384.0,0,0.8,20
2,baseline,4,55,0,11,0,1.8999999999999968,18.999999999999968,882.0,0,0,15
1,utilitarian,4,56,0,9,1,0.6000000000000002,6.000000000000002,390.0,1,0.8,20
2,baseline,4,56,0,11,0,1.7999999999999967,17.999999999999964,900.0,0,0,15
1,utilitarian,4,57,0,9,1,0.5000000000000002,5.000000000000002,395.0,0,0,20
2,baseline,4,57,1,11,0,1.6999999999999966,22.999999999999964,923.0,0,1,15
1,utilitarian,4,58,0,9,1,0.40000000000000024,4.000000000000002,399.0,0,0,20
2,baseline,4,58,1,11,0,1.5999999999999965,21.999999999999964,945.0,0,0,15
1,utilitarian,4,59,1,9,1,0.30000000000000027,9.000000000000002,408.0,0,0.8,20
2,baseline,4,59,2,11,0,1.4999999999999964,26.999999999999964,972.0,0,1,15
1,utilitarian,4,60,1,9,1,0.20000000000000026,8.000000000000002,416.0,3,-0.1,21
2,baseline,4,60,1,12,0,1.9999999999999964,25.999999999999964,998.0,1,1,15
1,utilitarian,4,61,0,10,1,0.7000000000000003,7.000000000000003,423.0,1,0.8,21
2,baseline,4,61,1,12,0,1.8999999999999964,24.999999999999964,1023.0,0,0,15
1,utilitarian,4,62,0,10,1,0.6000000000000003,6.000000000000003,429.0,0,0,21
2,baseline,4,62,2,12,0,1.7999999999999963,29.999999999999964,1053.0,0,1,15
1,utilitarian,4,63,0,10,1,0.5000000000000003,5.000000000000003,434.0,0,0,21
2,baseline,4,63,1,13,0,2.2999999999999963,28.99999999999996,1082.0,1,1,15
1,utilitarian,4,64,0,10,1,0.40000000000000036,4.0000000000000036,438.0,0,0,21
2,baseline,4,64,1,13,0,2.199999999999996,27.99999999999996,1110.0,0,0,16
1,utilitarian,4,65,0,10,1,0.3000000000000004,3.0000000000000036,441.0,0,0,21
2,baseline,4,65,1,13,0,2.099999999999996,26.99999999999996,1137.0,0,0,16
1,utilitarian,4,66,0,10,1,0.20000000000000037,2.0000000000000036,443.0,0,0,21
2,baseline,4,66,2,13,0,1.999999999999996,31.999999999999957,1169.0,0,1,16
1,utilitarian,4,67,1,10,1,0.10000000000000037,7.0000000000000036,450.0,0,0.8,22
2,baseline,4,67,2,13,0,1.899999999999996,30.99999999999996,1200.0,0,0,16
1,utilitarian,4,68,0,11,1,0.6000000000000004,6.0000000000000036,456.0,1,0.8,22
2,baseline,4,68,1,14,0,2.399999999999996,29.999999999999957,1230.0,1,1,16
1,utilitarian,4,69,1,11,1,0.5000000000000004,11.000000000000005,467.0,0,0.8,22
2,baseline,4,69,0,15,0,2.899999999999996,28.999999999999957,1259.0,1,1,17
1,utilitarian,4,70,1,11,1,0.40000000000000047,10.000000000000004,477.0,3,-0.1,22
2,baseline,4,70,0,15,0,2.799999999999996,27.999999999999957,1287.0,0,0,18
1,utilitarian,4,71,1,11,1,0.3000000000000005,9.000000000000004,486.0,3,-0.1,22
2,baseline,4,71,0,15,0,2.6999999999999957,26.999999999999957,1314.0,0,0,18
1,utilitarian,4,72,1,11,1,0.20000000000000048,8.000000000000004,494.0,3,-0.1,22
2,baseline,4,72,1,15,0,2.5999999999999956,31.999999999999957,1346.0,0,1,18
1,utilitarian,4,73,1,11,1,0.10000000000000048,7.0000000000000036,501.0,0,0,23
2,baseline,4,73,1,15,0,2.4999999999999956,30.999999999999954,1377.0,0,0,18
1,utilitarian,4,74,0,12,1,0.6000000000000004,6.0000000000000036,507.0,1,0.8,23
2,baseline,4,74,1,15,0,2.3999999999999955,29.999999999999954,1407.0,0,0,18
1,utilitarian,4,75,1,12,1,0.5000000000000004,11.000000000000005,518.0,0,0.8,23
2,baseline,4,75,0,16,0,2.8999999999999955,28.999999999999954,1436.0,1,1,19
1,utilitarian,4,76,1,12,1,0.40000000000000047,10.000000000000004,528.0,3,-0.1,24
2,baseline,4,76,1,16,0,2.7999999999999954,33.99999999999995,1470.0,0,1,19
1,utilitarian,4,77,1,12,1,0.3000000000000005,9.000000000000004,537.0,3,-0.1,24
2,baseline,4,77,1,16,0,2.6999999999999953,32.99999999999995,1503.0,0,0,20
1,utilitarian,4,78,1,12,1,0.20000000000000048,8.000000000000004,545.0,3,-0.1,24
2,baseline,4,78,1,16,0,2.599999999999995,31.99999999999995,1535.0,0,0,20
1,utilitarian,4,79,1,12,1,0.10000000000000048,7.0000000000000036,552.0,0,0,24
2,baseline,4,79,1,16,0,2.499999999999995,30.99999999999995,1566.0,0,0,20
1,utilitarian,4,80,0,13,1,0.6000000000000004,6.0000000000000036,558.0,1,0.8,25
2,baseline,4,80,2,16,0,2.399999999999995,35.99999999999995,1602.0,0,1,20
1,utilitarian,4,81,0,13,1,0.5000000000000004,5.000000000000004,563.0,0,0,26
2,baseline,4,81,2,16,0,2.299999999999995,34.99999999999994,1637.0,0,0,20
1,utilitarian,4,82,0,13,1,0.40000000000000047,4.000000000000004,567.0,0,0,26
2,baseline,4,82,2,16,0,2.199999999999995,33.99999999999995,1671.0,0,0,20
1,utilitarian,4,83,1,13,1,0.3000000000000005,9.000000000000004,576.0,0,0.8,26
2,baseline,4,83,1,17,0,2.699999999999995,32.99999999999995,1704.0,1,1,20
1,utilitarian,4,84,1,13,1,0.20000000000000048,8.000000000000004,584.0,3,-0.1,26
2,baseline,4,84,2,17,0,2.5999999999999948,37.99999999999994,1742.0,0,1,20
1,utilitarian,4,85,1,13,1,0.10000000000000048,7.0000000000000036,591.0,0,0,26
2,baseline,4,85,2,17,0,2.4999999999999947,36.99999999999994,1779.0,0,0,20
1,utilitarian,4,86,0,14,1,0.6000000000000004,6.0000000000000036,597.0,1,0.8,26
2,baseline,4,86,1,18,0,2.9999999999999947,35.99999999999994,1815.0,1,1,20
1,utilitarian,4,87,0,14,1,0.5000000000000004,5.000000000000004,602.0,0,0,26
2,baseline,4,87,1,18,0,2.8999999999999946,34.99999999999994,1850.0,0,0,20
1,utilitarian,4,88,1,14,1,0.40000000000000047,10.000000000000004,612.0,0,0.8,26
2,baseline,4,88,1,18,0,2.7999999999999945,33.99999999999994,1884.0,0,0,20
1,utilitarian,4,89,1,14,1,0.3000000000000005,9.000000000000004,621.0,3,-0.1,26
2,baseline,4,89,1,18,0,2.6999999999999944,32.99999999999994,1917.0,0,0,20
1,utilitarian,4,90,1,14,1,0.20000000000000048,8.000000000000004,629.0,3,-0.1,26
2,baseline,4,90,2,18,0,2.5999999999999943,37.99999999999994,1955.0,0,1,20
1,utilitarian,4,91,1,14,1,0.10000000000000048,7.0000000000000036,636.0,0,0,26
2,baseline,4,91,2,18,0,2.4999999999999942,36.999999999999936,1992.0,0,0,20
1,utilitarian,4,92,0,15,1,0.6000000000000004,6.0000000000000036,642.0,1,0.8,26
2,baseline,4,92,1,19,0,2.9999999999999942,35.99999999999994,2028.0,1,1,20
1,utilitarian,4,93,0,15,1,0.5000000000000004,5.000000000000004,647.0,0,0,26
2,baseline,4,93,1,19,0,2.899999999999994,34.99999999999994,2063.0,0,0,20
1,utilitarian,4,94,0,15,1,0.40000000000000047,4.000000000000004,651.0,0,0,26
2,baseline,4,94,1,19,0,2.799999999999994,33.999999999999936,2097.0,0,0,20
1,utilitarian,4,95,0,15,1,0.3000000000000005,3.000000000000005,654.0,0,0,26
2,baseline,4,95,1,19,0,2.699999999999994,32.999999999999936,2130.0,0,0,20
1,utilitarian,4,96,1,15,1,0.20000000000000048,8.000000000000004,662.0,0,0.8,26
2,baseline,4,96,1,19,0,2.599999999999994,31.99999999999994,2162.0,0,0,20
1,utilitarian,4,97,1,15,1,0.10000000000000048,7.0000000000000036,669.0,0,0,26
2,baseline,4,97,1,19,0,2.499999999999994,30.999999999999936,2193.0,0,0,20
1,utilitarian,4,98,0,16,1,0.6000000000000004,6.0000000000000036,675.0,1,0.8,26
2,baseline,4,98,1,19,0,2.3999999999999937,29.999999999999936,2223.0,0,0,20
1,utilitarian,4,99,0,16,1,0.5000000000000004,5.000000000000004,680.0,0,0,26
2,baseline,4,99,1,19,0,2.2999999999999936,28.999999999999936,2252.0,0,0,20
1,utilitarian,4,100,1,16,1,0.40000000000000047,10.000000000000004,690.0,0,0.8,26
2,baseline,4,100,2,19,0,2.1999999999999935,33.99999999999993,2286.0,0,1,20
1,utilitarian,4,101,1,16,1,0.3000000000000005,9.000000000000004,699.0,3,-0.1,26
2,baseline,4,101,1,20,0,2.6999999999999935,32.999999999999936,2319.0,1,1,20
1,utilitarian,4,102,1,16,1,0.20000000000000048,8.000000000000004,707.0,3,-0.1,26
2,baseline,4,102,1,20,0,2.5999999999999934,31.999999999999932,2351.0,0,0,20
1,utilitarian,4,103,2,16,1,0.10000000000000048,13.000000000000004,720.0,0,0.8,26
2,baseline,4,103,0,21,0,3.0999999999999934,30.999999999999932,2382.0,1,1,20
1,utilitarian,4,104,1,17,1,0.6000000000000004,12.000000000000004,732.0,1,0.8,26
2,baseline,4,104,0,21,0,2.9999999999999933,29.999999999999932,2412.0,0,0,20
1,utilitarian,4,105,0,17,2,0.5000000000000004,5.000000000000004,737.0,3,0.09999999999999998,26
2,baseline,4,105,0,22,0,3.4999999999999933,34.99999999999993,2441.0,0,0,20
1,utilitarian,4,106,0,17,2,0.40000000000000047,4.000000000000004,741.0,0,0,26
2,baseline,4,106,0,22,0,3.3999999999999932,33.99999999999993,2475.0,0,0,20
1,utilitarian,4,107,0,17,2,0.3000000000000005,3.000000000000005,744.0,0,0,26
2,baseline,4,107,1,22,0,3.299999999999993,38.99999999999993,2514.0,0,1,20
1,utilitarian,4,108,0,17,2,0.20000000000000048,2.000000000000005,746.0,0,0,26
2,baseline,4,108,1,22,0,3.199999999999993,37.99999999999993,2552.0,0,0,20
1,utilitarian,4,109,0,17,2,0.10000000000000048,1.0000000000000047,747.0,0,0,26
2,baseline,4,109,2,22,0,3.099999999999993,42.99999999999992,2595.0,0,1,20
1,utilitarian,4,110,0,17,2,4.718447854656915e-16,4.718447854656915e-15,747.0,0,0,26
2,baseline,4,110,2,22,0,2.999999999999993,41.99999999999993,2637.0,0,0,20
1,utilitarian,4,111,0,17,2,0,0,747.0,0,-1,26
2,baseline,4,111,2,22,0,2.899999999999993,40.99999999999992,2678.0,0,0,21
2,baseline,4,112,2,22,0,2.7999999999999927,39.99999999999993,2718.0,0,0,21
2,baseline,4,113,2,22,0,2.6999999999999926,38.99999999999992,2757.0,0,0,21
2,baseline,4,114,2,22,0,2.5999999999999925,37.99999999999992,2795.0,0,0,21
2,baseline,4,115,2,22,0,2.4999999999999925,36.99999999999992,2832.0,0,0,21
2,baseline,4,116,3,22,0,2.3999999999999924,41.99999999999992,2874.0,0,1,21
2,baseline,4,117,4,22,0,2.2999999999999923,46.99999999999992,2921.0,0,1,22
2,baseline,4,118,4,22,0,2.199999999999992,45.99999999999992,2967.0,0,0,22
2,baseline,4,119,4,22,0,2.099999999999992,44.999999999999915,3012.0,0,0,22
2,baseline,4,120,4,22,0,1.999999999999992,43.999999999999915,3056.0,0,0,22
2,baseline,4,121,4,22,0,1.899999999999992,42.999999999999915,3099.0,0,0,23
2,baseline,4,122,5,22,0,1.7999999999999918,47.999999999999915,3147.0,0,1,23
2,baseline,4,123,5,22,0,1.6999999999999917,46.99999999999992,3194.0,0,0,23
2,baseline,4,124,5,22,0,1.5999999999999917,45.999999999999915,3240.0,0,0,23
2,baseline,4,125,6,22,0,1.4999999999999916,50.99999999999991,3291.0,0,1,23
2,baseline,4,126,6,22,0,1.3999999999999915,49.99999999999991,3341.0,0,0,23
2,baseline,4,127,6,22,0,1.2999999999999914,48.999999999999915,3390.0,0,0,23
2,baseline,4,128,5,23,0,1.7999999999999914,47.999999999999915,3438.0,1,1,24
2,baseline,4,129,5,23,0,1.6999999999999913,46.99999999999991,3485.0,0,0,24
2,baseline,4,130,6,23,0,1.5999999999999912,51.9999999999999,3537.0,0,1,24
2,baseline,4,131,6,23,0,1.4999999999999911,50.99999999999991,3588.0,0,0,24
2,baseline,4,132,6,23,0,1.399999999999991,49.99999999999991,3638.0,0,0,24
2,baseline,4,133,6,23,0,1.299999999999991,48.9999999999999,3687.0,0,0,24
2,baseline,4,134,5,24,0,1.799999999999991,47.99999999999991,3735.0,1,1,24
2,baseline,4,135,5,24,0,1.6999999999999909,46.9999999999999,3782.0,0,0,24
2,baseline,4,136,6,24,0,1.5999999999999908,51.9999999999999,3834.0,0,1,24
2,baseline,4,137,6,24,0,1.4999999999999907,50.99999999999991,3885.0,0,0,24
2,baseline,4,138,6,24,0,1.3999999999999906,49.9999999999999,3935.0,0,0,24
2,baseline,4,139,5,25,0,1.8999999999999906,48.9999999999999,3984.0,1,1,24
2,baseline,4,140,6,25,0,1.7999999999999905,53.99999999999989,4038.0,0,1,24
2,baseline,4,141,6,25,0,1.6999999999999904,52.9999999999999,4091.0,0,0,24
2,baseline,4,142,6,25,0,1.5999999999999903,51.9999999999999,4143.0,0,0,24
2,baseline,4,143,6,25,0,1.4999999999999902,50.99999999999989,4194.0,0,0,24
2,baseline,4,144,6,25,0,1.3999999999999901,49.99999999999989,4244.0,0,0,24
2,baseline,4,145,5,26,0,1.8999999999999901,48.99999999999989,4293.0,1,1,24
2,baseline,4,146,6,26,0,1.79999999999999,53.99999999999989,4347.0,0,1,24
2,baseline,4,147,6,26,0,1.69999999999999,52.9999999999999,4400.0,0,0,24
2,baseline,4,148,6,26,0,1.5999999999999899,51.99999999999989,4452.0,0,0,24
2,baseline,4,149,6,26,0,1.4999999999999898,50.999999999999886,4503.0,0,0,24
2,baseline,4,150,7,26,0,1.3999999999999897,55.99999999999989,4559.0,0,1,24
2,baseline,4,151,6,27,0,1.8999999999999897,54.99999999999989,4614.0,1,1,24
2,baseline,4,152,6,27,0,1.7999999999999896,53.99999999999989,4668.0,0,0,24
2,baseline,4,153,6,27,0,1.6999999999999895,52.999999999999886,4721.0,0,0,24
2,baseline,4,154,6,27,0,1.5999999999999894,51.999999999999886,4773.0,0,0,24
2,baseline,4,155,6,27,0,1.4999999999999893,50.999999999999886,4824.0,0,0,24
2,baseline,4,156,7,27,0,1.3999999999999893,55.999999999999886,4880.0,0,1,24
2,baseline,4,157,6,28,0,1.8999999999999893,54.99999999999989,4935.0,1,1,24
2,baseline,4,158,6,28,0,1.7999999999999892,53.999999999999886,4989.0,0,0,24
2,baseline,4,159,6,28,0,1.699999999999989,52.99999999999988,5042.0,0,0,24
2,baseline,4,160,6,28,0,1.599999999999989,51.999999999999886,5094.0,0,0,24
2,baseline,4,161,7,28,0,1.499999999999989,56.999999999999886,5151.0,0,1,24
2,baseline,4,162,7,28,0,1.3999999999999888,55.999999999999886,5207.0,0,0,24
2,baseline,4,163,7,28,0,1.2999999999999887,54.99999999999989,5262.0,0,0,24
2,baseline,4,164,6,29,0,1.7999999999999887,53.99999999999988,5316.0,1,1,24
2,baseline,4,165,6,29,0,1.6999999999999886,52.99999999999988,5369.0,0,0,24
2,baseline,4,166,6,29,0,1.5999999999999885,51.999999999999886,5421.0,0,0,24
2,baseline,4,167,7,29,0,1.4999999999999885,56.999999999999886,5478.0,0,1,24
2,baseline,4,168,7,29,0,1.3999999999999884,55.999999999999886,5534.0,0,0,24
2,baseline,4,169,7,29,0,1.2999999999999883,54.99999999999988,5589.0,0,0,24
2,baseline,4,170,6,30,0,1.7999999999999883,53.99999999999988,5643.0,1,1,24
2,baseline,4,171,6,30,0,1.6999999999999882,52.99999999999988,5696.0,0,0,24
2,baseline,4,172,6,30,0,1.599999999999988,51.99999999999987,5748.0,0,0,24
2,baseline,4,173,6,30,0,1.499999999999988,50.99999999999987,5799.0,0,0,24
2,baseline,4,174,7,30,0,1.399999999999988,55.99999999999988,5855.0,0,1,24
2,baseline,4,175,6,31,0,1.899999999999988,54.99999999999987,5910.0,1,1,24
2,baseline,4,176,6,31,0,1.7999999999999878,53.99999999999988,5964.0,0,0,24
2,baseline,4,177,6,31,0,1.6999999999999877,52.99999999999987,6017.0,0,0,24
2,baseline,4,178,6,31,0,1.5999999999999877,51.999999999999865,6069.0,0,0,24
2,baseline,4,179,7,31,0,1.4999999999999876,56.99999999999987,6126.0,0,1,24
2,baseline,4,180,7,31,0,1.3999999999999875,55.99999999999987,6182.0,0,0,24
2,baseline,4,181,6,32,0,1.8999999999999875,54.99999999999987,6237.0,1,1,24
2,baseline,4,182,6,32,0,1.7999999999999874,53.999999999999865,6291.0,0,0,24
2,baseline,4,183,7,32,0,1.6999999999999873,58.99999999999988,6350.0,0,1,24
2,baseline,4,184,7,32,0,1.5999999999999872,57.99999999999987,6408.0,0,0,24
2,baseline,4,185,8,32,0,1.4999999999999871,62.999999999999865,6471.0,0,1,24
2,baseline,4,186,7,33,0,1.9999999999999871,61.999999999999865,6533.0,1,1,24
2,baseline,4,187,7,33,0,1.899999999999987,60.99999999999987,6594.0,0,0,24
2,baseline,4,188,7,33,0,1.799999999999987,59.99999999999987,6654.0,0,0,24
2,baseline,4,189,7,33,0,1.6999999999999869,58.999999999999865,6713.0,0,0,24
2,baseline,4,190,8,33,0,1.5999999999999868,63.99999999999986,6777.0,0,1,24
2,baseline,4,191,8,33,0,1.4999999999999867,62.999999999999865,6840.0,0,0,24
2,baseline,4,192,7,34,0,1.9999999999999867,61.999999999999865,6902.0,1,1,24
2,baseline,4,193,7,34,0,1.8999999999999866,60.99999999999987,6963.0,0,0,24
2,baseline,4,194,8,34,0,1.7999999999999865,65.99999999999986,7029.0,0,1,24
2,baseline,4,195,8,34,0,1.6999999999999864,64.99999999999986,7094.0,0,0,24
2,baseline,4,196,8,34,0,1.5999999999999863,63.99999999999986,7158.0,0,0,24
2,baseline,4,197,8,34,0,1.4999999999999862,62.999999999999865,7221.0,0,0,24
2,baseline,4,198,8,34,0,1.3999999999999861,61.99999999999986,7283.0,0,0,24
2,baseline,4,199,7,35,0,1.8999999999999861,60.99999999999986,7344.0,1,1,24
2,baseline,4,200,7,35,0,1.799999999999986,59.99999999999986,7404.0,0,1,24
0,utilitarian,5,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
1,utilitarian,5,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
2,baseline,5,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
3,baseline,5,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
0,utilitarian,5,2,1,0,0,0.6000000000000001,12.000000000000002,27.0,0,0.8,1
1,utilitarian,5,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,2
2,baseline,5,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,2
3,baseline,5,2,1,0,0,0.6000000000000001,12.000000000000002,27.0,0,1,2
0,utilitarian,5,3,0,2,0,1.7000000000000002,17.0,44.0,1,0.8,2
1,utilitarian,5,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,3
2,baseline,5,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,2
3,baseline,5,3,0,0,1,0.5000000000000001,5.000000000000001,32.0,2,0.5,3
0,utilitarian,5,4,0,2,0,1.6,16.0,60.0,0,0,2
1,utilitarian,5,4,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,4
2,baseline,5,4,1,0,0,0.40000000000000013,10.0,36.0,0,1,3
3,baseline,5,4,0,0,1,0.40000000000000013,4.000000000000001,36.0,0,0,4
0,utilitarian,5,5,0,2,0,1.5,15.0,75.0,0,0,3
1,utilitarian,5,5,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,5
2,baseline,5,5,0,1,0,0.9,9.0,45.0,1,1,4
3,baseline,5,5,1,0,1,0.30000000000000016,9.0,45.0,0,1,4
0,utilitarian,5,6,0,2,0,1.4,13.999999999999998,89.0,0,0,3
1,utilitarian,5,6,0,0,0,0.20000000000000015,2.0000000000000013,35.0,0,0,5
2,baseline,5,6,0,1,0,0.8,8.0,53.0,0,0,5
3,baseline,5,6,1,0,1,0.20000000000000015,8.000000000000002,53.0,0,0,5
0,utilitarian,5,7,0,2,0,1.2999999999999998,12.999999999999998,102.0,0,0,3
1,utilitarian,5,7,0,0,0,0.10000000000000014,1.0000000000000013,36.0,1,-0.1,6
2,baseline,5,7,0,1,0,0.7000000000000001,7.0,60.0,0,0,5
3,baseline,5,7,0,1,1,0.7000000000000002,7.000000000000002,60.0,1,1,6
0,utilitarian,5,8,1,2,0,1.1999999999999997,17.999999999999996,120.0,0,0.8,3
1,utilitarian,5,8,0,0,0,1.3877787807814457e-16,1.3877787807814457e-15,36.0,1,-0.1,6
2,baseline,5,8,0,1,0,0.6000000000000001,6.000000000000001,66.0,0,0,5
3,baseline,5,8,0,1,1,0.6000000000000002,6.000000000000002,66.0,0,0,6
0,utilitarian,5,9,0,3,0,1.6999999999999997,16.999999999999996,137.0,1,0.8,3
1,utilitarian,5,9,0,0,0,0,0,36.0,1,-1.1,6
2,baseline,5,9,0,1,0,0.5000000000000001,5.000000000000001,71.0,0,0,5
3,baseline,5,9,0,1,1,0.5000000000000002,5.000000000000002,71.0,0,0,6
0,utilitarian,5,10,0,3,0,1.5999999999999996,15.999999999999996,153.0,0,0,4
2,baseline,5,10,0,1,0,0.40000000000000013,4.000000000000001,75.0,0,0,6
3,baseline,5,10,0,1,1,0.40000000000000024,4.000000000000002,75.0,0,0,7
0,utilitarian,5,11,0,3,0,1.4999999999999996,14.999999999999995,168.0,0,0,4
2,baseline,5,11,0,1,0,0.30000000000000016,3.0000000000000013,78.0,0,0,6
3,baseline,5,11,0,1,1,0.30000000000000027,3.0000000000000027,78.0,0,0,7
0,utilitarian,5,12,1,3,0,1.3999999999999995,19.999999999999993,188.0,0,0.8,4
2,baseline,5,12,0,1,0,0.20000000000000015,2.0000000000000013,80.0,0,0,6
3,baseline,5,12,0,1,1,0.20000000000000026,2.0000000000000027,80.0,0,0,7
0,utilitarian,5,13,0,4,0,1.8999999999999995,18.999999999999993,207.0,1,0.8,5
2,baseline,5,13,0,1,0,0.10000000000000014,1.0000000000000013,81.0,0,0,6
3,baseline,5,13,1,1,1,0.10000000000000026,7.000000000000002,87.0,0,1,7
0,utilitarian,5,14,0,4,0,1.7999999999999994,17.999999999999993,225.0,0,0,5
2,baseline,5,14,1,1,0,1.3877787807814457e-16,6.000000000000001,87.0,0,1,6
3,baseline,5,14,1,1,1,2.498001805406602e-16,6.000000000000002,93.0,0,0,8
0,utilitarian,5,15,0,4,0,1.6999999999999993,16.999999999999993,242.0,0,0,5
2,baseline,5,15,0,2,0,0.5000000000000001,5.000000000000001,92.0,1,1,7
3,baseline,5,15,1,1,1,0,5.000000000000002,98.0,0,-1,8
0,utilitarian,5,16,0,4,0,1.5999999999999992,15.999999999999991,258.0,0,0,6
2,baseline,5,16,0,2,0,0.40000000000000013,4.000000000000001,96.0,0,0,8
0,utilitarian,5,17,0,4,0,1.4999999999999991,14.999999999999991,273.0,0,0,6
2,baseline,5,17,0,2,0,0.30000000000000016,3.0000000000000013,99.0,0,0,8
0,utilitarian,5,18,0,4,0,1.399999999999999,13.99999999999999,287.0,0,0,6
2,baseline,5,18,1,2,0,0.20000000000000015,8.000000000000002,107.0,0,1,8
0,utilitarian,5,19,1,4,0,1.299999999999999,18.99999999999999,306.0,0,0.8,6
2,baseline,5,19,0,3,0,0.7000000000000002,7.000000000000002,114.0,1,1,9
0,utilitarian,5,20,1,4,0,1.1999999999999988,17.99999999999999,324.0,0,0,7
2,baseline,5,20,0,3,0,0.6000000000000002,6.000000000000002,120.0,0,0,10
0,utilitarian,5,21,1,4,0,1.0999999999999988,16.999999999999986,341.0,0,0,7
2,baseline,5,21,0,3,0,0.5000000000000002,5.000000000000002,125.0,0,0,10
0,utilitarian,5,22,1,4,0,0.9999999999999988,15.999999999999988,357.0,0,0,7
2,baseline,5,22,0,3,0,0.40000000000000024,4.000000000000002,129.0,0,0,10
0,utilitarian,5,23,1,4,0,0.8999999999999988,14.999999999999986,372.0,0,0,7
2,baseline,5,23,0,3,0,0.30000000000000027,3.0000000000000027,132.0,0,0,10
0,utilitarian,5,24,0,5,0,1.3999999999999986,13.999999999999986,386.0,1,0.8,8
2,baseline,5,24,1,3,0,0.20000000000000026,8.000000000000002,140.0,0,1,10
0,utilitarian,5,25,0,5,0,1.2999999999999985,12.999999999999984,399.0,0,0,8
2,baseline,5,25,0,4,0,0.7000000000000003,7.000000000000003,147.0,1,1,10
0,utilitarian,5,26,0,5,0,1.1999999999999984,11.999999999999984,411.0,0,0,8
2,baseline,5,26,0,4,0,0.6000000000000003,6.000000000000003,153.0,0,0,10
0,utilitarian,5,27,0,5,0,1.0999999999999983,10.999999999999982,422.0,0,0,8
2,baseline,5,27,0,4,0,0.5000000000000003,5.000000000000003,158.0,0,0,10
0,utilitarian,5,28,1,5,0,0.9999999999999983,15.999999999999982,438.0,0,0.8,8
2,baseline,5,28,0,4,0,0.40000000000000036,4.0000000000000036,162.0,0,0,10
0,utilitarian,5,29,0,6,0,1.4999999999999982,14.999999999999982,453.0,1,0.8,8
2,baseline,5,29,0,4,0,0.3000000000000004,3.0000000000000036,165.0,0,0,10
0,utilitarian,5,30,0,6,0,1.3999999999999981,13.99999999999998,467.0,0,0,8
2,baseline,5,30,0,4,0,0.20000000000000037,2.0000000000000036,167.0,0,0,10
0,utilitarian,5,31,0,6,0,1.299999999999998,12.99999999999998,480.0,0,0,8
2,baseline,5,31,1,4,0,0.10000000000000037,7.0000000000000036,174.0,0,1,10
0,utilitarian,5,32,0,6,0,1.199999999999998,11.999999999999979,492.0,0,0,8
2,baseline,5,32,0,5,0,0.6000000000000004,6.0000000000000036,180.0,1,1,10
0,utilitarian,5,33,0,6,0,1.0999999999999979,10.999999999999979,503.0,0,0,8
2,baseline,5,33,0,5,0,0.5000000000000004,5.000000000000004,185.0,0,0,10
0,utilitarian,5,34,0,6,0,0.9999999999999979,9.999999999999979,513.0,0,0,8
2,baseline,5,34,0,5,0,0.40000000000000047,4.000000000000004,189.0,0,0,11
0,utilitarian,5,35,0,6,0,0.8999999999999979,8.999999999999979,522.0,0,0,8
2,baseline,5,35,0,5,0,0.3000000000000005,3.000000000000005,192.0,0,0,11
