day,baseline,maximin
321,321,963
322,322,966
323,323,969
324,324,972
325,325,975
326,326,978
327,327,981
328,328,984
329,329,987
330,330,990
331,331,993
332,332,996
333,333,999
334,334,1002
335,335,1005
336,336,1008
337,337,1011
338,338,1014
339,339,1017
340,340,1020
341,341,1023
342,342,1026
343,343,1029
344,344,1032
345,345,1035
346,346,1038
347,347,1041
348,348,1044
349,349,1047
350,350,1050
351,351,1053
352,352,1056
353,353,1059
354,354,1062
355,355,1065
356,356,1068
357,357,1071
358,358,1074
359,359,1077
360,360,1080
361,361,1083
362,362,1086
363,363,1089
364,364,1092
365,365,1095
366,366,1098
367,367,1101
368,368,1104
369,369,1107
370,370,1110
371,371,1113
372,372,1116
373,373,1119
374,374,1122
375,375,1125
376,376,1128
377,377,1131
378,378,1134
379,379,1137
380,380,1140
381,381,1143
382,382,1146
383,383,1149
384,384,1152
385,385,1155
386,386,1158
387,387,1161
388,388,1164
389,389,1167
390,390,1170
391,391,1173
392,392,1176
393,393,1179
394,394,1182
395,395,1185
396,396,1188
397,397,1191
398,398,1194
399,399,1197
400,400,1200
401,401,1203
402,402,1206
403,403,1209
404,404,1212
405,405,1215
406,406,812
407,407,814
408,408,816
409,409,818
410,410,820
411,411,822
412,412,824
413,413,826
414,414,828
415,415,830
416,416,832
417,417,834
418,418,836
419,419,838
420,420,840
421,421,842
422,422,844
423,423,846
424,424,848
425,425,850
426,426,852
427,427,854
428,428,856
429,429,858
430,430,860
431,431,862
432,432,864
433,433,866
434,434,868
435,435,870
436,436,872
437,437,874
438,438,876
439,439,878
440,440,880
441,441,882
442,442,884
443,443,886
444,444,888
445,445,890
446,446,892
447,447,894
448,448,896
449,449,898
450,450,900
451,451,902
452,452,904
453,453,906
454,454,908
455,455,910
456,456,912
457,457,914
458,458,916
459,459,918
460,460,920
461,461,922
462,462,924
463,463,926
464,464,928
465,465,930
466,466,932
467,467,934
468,468,936
469,469,938
470,470,940
471,471,942
472,472,944
473,473,946
474,474,948
475,475,950
476,476,952
477,477,954
478,478,956
479,479,958
480,480,960
481,481,962
482,482,964
483,483,966
484,484,968
485,485,970
486,486,972
487,487,974
488,488,976
489,489,978
490,490,980
491,491,982
492,492,984
493,493,986
494,494,988
495,495,990
496,496,992
497,497,994
498,498,996
499,499,998
500,500,1000
