episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived
678,41.0,1317.0,601.0,2404.0,1,21,10.0,40,9,134,62.5,250
679,41.0,7194.0,3407.75,13631.0,1,43,28.75,115,9,200,152.25,609
680,71.0,3228.0,890.25,3561.0,1,36,10.75,43,9,200,62.75,251
681,41.0,2376.0,650.5,2602.0,1,34,9.5,38,9,200,59.75,239
682,723.0,4578.0,1835.5,7342.0,17,37,24.75,99,111,200,143.75,575
683,143.0,3906.0,1121.25,4485.0,3,36,12.25,49,21,200,71.75,287
684,36.0,2304.0,754.75,3019.0,0,26,9.25,37,9,164,61.25,245
685,90.0,10410.0,4384.5,17538.0,2,46,30.0,120,21,200,155.25,621
686,65.0,4860.0,2489.5,9958.0,1,39,22.0,88,9,200,119.5,478
687,41.0,7662.0,1969.5,7878.0,1,42,12.0,48,9,200,61.25,245
688,74.0,7326.0,4046.0,16184.0,2,42,30.0,120,15,200,153.75,615
689,36.0,8190.0,4189.5,16758.0,0,45,29.25,117,9,200,152.25,609
690,63.0,5340.0,1470.25,5881.0,1,39,12.5,50,9,200,70.25,281
691,36.0,4848.0,1718.25,6873.0,0,41,20.0,80,9,200,115.0,460
692,173.0,8004.0,2981.75,11927.0,5,44,25.5,102,33,200,137.25,549
693,162.0,6018.0,1715.0,6860.0,4,38,13.75,55,33,200,79.25,317
694,105.0,9972.0,3986.25,15945.0,1,46,29.0,116,15,200,153.75,615
695,77.0,4512.0,1238.5,4954.0,1,38,12.0,48,9,200,68.75,275
696,110.0,5532.0,2156.75,8627.0,2,38,20.0,80,15,200,113.5,454
697,104.0,2127.0,745.0,2980.0,2,23,11.0,44,15,146,71.75,287
698,41.0,4596.0,1206.25,4825.0,1,41,11.25,45,9,200,58.25,233
699,114.0,6060.0,2937.0,11748.0,2,42,25.0,100,21,200,134.25,537
700,41.0,4626.0,1222.0,4888.0,1,38,10.75,43,9,200,59.75,239
701,71.0,8892.0,3700.25,14801.0,1,44,29.25,117,9,200,152.25,609
702,59.0,3270.0,925.75,3703.0,1,37,12.0,48,9,200,70.25,281
703,41.0,423.0,219.25,877.0,1,8,4.5,18,9,57,31.5,126
704,77.0,6864.0,2462.0,9848.0,1,40,22.0,88,9,200,121.0,484
705,89.0,5874.0,2113.25,8453.0,3,42,18.5,74,21,200,101.5,406
706,69.0,1830.0,539.5,2158.0,1,28,8.5,34,9,176,56.75,227
707,89.0,4056.0,1730.5,6922.0,3,37,19.5,78,21,200,110.5,442
708,108.0,6372.0,3732.0,14928.0,2,42,29.75,119,21,200,155.25,621
709,42.0,4068.0,1114.75,4459.0,0,35,10.5,42,9,200,64.25,257
710,53.0,5118.0,2243.0,8972.0,1,38,20.75,83,9,200,118.0,472
711,233.0,5184.0,2021.0,8084.0,5,38,22.25,89,33,200,126.75,507
712,89.0,6300.0,3076.25,12305.0,3,43,29.75,119,21,200,155.25,621
713,581.0,6270.0,2467.25,9869.0,13,42,27.75,111,81,200,152.25,609
714,78.0,2724.0,748.0,2992.0,2,36,10.75,43,9,200,62.75,251
715,36.0,5994.0,2182.5,8730.0,0,39,18.25,73,9,200,104.5,418
716,413.0,10560.0,3712.25,14849.0,10,43,25.0,100,69,200,134.5,538
717,42.0,2331.0,896.0,3584.0,0,21,9.75,39,9,134,64.25,257
718,240.0,6576.0,2213.25,8853.0,5,43,19.25,77,32,200,102.75,411
719,71.0,6582.0,2366.75,9467.0,1,42,22.0,88,9,200,122.5,490
720,113.0,8424.0,4349.75,17399.0,3,48,31.25,125,21,200,155.25,621
721,47.0,7038.0,3033.5,12134.0,1,42,22.0,88,9,200,112.0,448
722,63.0,3696.0,1009.0,4036.0,1,37,11.0,44,15,200,62.75,251
723,137.0,5820.0,3026.0,12104.0,3,42,25.25,101,21,200,132.75,531
724,98.0,3900.0,1997.0,7988.0,2,37,20.5,82,15,200,118.0,472
725,47.0,1074.0,448.0,1792.0,1,16,7.5,30,9,104,50.75,203
726,75.0,9660.0,3432.75,13731.0,1,44,25.25,101,15,200,135.75,543
727,102.0,5910.0,3102.0,12408.0,2,43,29.25,117,21,200,155.25,621
728,390.0,3294.0,1456.25,5825.0,5,35,19.25,77,32,200,113.25,453
729,201.0,7224.0,3200.25,12801.0,5,45,28.5,114,39,200,153.75,615
730,71.0,3648.0,1059.25,4237.0,1,36,12.5,50,9,200,73.25,293
731,341.0,5148.0,1554.25,6217.0,7,38,15.75,63,51,200,91.25,365
732,102.0,4212.0,1159.0,4636.0,2,37,11.75,47,21,200,68.75,275
733,98.0,8400.0,3645.5,14582.0,2,46,27.0,108,15,200,141.75,567
734,104.0,4974.0,2655.5,10622.0,2,41,28.5,114,15,200,153.75,615
735,65.0,7956.0,2868.25,11473.0,1,44,23.0,92,9,200,121.0,484
736,267.0,5526.0,2276.75,9107.0,7,41,22.75,91,51,200,125.5,502
737,77.0,339.0,190.25,761.0,1,5,3.25,13,9,39,27.0,108
738,134.0,4272.0,1245.75,4983.0,4,39,14.25,57,27,200,77.75,311
739,120.0,6354.0,2836.5,11346.0,2,41,24.5,98,21,200,131.5,526
740,86.0,7326.0,3161.0,12644.0,2,43,24.0,96,15,200,123.75,495
741,41.0,7452.0,3926.75,15707.0,1,43,30.0,120,9,200,152.25,609
742,41.0,2310.0,911.75,3647.0,1,22,12.25,49,9,140,80.5,322
743,47.0,7044.0,2392.0,9568.0,1,41,19.75,79,9,200,107.5,430
744,41.0,8238.0,3854.75,15419.0,1,45,30.25,121,9,200,152.25,609
745,57.0,1272.0,416.25,1665.0,1,16,6.25,25,15,104,46.25,185
746,57.0,3840.0,1020.5,4082.0,1,40,11.25,45,9,200,61.25,245
747,305.0,1932.0,731.75,2927.0,7,35,14.5,58,45,200,89.75,359
748,101.0,9486.0,2486.5,9946.0,3,41,13.0,52,21,200,68.75,275
749,176.0,8130.0,2984.75,11939.0,4,44,22.75,91,27,200,122.5,490
750,140.0,557.0,252.5,1010.0,3,11,5.5,22,21,69,36.0,144
751,53.0,7542.0,3629.75,14519.0,2,43,29.5,118,9,200,152.25,609
752,258.0,4536.0,1362.25,5449.0,6,37,15.25,61,45,200,88.25,353
753,141.0,9216.0,3366.0,13464.0,3,48,23.5,94,27,200,122.5,490
754,47.0,1971.0,549.75,2199.0,1,25,7.25,29,9,158,47.75,191
755,141.0,6348.0,3654.75,14619.0,3,43,30.5,122,27,200,156.75,627
756,41.0,5256.0,2628.5,10514.0,1,42,21.75,87,9,200,112.0,448
757,608.0,13596.0,4869.25,19477.0,15,49,31.75,127,87,200,160.0,640
758,77.0,3510.0,956.75,3827.0,1,37,10.5,42,9,200,62.75,251
759,114.0,555.0,320.0,1280.0,2,11,6.5,26,21,75,46.5,186
760,71.0,393.0,192.75,771.0,1,9,4.25,17,9,63,30.0,120
761,53.0,5598.0,1457.5,5830.0,1,40,11.5,46,9,200,62.75,251
762,36.0,5586.0,2968.5,11874.0,0,40,26.75,107,9,200,143.25,573
763,53.0,3018.0,834.25,3337.0,1,36,10.75,43,9,200,64.25,257
764,53.0,7740.0,3812.75,15251.0,1,44,29.25,117,9,200,152.25,609
765,59.0,2916.0,874.25,3497.0,1,38,12.75,51,9,200,74.75,299
766,41.0,318.0,129.0,516.0,1,6,2.5,10,9,45,19.5,78
767,71.0,4992.0,1474.75,5899.0,1,40,14.75,59,9,200,79.0,316
768,41.0,234.0,105.25,421.0,1,4,2.0,8,9,33,16.5,66
769,114.0,5076.0,1399.75,5599.0,2,35,11.75,47,21,200,70.25,281
770,42.0,6174.0,1874.0,7496.0,0,41,15.75,63,9,200,88.0,352
771,63.0,6054.0,1663.25,6653.0,1,39,13.0,52,15,200,71.5,286
772,596.0,9162.0,3608.0,14432.0,14,41,32.25,129,87,200,171.75,687
773,47.0,4182.0,2066.0,8264.0,1,35,18.75,75,9,200,112.0,448
774,41.0,3054.0,826.75,3307.0,1,35,10.0,40,9,200,61.25,245
775,77.0,3960.0,2029.0,8116.0,1,39,23.75,95,9,200,131.5,526
776,203.0,6318.0,2422.25,9689.0,5,44,23.0,92,33,200,122.5,490
777,150.0,1140.0,495.25,1981.0,4,22,10.25,41,33,141,67.5,270
778,108.0,903.0,363.25,1453.0,2,17,7.75,31,21,111,52.5,210
779,36.0,7596.0,3675.0,14700.0,0,42,22.5,90,9,200,113.25,453
780,65.0,3480.0,1322.0,5288.0,1,38,16.0,64,9,200,94.0,376
781,59.0,8844.0,2301.75,9207.0,1,41,12.5,50,9,200,65.75,263
782,78.0,498.0,216.5,866.0,2,10,4.75,19,15,69,34.5,138
783,63.0,7140.0,2616.75,10467.0,1,41,20.0,80,15,200,112.0,448
784,42.0,5388.0,1637.0,6548.0,0,37,13.25,53,9,200,76.0,304
785,185.0,4308.0,3031.25,12125.0,5,41,30.25,121,33,200,158.25,633
786,77.0,3612.0,1123.75,4495.0,1,36,12.75,51,9,200,73.0,292
787,71.0,5664.0,1522.0,6088.0,1,38,12.0,48,9,200,68.75,275
788,71.0,4026.0,1156.5,4626.0,1,35,12.5,50,9,200,73.25,293
789,77.0,2868.0,1001.5,4006.0,1,38,15.5,62,9,200,89.75,359
790,80.0,3294.0,968.5,3874.0,3,39,13.25,53,15,200,71.75,287
791,383.0,6180.0,3020.75,12083.0,9,39,30.25,121,57,200,164.25,657
792,59.0,393.0,181.25,725.0,1,9,4.25,17,9,63,33.0,132
793,71.0,567.0,210.0,840.0,1,9,3.5,14,9,62,25.25,101
794,59.0,3900.0,1245.75,4983.0,2,36,14.75,59,9,200,83.75,335
795,237.0,5814.0,1685.75,6743.0,5,37,14.25,57,39,200,83.75,335
796,71.0,8904.0,3433.0,13732.0,1,46,22.0,88,9,200,110.5,442
797,69.0,7296.0,3017.25,12069.0,1,44,28.25,113,15,200,153.75,615
798,41.0,4170.0,1090.5,4362.0,1,38,10.5,42,9,200,58.25,233
799,47.0,5154.0,1980.5,7922.0,1,38,21.25,85,9,200,124.0,496
800,71.0,3852.0,1043.5,4174.0,1,36,10.5,42,9,200,62.75,251
801,36.0,8520.0,2873.75,11495.0,0,45,20.5,82,9,200,104.5,418
802,158.0,2880.0,865.75,3463.0,3,34,11.5,46,20,200,70.0,280
803,42.0,7530.0,2922.5,11690.0,0,41,20.25,81,9,200,106.0,424
804,69.0,8502.0,3463.5,13854.0,1,45,25.0,100,15,200,128.25,513
805,41.0,2007.0,566.25,2265.0,1,19,6.25,25,9,122,41.75,167
806,71.0,137.0,98.0,392.0,1,3,2.25,9,9,21,15.0,60
807,89.0,5160.0,1522.0,6088.0,2,39,15.0,60,9,200,83.75,335
808,71.0,7068.0,1884.75,7539.0,1,42,13.25,53,9,200,68.75,275
809,47.0,8082.0,3910.25,15641.0,1,44,29.75,119,9,200,152.25,609
810,71.0,6144.0,2721.25,10885.0,1,42,22.25,89,9,200,115.0,460
811,74.0,4068.0,1137.0,4548.0,2,36,11.5,46,15,200,67.25,269
812,65.0,498.0,358.25,1433.0,1,12,8.75,35,9,81,60.0,240
813,101.0,7692.0,3623.75,14495.0,3,42,28.75,115,21,200,155.25,621
814,41.0,4074.0,1106.75,4427.0,1,37,11.0,44,9,200,65.75,263
815,77.0,510.0,197.5,790.0,1,10,4.0,16,9,69,30.0,120
816,116.0,2970.0,837.75,3351.0,2,35,11.0,44,15,200,65.75,263
817,57.0,291.0,130.25,521.0,1,5,2.25,9,9,39,21.0,84
818,75.0,687.0,235.25,941.0,1,9,3.25,13,9,63,27.0,108
819,177.0,1938.0,705.5,2822.0,4,35,13.75,55,27,200,82.0,328
820,71.0,194.0,118.75,475.0,1,4,2.25,9,9,27,19.5,78
821,47.0,2934.0,816.0,3264.0,1,35,10.25,41,9,200,61.25,245
822,77.0,5040.0,1387.75,5551.0,2,41,13.25,53,9,200,70.25,281
823,86.0,6654.0,2291.0,9164.0,2,40,20.0,80,15,200,112.0,448
824,87.0,1287.0,452.0,1808.0,1,13,6.0,24,15,86,43.25,173
825,92.0,5100.0,1857.25,7429.0,2,36,19.25,77,15,200,109.0,436
826,57.0,5646.0,1487.75,5951.0,1,40,11.5,46,9,200,62.75,251
827,53.0,6318.0,2426.5,9706.0,1,40,20.75,83,9,200,113.5,454
828,71.0,5076.0,2213.5,8854.0,2,40,21.5,86,9,200,116.5,466
829,65.0,504.0,200.25,801.0,1,10,3.75,15,9,69,27.0,108
830,113.0,9960.0,3183.5,12734.0,3,48,22.75,91,21,200,115.0,460
831,77.0,2694.0,1625.5,6502.0,1,36,22.75,91,9,200,131.5,526
832,75.0,5220.0,1907.0,7628.0,1,37,18.75,75,15,200,109.0,436
833,41.0,315.0,127.5,510.0,1,5,2.0,8,9,38,16.25,65
834,138.0,3342.0,1111.5,4446.0,4,36,14.0,56,33,200,86.5,346
835,236.0,6420.0,3977.0,15908.0,8,41,31.0,124,51,200,162.75,651
836,36.0,5190.0,2625.5,10502.0,0,41,20.75,83,9,200,106.0,424
837,69.0,4506.0,1185.5,4742.0,1,39,10.75,43,9,200,61.25,245
838,123.0,6156.0,3209.25,12837.0,3,42,25.75,103,27,200,135.75,543
839,134.0,957.0,370.75,1483.0,3,11,6.0,24,15,75,40.5,162
840,41.0,5496.0,2089.25,8357.0,1,41,20.75,83,9,200,113.5,454
841,108.0,5916.0,2619.75,10479.0,2,42,22.75,91,21,200,120.75,483
842,65.0,347.0,173.75,695.0,1,7,3.5,14,9,45,22.5,90
843,41.0,2868.0,1033.0,4132.0,1,38,15.0,60,9,200,83.5,334
844,57.0,1689.0,489.5,1958.0,1,23,7.25,29,9,146,49.25,197
845,252.0,2346.0,788.5,3154.0,6,34,13.5,54,45,200,83.75,335
846,104.0,8064.0,2945.5,11782.0,3,44,24.0,96,15,200,125.5,502
847,158.0,6744.0,2360.75,9443.0,3,43,21.0,84,27,200,113.5,454
848,59.0,5376.0,1542.75,6171.0,1,39,14.0,56,9,200,77.75,311
849,65.0,2730.0,1042.75,4171.0,1,35,15.5,62,9,200,94.25,377
850,41.0,7176.0,1858.25,7433.0,0,42,11.75,47,9,200,62.75,251
851,36.0,7344.0,2663.0,10652.0,0,44,21.5,86,9,200,109.0,436
852,77.0,450.0,265.0,1060.0,1,8,4.75,19,9,51,32.75,131
853,41.0,7890.0,2949.25,11797.0,1,44,20.75,83,9,200,106.0,424
854,77.0,2952.0,858.25,3433.0,1,35,11.5,46,9,200,70.25,281
855,77.0,6516.0,2039.75,8159.0,1,34,16.0,64,9,200,98.5,394
856,147.0,6720.0,4134.75,16539.0,3,42,30.25,121,27,200,156.75,627
857,95.0,7524.0,2781.5,11126.0,3,45,22.5,90,21,200,118.0,472
858,65.0,6804.0,1771.75,7087.0,1,40,11.75,47,9,200,64.25,257
859,71.0,5898.0,2412.25,9649.0,1,42,21.25,85,9,200,109.0,436
860,77.0,1260.0,414.25,1657.0,2,22,7.5,30,9,140,49.25,197
861,125.0,10950.0,3817.75,15271.0,3,46,23.0,92,21,200,112.0,448
862,36.0,4062.0,1145.0,4580.0,0,41,12.25,49,9,200,67.25,269
863,119.0,10944.0,2884.0,11536.0,3,43,13.75,55,21,200,71.75,287
864,143.0,6444.0,3805.25,15221.0,3,41,30.0,120,21,200,155.25,621
865,104.0,9648.0,3290.0,13160.0,2,49,22.5,90,15,200,112.0,448
866,53.0,77.0,65.5,262.0,1,1,1.0,4,9,15,12.0,48
867,77.0,384.0,204.5,818.0,1,8,4.0,16,9,57,31.5,126
868,74.0,2916.0,851.25,3405.0,2,34,11.25,45,15,200,68.75,275
869,42.0,2874.0,1327.25,5309.0,0,35,18.25,73,9,200,110.5,442
870,77.0,3444.0,1218.75,4875.0,1,37,15.5,62,9,200,89.75,359
871,65.0,8028.0,3698.75,14795.0,1,44,29.75,119,9,200,152.25,609
872,129.0,5196.0,3009.75,12039.0,3,41,28.75,115,27,200,156.75,627
873,288.0,6762.0,2575.25,10301.0,6,39,22.75,91,45,200,125.5,502
874,80.0,8730.0,3661.25,14645.0,2,46,28.0,112,15,200,146.25,585
875,41.0,114.0,80.5,322.0,1,3,1.75,7,9,21,15.0,60
876,287.0,4536.0,2022.5,8090.0,7,40,22.0,88,45,200,124.0,496
877,41.0,5310.0,1364.5,5458.0,0,37,9.75,39,9,200,56.75,227
878,41.0,10506.0,4094.75,16379.0,1,47,24.75,99,9,200,125.25,501
879,77.0,315.0,213.25,853.0,1,7,4.75,19,9,51,34.5,138
880,57.0,9000.0,4571.25,18285.0,1,45,30.25,121,15,200,153.75,615
881,825.0,11082.0,3977.0,15908.0,19,46,30.5,122,117,200,163.0,652
882,53.0,10296.0,4084.25,16337.0,1,48,29.75,119,9,200,152.25,609
883,129.0,7044.0,2639.25,10557.0,3,41,24.0,96,27,200,133.0,532
884,108.0,6732.0,2403.5,9614.0,2,41,21.0,84,21,200,112.0,448
885,104.0,2886.0,1142.75,4571.0,2,35,14.25,57,15,200,86.5,346
886,47.0,3804.0,1139.5,4558.0,1,37,12.25,49,9,200,65.5,262
887,194.0,5586.0,1568.25,6273.0,6,39,14.25,57,33,200,77.75,311
888,41.0,96.0,79.25,317.0,1,2,1.5,6,9,21,15.0,60
889,120.0,4206.0,1213.25,4853.0,2,36,11.75,47,21,200,71.5,286
890,69.0,2178.0,730.75,2923.0,1,16,8.25,33,15,104,55.25,221
891,107.0,7116.0,4042.25,16169.0,3,43,30.0,120,21,200,155.25,621
892,155.0,9390.0,3178.25,12713.0,4,47,23.0,92,33,200,116.5,466
893,71.0,482.0,272.25,1089.0,1,12,5.75,23,9,75,39.0,156
894,42.0,9672.0,3267.5,13070.0,0,45,20.5,82,9,200,106.0,424
895,59.0,312.0,142.5,570.0,1,6,3.0,12,9,45,22.5,90
896,258.0,5820.0,3721.5,14886.0,6,44,32.0,128,45,200,161.25,645
897,71.0,131.0,96.5,386.0,1,3,2.0,8,9,21,15.0,60
898,71.0,7080.0,2769.5,11078.0,1,44,22.75,91,9,200,117.75,471
899,269.0,9498.0,3404.75,13619.0,6,45,23.75,95,45,200,122.5,490
900,41.0,7440.0,1919.75,7679.0,1,42,11.75,47,9,200,62.75,251
901,42.0,489.0,172.75,691.0,0,7,2.75,11,9,50,22.25,89
902,216.0,6528.0,2464.25,9857.0,4,43,21.75,87,33,200,116.5,466
903,107.0,6198.0,3019.75,12079.0,3,43,23.0,92,21,200,118.0,472
904,207.0,4998.0,1757.75,7031.0,5,34,17.5,70,33,200,107.5,430
905,77.0,3840.0,1279.75,5119.0,1,36,15.25,61,9,200,91.0,364
906,152.0,4464.0,2823.5,11294.0,4,41,29.75,119,27,200,156.75,627
907,41.0,6708.0,3185.0,12740.0,1,41,28.25,113,9,200,150.75,603
908,113.0,13560.0,5755.25,23021.0,3,51,31.5,126,21,200,155.25,621
909,77.0,5124.0,1911.5,7646.0,1,39,21.5,86,9,200,121.0,484
910,77.0,6318.0,2341.0,9364.0,1,42,23.25,93,9,200,125.5,502
911,420.0,3192.0,2154.0,8616.0,10,39,29.5,118,69,200,167.25,669
912,57.0,3876.0,1129.0,4516.0,1,38,12.0,48,9,200,68.75,275
913,62.0,6318.0,3560.75,14243.0,2,43,28.75,115,15,200,152.25,609
914,65.0,3438.0,1033.0,4132.0,1,35,12.25,49,9,200,74.75,299
915,95.0,6420.0,3536.75,14147.0,3,42,29.0,116,21,200,155.25,621
916,77.0,2592.0,746.25,2985.0,1,34,10.25,41,9,200,62.75,251
917,41.0,777.0,233.5,934.0,1,13,4.0,16,9,87,30.0,120
918,81.0,4896.0,1588.0,6352.0,1,36,14.75,59,15,200,86.75,347
919,42.0,9396.0,2906.25,11625.0,0,44,19.5,78,9,200,106.0,424
920,311.0,2646.0,1105.0,4420.0,7,37,18.5,74,45,200,107.5,430
921,108.0,470.0,217.5,870.0,2,10,4.75,19,15,63,31.5,126
922,165.0,4662.0,2340.0,9360.0,3,37,21.25,85,27,200,122.5,490
923,36.0,8610.0,2195.0,8780.0,0,45,11.75,47,9,200,58.25,233
924,65.0,4464.0,1826.75,7307.0,1,39,19.75,79,9,200,110.5,442
925,71.0,3390.0,1053.75,4215.0,1,36,14.25,57,9,200,83.75,335
926,41.0,2724.0,729.0,2916.0,1,34,9.5,38,9,200,58.25,233
927,80.0,2898.0,804.75,3219.0,2,34,10.25,41,15,200,62.75,251
928,89.0,3228.0,1402.0,5608.0,2,38,19.75,79,9,200,110.5,442
929,161.0,11904.0,4115.5,16462.0,5,48,23.75,95,33,200,116.5,466
930,68.0,681.0,238.75,955.0,2,11,4.25,17,15,74,31.25,125
931,77.0,4836.0,1374.75,5499.0,1,39,13.0,52,9,200,71.75,287
932,77.0,5442.0,1970.75,7883.0,2,40,19.75,79,9,200,107.5,430
933,102.0,5604.0,3030.0,12120.0,2,40,28.5,114,21,200,155.25,621
934,57.0,6318.0,3126.75,12507.0,1,44,27.5,110,15,200,144.75,579
935,351.0,4878.0,2604.75,10419.0,9,41,29.75,119,63,200,165.75,663
936,284.0,7986.0,4299.5,17198.0,6,42,30.75,123,39,200,159.75,639
937,59.0,5940.0,2605.25,10421.0,1,45,29.25,117,9,200,152.25,609
938,89.0,7146.0,2105.5,8422.0,1,40,16.5,66,9,200,92.5,370
939,65.0,323.0,155.75,623.0,1,7,3.25,13,9,45,22.5,90
940,188.0,5988.0,3446.0,13784.0,5,42,30.5,122,27,200,156.75,627
941,102.0,6444.0,2510.25,10041.0,2,42,21.75,87,21,200,115.0,460
942,53.0,7896.0,3149.0,12596.0,1,44,20.75,83,9,200,106.0,424
943,77.0,2592.0,833.25,3333.0,1,33,12.0,48,9,200,74.75,299
944,200.0,9054.0,4079.0,16316.0,6,45,31.0,124,39,200,159.75,639
945,206.0,6816.0,3884.0,15536.0,6,44,30.5,122,39,200,159.75,639
946,65.0,3912.0,1729.0,6916.0,1,39,21.5,86,9,200,119.5,478
947,90.0,3570.0,977.75,3911.0,2,36,10.75,43,21,200,65.75,263
948,63.0,4914.0,1292.0,5168.0,1,40,11.0,44,9,200,61.25,245
949,42.0,6378.0,2358.75,9435.0,0,42,23.25,93,9,200,126.75,507
950,68.0,9456.0,3788.0,15152.0,2,47,30.0,120,15,200,153.75,615
951,36.0,4374.0,2445.0,9780.0,0,37,26.75,107,9,200,152.25,609
952,71.0,2346.0,737.5,2950.0,1,35,11.75,47,9,200,71.75,287
953,69.0,2610.0,719.0,2876.0,1,34,9.5,38,9,200,61.25,245
954,147.0,8124.0,3948.75,15795.0,3,44,30.0,120,27,200,156.75,627
955,69.0,624.0,266.75,1067.0,1,7,4.0,16,15,45,29.75,119
956,71.0,219.0,128.5,514.0,1,5,2.5,10,9,39,21.0,84
957,65.0,4872.0,1928.0,7712.0,1,41,21.75,87,9,200,121.0,484
958,126.0,9408.0,3425.25,13701.0,2,44,21.25,85,21,200,112.0,448
959,137.0,2754.0,872.0,3488.0,3,35,12.5,50,21,200,76.0,304
960,41.0,3048.0,818.0,3272.0,1,37,10.25,41,9,200,61.25,245
961,161.0,4122.0,1598.5,6394.0,3,38,18.75,75,21,200,107.75,431
962,357.0,8178.0,4388.25,17553.0,7,41,31.5,126,51,200,162.75,651
963,77.0,2304.0,730.75,2923.0,1,34,11.75,47,9,200,73.25,293
964,179.0,8520.0,2329.75,9319.0,5,42,14.75,59,33,200,79.0,316
965,41.0,6774.0,2630.5,10522.0,1,42,20.5,82,9,200,107.5,430
966,98.0,7788.0,4239.5,16958.0,2,45,30.5,122,15,200,153.75,615
967,114.0,7746.0,3337.5,13350.0,2,44,29.0,116,21,200,155.25,621
968,351.0,5154.0,3238.5,12954.0,7,42,29.25,117,51,200,161.25,645
969,71.0,8058.0,2085.25,8341.0,1,42,11.75,47,9,200,61.25,245
970,42.0,9648.0,4056.0,16224.0,0,46,24.75,99,9,200,125.5,502
971,77.0,7818.0,2184.5,8738.0,1,43,15.25,61,9,200,82.25,329
972,36.0,7194.0,2982.0,11928.0,0,43,25.25,101,9,200,131.25,525
973,41.0,5910.0,1880.0,7520.0,1,33,14.5,58,9,200,91.0,364
974,41.0,6786.0,1744.25,6977.0,1,41,11.0,44,9,200,59.75,239
975,75.0,3054.0,851.5,3406.0,1,34,10.5,42,15,200,65.75,263
976,272.0,4818.0,2901.5,11606.0,8,39,29.5,118,51,200,162.75,651
977,57.0,9804.0,3507.0,14028.0,1,47,22.75,91,15,200,116.25,465
978,41.0,4782.0,1391.5,5566.0,1,34,12.5,50,9,200,77.5,310
979,42.0,3033.0,963.5,3854.0,0,21,8.25,33,9,134,55.0,220
980,47.0,4614.0,1708.0,6832.0,1,40,19.0,76,9,200,107.5,430
981,42.0,6942.0,3214.5,12858.0,0,43,28.25,113,9,200,152.25,609
982,68.0,4068.0,1081.75,4327.0,2,37,10.75,43,9,200,61.25,245
983,42.0,4644.0,2120.0,8480.0,0,38,19.0,76,9,200,106.0,424
984,71.0,6600.0,1802.0,7208.0,1,41,12.75,51,9,200,67.0,268
985,42.0,7746.0,3164.75,12659.0,0,41,19.5,78,9,200,104.5,418
986,89.0,2010.0,597.25,2389.0,2,34,10.5,42,9,200,64.25,257
987,102.0,6234.0,1698.5,6794.0,2,37,12.5,50,21,200,73.25,293
988,80.0,7476.0,3761.0,15044.0,2,44,30.0,120,15,200,153.75,615
989,78.0,4392.0,1215.5,4862.0,2,39,12.25,49,15,200,70.25,281
990,59.0,2832.0,797.0,3188.0,2,37,11.5,46,9,200,67.25,269
991,65.0,468.0,187.75,751.0,1,8,3.25,13,9,56,25.25,101
992,65.0,4242.0,1482.25,5929.0,1,37,15.75,63,9,200,91.25,365
993,42.0,10122.0,3647.25,14589.0,0,44,21.0,84,9,200,109.0,436
994,41.0,6588.0,1700.75,6803.0,1,35,9.5,38,9,200,59.75,239
995,92.0,3348.0,917.25,3669.0,2,36,10.75,43,15,200,62.75,251
996,71.0,6846.0,2898.5,11594.0,2,43,27.25,109,9,200,141.75,567
997,98.0,6360.0,2478.5,9914.0,2,40,21.0,84,15,200,115.0,460
998,42.0,807.0,281.5,1126.0,0,13,4.5,18,9,86,32.75,131
999,71.0,2298.0,640.0,2560.0,1,32,9.0,36,9,200,59.75,239
1000,335.0,11592.0,4117.75,16471.0,7,45,24.25,97,45,200,124.0,496
